inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_45, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_66, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_36, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_56, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_26, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_43, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_52, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_98, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_61, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_44, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_68, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_41, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_85, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_79, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_71, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_63, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_20, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_74, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_72, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_86, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_75, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_55, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_14, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_47, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_91, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_64, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_11, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_49, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_62, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_80, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_39, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_90, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_53, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_94, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_7, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_31, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_93, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_38, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_58, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_78, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_50, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_3, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_13, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_83, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_1, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_21, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_32, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_22, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_9, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_6, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_76, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_18, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_16, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_40, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_2, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_60, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_99, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_48, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_69, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_46, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_24, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_95, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_42, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_37, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_10, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_67, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_35, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_30, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
values_4, 125, 23, 10, 23, 12, 1, 42, 11, 11, 11, 2, 34, 11, 11, 100.0
