inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_52, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_98, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_61, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_44, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_68, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_41, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_85, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_79, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_71, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_63, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 2, 66.7
values_20, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_74, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_72, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_86, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_75, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 2, 66.7
values_55, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_14, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_47, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_91, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_64, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_11, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_49, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_62, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_80, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_39, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_90, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_53, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_94, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 2, 66.7
values_7, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_31, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_93, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_38, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_58, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_78, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_50, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_3, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_13, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_83, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_1, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_21, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_32, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_22, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_9, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_6, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_76, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_18, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_16, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_40, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_2, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_60, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_99, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_48, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_69, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_46, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_24, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_95, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_42, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_37, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_10, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_67, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_35, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_30, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
values_4, 29, 4, 1, 4, 2, 0, 13, 3, 3, 2, 2, 7, 3, 3, 100.0
