inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_82, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_34, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_70, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_29, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_51, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_57, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_88, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_23, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_45, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_66, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_36, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_56, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_26, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_43, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_52, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_98, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_61, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_44, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_68, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_41, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_85, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_79, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_71, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_63, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_20, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_74, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_72, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_86, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_75, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_55, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_14, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_47, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_91, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_64, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_11, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_49, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_62, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_80, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_39, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_90, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_53, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_94, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_7, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_31, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_93, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_38, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_58, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_78, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_50, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_3, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_13, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_83, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_1, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_21, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_32, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_22, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_9, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_6, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_76, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_18, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_16, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_40, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_2, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_60, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_99, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_48, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_69, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_46, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_24, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_95, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_42, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_37, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_10, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_67, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_35, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_30, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
values_4, 23, 4, 1, 4, 3, 0, 7, 2, 2, 1, 6, 6, 2, 2, 100.0
