inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_7, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 2, 66.7
values_31, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_93, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_38, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_58, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 2, 66.7
values_78, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 2, 66.7
values_50, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_3, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_13, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_83, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_1, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_21, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_32, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 2, 66.7
values_22, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_9, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_6, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_76, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_18, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_16, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_40, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_2, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_60, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_99, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 2, 66.7
values_48, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_69, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_46, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_24, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_95, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 2, 66.7
values_42, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_37, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_10, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_67, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_35, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
values_30, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 2, 66.7
values_4, 29, 5, 1, 5, 1, 2, 12, 3, 3, 2, 0, 8, 3, 3, 100.0
