Column1,DEVICE,BOARD,FUNCTION,DATA_TYPE,ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Time,Energy,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,ARRAY_INPUT,RANGE_ARRAY_INPUT,cInstr,assemblyInstr,clockCycles,CC4CS,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32
2314,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,12,0,16,957,8424,6.10623E-16,288.6502712,54.31486322,1629.445896,4.48521,89.25,220,66,1200914.78,1649,0.01,13455.63,66717.49,1054,595,286,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,21774,0,15678,0.720033067,4.48521,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,25,1,0,59,0,16,30,16,13,4,12,53,0,21,6,23,22,11,0,68,0,31,24,22,38,2,0,40,0,12
2315,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,33,0,8,877,6902,6.10623E-16,332.9559831,42.64527661,1279.358298,4.002136667,80.89,215,66,971179.22,1476,0.01,12006.41,53954.4,949,527,281,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,19041,0,14199,0.745706633,4.002136667,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,30,12,0,47,0,32,18,18,35,17,2,53,0,15,18,13,19,13,0,40,1,15,20,5,13,8,4,37,0,24
2316,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,25,0,16,1001,8411,6.10623E-16,288.6502712,8.588247602,257.6474281,3.178233333,71.7,191,66,683652.88,1191,0.01,9534.7,37980.72,776,415,257,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,3411,0,2479,0.726766344,3.178233333,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,16,4,5,23,3,15,19,4,13,3,0,21,0,12,10,8,10,9,0,15,0,14,10,5,18,5,4,5,0,9
2317,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,19,0,16,957,8424,6.10623E-16,288.6502712,43.76230081,1312.869024,4.49346,88.45,222,66,1192284.63,1650,0.01,13480.38,66238.03,1055,595,288,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,17091,0,12632,0.739102452,4.49346,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,15,12,0,62,0,38,20,10,36,6,0,70,0,26,23,38,25,13,3,47,29,28,13,20,23,10,4,29,8,21
2318,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,97,0,16,956,8438,6.10623E-16,288.6502712,31.12763401,933.8290203,5.039473333,97.98,226,66,1481270.3,1846,0.01,15118.42,82292.79,1175,671,292,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,12955,0,8985,0.693554612,5.039473333,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57,6,24,0,63,13,22,45,6,37,20,2,43,0,21,0,34,13,21,5,60,0,23,43,10,50,14,1,39,0,30
2319,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,81,0,16,447,7085,6.10623E-16,298.1509275,0.244842438,7.345273142,2.08822,81.03,112,66,507605.64,838,0.01,6264.66,28200.31,563,275,178,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,184,0,73,0.39673913,2.08822,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,8,0,16,957,8424,6.10623E-16,288.6502712,25.87213921,776.1641762,4.452243333,91.33,215,66,1219810.95,1642,0.01,13356.73,67767.28,1047,595,281,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,10642,0,7468,0.701747792,4.452243333,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,17,11,1,62,2,22,27,14,46,26,0,57,0,30,8,24,16,5,0,38,4,16,13,14,19,17,0,36,11,20
2321,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,73,0,16,501,7037,6.10623E-16,217.8554309,0.780334001,23.41002003,2.187686667,76.38,124,66,501280.54,867,0.01,6563.06,27848.92,580,287,190,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,331,0,170,0.513595166,2.187686667,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,89,0,16,447,7085,6.10623E-16,298.1509275,0.244842438,7.345273142,2.08595,81.76,111,66,511621.8,838,0.01,6257.85,28423.43,563,275,177,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,181,0,73,0.403314917,2.08595,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,82,0,16,447,7085,6.10623E-16,298.1509275,0.244842438,7.345273142,2.083463333,81.76,111,66,511011.28,837,0.01,6250.39,28389.52,562,275,177,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,185,0,73,0.394594595,2.083463333,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,34,0,8,877,6902,6.10623E-16,332.9559831,15.65672421,469.7017262,4.013596667,82.42,211,66,992423.87,1484,0.01,12040.79,55134.66,957,527,277,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,8129,0,5213,0.641284291,4.013596667,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,27,6,0,32,11,19,21,22,16,1,0,40,0,16,15,20,31,21,13,46,8,10,23,5,21,6,0,29,0,8
2325,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,70,0,16,501,7037,6.10623E-16,217.8554309,0.780334001,23.41002003,2.183843333,78.92,120,66,517079.43,869,0.01,6551.53,28726.63,582,287,186,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,339,0,170,0.501474926,2.183843333,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,29,0,16,1001,8411,6.10623E-16,288.6502712,8.965867203,268.9760161,3.209833333,71.33,192,66,686853.83,1202,0.01,9629.5,38158.55,787,415,258,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,3917,0,2588,0.660709727,3.209833333,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,20,8,0,37,8,16,18,10,15,0,0,20,2,8,13,13,8,8,0,16,14,15,8,6,15,7,0,4,0,9
2327,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,51,0,16,1002,8489,6.10623E-16,288.6502712,3.055600801,91.66802403,2.48534,69.02,153,66,514611.63,959,0.01,7456.02,28589.54,639,320,219,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,1314,0,882,0.671232877,2.48534,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,7,5,3,1,9,3,0,6,3,0,0,1,0,5,3,4,6,0,2,0,2,1,0,1,2,1,0,2,0
2328,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,57,0,16,1002,8489,6.10623E-16,288.6502712,2.532476401,75.97429202,2.469526667,71.35,148,66,528612.47,957,0.01,7408.58,29367.36,637,320,214,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,1113,0,731,0.656783468,2.469526667,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,14,7,2,3,0,2,3,1,4,4,2,0,0,1,3,2,3,3,0,0,0,0,1,0,2,1,1,0,0,0
2329,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,88,0,16,447,7085,6.10623E-16,298.1509275,0.164346294,4.930388821,2.083463333,81.76,111,66,511011.28,837,0.01,6250.39,28389.52,562,275,177,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,132,0,49,0.371212121,2.083463333,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,23,0,16,1001,8411,6.10623E-16,288.6502712,10.5629556,316.8886681,3.19949,69.52,197,66,667264.15,1194,0.01,9598.47,37070.23,779,415,263,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,4387,0,3049,0.695007978,3.19949,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,27,13,0,26,0,12,9,8,23,0,0,20,0,8,13,13,12,7,0,12,4,20,13,4,9,14,0,3,2,6
2331,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,45,0,8,875,7008,6.10623E-16,332.9559831,1.913165801,57.39497402,2.701913333,71.26,163,66,577645.63,1034,0.01,8105.74,32091.42,682,352,229,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,961,0,637,0.662851197,2.701913333,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,7,17,1,10,5,3,9,1,2,0,1,5,18,7,7,9,0,3,0,11,6,2,4,4,1,1,2,1
2332,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,66,0,8,877,6902,6.10623E-16,332.9559831,29.75168041,892.5504123,4.018733333,81.65,213,66,984362.93,1484,0.01,12056.2,54686.83,957,527,279,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,15499,0,9906,0.639138009,4.018733333,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,22,0,2,40,0,25,15,19,27,2,0,47,0,13,18,10,24,16,0,25,6,16,13,11,20,5,14,39,11,29
2333,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,36,0,8,877,6902,6.10623E-16,332.9559831,14.7106532,441.3195961,4.034503333,80.51,216,66,974500.89,1487,0.01,12103.51,54138.94,960,527,282,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,7620,0,4898,0.642782152,4.034503333,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,6,7,61,0,24,19,15,35,0,7,45,0,11,21,16,12,1,0,46,3,30,24,28,17,4,0,37,0,14
2334,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,56,0,16,1002,8489,6.10623E-16,288.6502712,3.069458401,92.08375203,2.465986667,73.33,144,66,542517.17,959,0.01,7397.96,30139.84,639,320,210,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,1339,0,886,0.661687827,2.465986667,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,4,1,7,2,7,4,0,3,2,1,1,2,2,7,3,3,5,0,2,0,4,1,1,1,2,1,0,1,0
2335,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,26,0,16,1001,8411,6.10623E-16,288.6502712,7.441531202,223.2459361,3.228523333,71.33,192,66,690853.82,1209,0.01,9685.57,38380.77,794,415,258,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,3142,0,2148,0.683640993,3.228523333,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,14,14,0,27,0,18,19,11,17,0,0,28,0,0,20,16,20,8,0,19,13,26,9,3,9,2,0,12,0,8
2336,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,43,0,8,875,7008,6.10623E-16,332.9559831,4.988647402,149.659422,2.716356667,67.93,171,66,553565.02,1033,0.01,8149.07,30753.61,681,352,237,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,2459,0,1661,0.675477837,2.716356667,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,7,6,18,0,7,7,4,8,0,5,5,0,1,14,3,11,6,0,1,0,1,5,1,5,6,1,2,3,0
2337,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,52,0,16,1002,8489,6.10623E-16,288.6502712,1.988565601,59.65696802,2.461786667,71.35,148,66,526955.38,954,0.01,7385.36,29275.3,634,320,214,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,896,0,574,0.640625,2.461786667,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,3,1,7,0,5,2,1,5,4,3,0,0,2,4,3,3,6,0,3,1,1,2,1,1,2,1,0,1,0
2338,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,98,0,16,956,8438,6.10623E-16,288.6502712,44.69422441,1340.826732,5.023093333,97.98,226,66,1476455.77,1840,0.01,15069.28,82025.32,1169,671,292,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,15868,0,12901,0.813019914,5.023093333,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,32,8,0,57,7,25,9,0,31,8,0,68,0,30,22,29,26,23,9,48,28,26,30,20,28,13,1,62,23,29
2339,Bambu,xc7vx690t-3ffg1930-Virtex-7,astar,int8_t,61,0,8,877,6902,6.10623E-16,332.9559831,15.19720401,455.9161202,4.020326667,79.41,219,66,957773.67,1479,0.01,12060.98,53209.65,952,527,285,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,7495,0,5060,0.675116744,4.020326667,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,15,22,0,35,0,28,30,8,30,14,0,44,0,11,23,15,17,11,0,39,7,28,24,15,21,2,0,38,1,17
