,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,GlobalVariables,If,Goto,PointerDereferencing,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Area
10,1.215976667,101,53,129212.46,502,0.03,3647.93,7178.47,367,154,6,3,0,5,100,1,3,1,198.0,1.215976667,0,0,19,-119,-49,-89,-116,116,-76,55,33,41,85,92,119,63,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
11,1.228803333,103,53,128040.24,506,0.03,3686.41,7113.35,371,156,6,3,0,5,100,1,3,1,204.0,1.228803333,0,0,-25,-97,-39,-67,-24,5,-95,-23,119,12,40,-22,-92,-51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
12,1.128066667,91,53,121217.75,472,0.03,3384.2,6734.32,349,144,6,3,0,5,100,1,3,1,21.0,1.128066667,0,0,29,45,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
13,1.214233333,103,53,127459.17,500,0.03,3642.7,7081.07,364,156,6,3,0,5,100,1,3,1,249.0,1.214233333,0,0,0,31,-124,75,44,64,37,103,30,83,82,66,32,39,92,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
14,1.31628,109,53,142085.76,538,0.03,3948.84,7893.65,390,162,6,3,0,5,100,1,3,1,720.0,1.31628,0,0,61,-60,106,115,-89,-6,-58,-56,-79,11,-125,-6,-117,92,-2,88,-30,70,-113,-4,-110,89,3,11,-92,72,-58,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
15,1.18951,98,53,125444.88,493,0.03,3568.53,6969.16,363,151,6,3,0,5,100,1,3,1,144.0,1.18951,0,0,79,-39,-55,-23,53,-74,-31,114,-45,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
16,1.23209,102,53,132522.19,508,0.03,3696.27,7362.34,370,155,6,3,0,5,100,1,3,1,384.0,1.23209,0,0,61,102,90,102,0,-24,-119,14,0,14,21,-120,63,109,-89,-45,42,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
17,1.207836667,102,53,126147.88,498,0.03,3623.51,7008.22,364,155,6,3,0,5,100,1,3,1,225.0,1.207836667,0,0,-5,15,118,60,-43,47,45,34,30,84,-113,105,69,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
18,1.242516667,104,53,132023.41,511,0.03,3727.55,7334.63,372,157,6,3,0,5,100,1,3,1,462.0,1.242516667,0,0,114,90,-118,83,100,-114,122,89,72,72,87,124,-63,23,-89,-93,10,-94,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
19,1.130456667,91,53,121474.56,473,0.03,3391.37,6748.59,350,144,6,3,0,5,100,1,3,1,24.0,1.130456667,0,0,-61,101,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
20,1.184686667,98,53,124935.97,491,0.03,3554.06,6940.89,361,151,6,3,0,5,100,1,3,1,144.0,1.184686667,0,0,35,13,53,108,-43,-118,63,-45,-36,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
21,1.154346667,94,53,123011.69,481,0.03,3463.04,6833.98,355,147,6,3,0,5,100,1,3,1,66.0,1.154346667,0,0,11,-27,28,92,-87,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
22,1.257106667,104,53,133573.59,517,0.03,3771.32,7420.75,378,157,6,3,0,5,100,1,3,1,390.0,1.257106667,0,0,-93,-94,-42,-109,22,76,-37,31,2,95,40,-41,-24,-105,-95,-84,-31,-79,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
23,1.261813333,107,53,131252.06,517,0.03,3785.44,7291.78,377,160,6,3,0,5,100,1,3,1,402.0,1.261813333,0,0,100,107,-66,-22,-99,-60,-1,18,54,-43,-93,-126,-117,98,-113,-15,56,63,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
24,1.315216667,113,53,136945.35,535,0.03,3945.65,7608.07,387,166,6,3,0,5,100,1,3,1,738.0,1.315216667,0,0,37,-95,-71,49,44,103,50,39,-20,94,-20,107,-107,75,13,-20,-100,121,-65,45,-55,-117,-63,122,-123,-12,114,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
25,1.290926667,110,53,134350.25,527,0.03,3872.78,7463.9,383,163,6,3,0,5,100,1,3,1,552.0,1.290926667,0,0,-23,16,36,-83,73,-26,-28,-68,101,70,-30,-103,90,-125,-125,81,-31,-1,-78,53,71,43,82,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
26,1.140016667,91,53,123497.78,477,0.03,3420.05,6860.99,353,144,6,3,0,5,100,1,3,1,39.0,1.140016667,0,0,-20,75,-91,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
27,1.191923333,98,53,125699.33,494,0.03,3575.77,6983.3,364,151,6,3,0,5,100,1,3,1,105.0,1.191923333,0,0,-120,-36,-72,-90,21,-17,-44,-28,-45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
28,1.144,92,53,123570.53,478,0.03,3432.0,6865.03,353,145,6,3,0,5,100,1,3,1,48.0,1.144,0,0,1,-78,105,51,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
29,1.243376667,103,53,132437.58,512,0.03,3730.13,7357.64,374,156,6,3,0,5,100,1,3,1,360.0,1.243376667,0,0,-4,91,-22,-115,47,124,-67,-77,-42,77,9,-70,11,57,-92,-49,-62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
30,1.267566667,106,53,134045.14,520,0.03,3802.7,7446.95,379,159,6,3,0,5,100,1,3,1,408.0,1.267566667,0,0,-121,-12,7,-81,44,8,-87,-107,91,19,103,119,-124,-65,-105,-84,-15,-91,81,-71,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
31,1.170333333,95,53,126340.7,487,0.03,3511.0,7018.93,358,148,6,3,0,5,100,1,3,1,102.0,1.170333333,0,0,44,37,8,-9,-87,-104,44,66,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
32,1.1241,90,53,121140.49,471,0.03,3372.3,6730.03,349,143,6,3,0,5,100,1,3,1,15.0,1.1241,0,0,-117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
33,1.25449,107,53,130490.44,514,0.03,3763.47,7249.47,374,160,6,3,0,5,100,1,3,1,426.0,1.25449,0,0,119,36,98,1,64,-66,-48,-6,-97,57,103,-124,70,-113,110,-114,42,46,-39,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
34,1.248233333,103,53,134881.8,514,0.03,3744.7,7493.43,374,156,6,3,0,5,100,1,3,1,369.0,1.248233333,0,0,-72,111,-87,30,-83,-68,-4,58,30,19,0,-67,44,50,19,108,-122,1,49,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
35,1.193493333,99,53,126510.16,494,0.03,3580.48,7028.34,362,152,6,3,0,5,100,1,3,1,177.0,1.193493333,0,0,94,39,58,60,95,-118,-84,-13,-26,118,80,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
36,1.25138,105,53,131698.92,514,0.03,3754.14,7316.61,375,158,6,3,0,5,100,1,3,1,357.0,1.25138,0,0,-52,115,-87,69,-122,-32,61,-39,-1,-12,106,28,20,27,-8,-113,-44,19,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
37,1.19747,100,53,125662.4,495,0.03,3592.41,6981.24,363,153,6,3,0,5,100,1,3,1,201.0,1.19747,0,0,59,-68,66,104,37,-55,33,23,-86,-93,75,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
38,1.147976667,93,53,122666.72,479,0.03,3443.93,6814.82,354,146,6,3,0,5,100,1,3,1,45.0,1.147976667,0,0,-93,73,-28,110,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
39,1.25294,106,53,131558.76,514,0.03,3758.82,7308.82,374,159,6,3,0,5,100,1,3,1,444.0,1.25294,0,0,-116,81,84,85,69,29,103,16,-121,-101,112,121,-121,39,59,118,-105,-70,-11,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
40,1.269133333,107,53,134842.54,520,0.03,3807.4,7491.25,377,160,6,3,0,5,100,1,3,1,567.0,1.269133333,0,0,108,35,-71,88,63,84,-48,111,-9,89,-48,-50,117,84,-51,39,105,51,109,19,-116,-117,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
41,1.169506667,96,53,123967.56,486,0.03,3508.52,6887.09,358,149,6,3,0,5,100,1,3,1,78.0,1.169506667,0,0,-70,-50,-125,64,111,117,24,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
42,1.121713333,90,53,120883.29,470,0.03,3365.14,6715.74,348,143,6,3,0,5,100,1,3,1,18.0,1.121713333,0,0,100,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
43,1.312756667,113,53,135765.8,534,0.03,3938.27,7542.54,387,166,6,3,0,5,100,1,3,1,633.0,1.312756667,0,0,-52,123,103,34,98,-33,-3,-110,13,-91,-60,-32,-104,-116,-1,-41,85,-88,-65,93,21,-50,57,54,63,88,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
44,1.150373333,93,53,122922.81,480,0.03,3451.12,6829.04,355,146,6,3,0,5,100,1,3,1,51.0,1.150373333,0,0,-22,-7,115,-17,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
45,1.1241,90,53,121140.49,471,0.03,3372.3,6730.03,349,143,6,3,0,5,100,1,3,1,18.0,1.1241,0,0,76,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
46,1.193493333,99,53,126510.16,494,0.03,3580.48,7028.34,362,152,6,3,0,5,100,1,3,1,165.0,1.193493333,0,0,90,-37,40,17,22,-108,78,22,-59,91,123,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
47,1.135236667,91,53,122979.97,475,0.03,3405.71,6832.22,351,144,6,3,0,5,100,1,3,1,42.0,1.135236667,0,0,65,88,47,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
48,1.26888,110,53,131138.79,518,0.03,3806.64,7285.49,375,163,6,3,0,5,100,1,3,1,492.0,1.26888,0,0,78,88,16,12,20,10,-95,97,-72,50,116,94,100,-124,-79,-76,-69,111,55,124,80,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
49,1.150373333,93,53,123906.19,480,0.03,3451.12,6883.68,354,146,6,3,0,5,100,1,3,1,57.0,1.150373333,0,0,1,-75,21,118,66,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
50,1.165526667,95,53,124846.48,485,0.03,3496.58,6935.92,357,148,6,3,0,5,100,1,3,1,96.0,1.165526667,0,0,-4,38,40,113,65,72,-26,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
51,1.229666667,102,53,130344.49,507,0.03,3689.0,7241.36,371,155,6,3,0,5,100,1,3,1,276.0,1.229666667,0,0,-125,-86,100,73,-124,74,58,-28,1,-22,-99,-115,47,75,-43,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
52,1.130456667,91,53,121474.56,473,0.03,3391.37,6748.59,350,144,6,3,0,5,100,1,3,1,24.0,1.130456667,0,0,-119,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
53,1.321026667,112,53,137840.92,538,0.03,3963.08,7657.83,391,165,6,3,0,5,100,1,3,1,762.0,1.321026667,0,0,100,-1,-75,-72,-35,52,79,-74,-125,5,-4,-37,-16,83,-38,34,90,-124,-93,31,-63,43,-49,-86,-70,-13,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
54,1.328393333,112,53,138609.55,541,0.03,3985.18,7700.53,394,165,6,3,0,5,100,1,3,1,660.0,1.328393333,0,0,-115,59,-35,-41,-110,-110,8,-8,-62,22,-78,65,-38,-121,-16,-109,-71,-121,-120,-40,-19,-64,-76,81,-89,93,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
55,1.241643333,105,53,129733.93,510,0.03,3724.93,7207.44,372,158,6,3,0,5,100,1,3,1,264.0,1.241643333,0,0,-121,-83,20,-48,-54,61,-117,-107,57,-75,100,10,90,30,77,-111,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
56,1.236773333,105,53,129225.17,508,0.03,3710.32,7179.18,370,158,6,3,0,5,100,1,3,1,303.0,1.236773333,0,0,49,-65,-97,82,8,39,-101,87,29,40,-69,-108,-80,94,123,115,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
57,1.17986,98,53,124427.07,489,0.03,3539.58,6912.61,359,151,6,3,0,5,100,1,3,1,123.0,1.17986,0,0,52,47,-41,-100,16,102,58,23,-20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
58,1.209563333,100,53,128854.92,500,0.03,3628.69,7158.61,366,153,6,3,0,5,100,1,3,1,246.0,1.209563333,0,0,3,59,-19,73,96,-69,70,-28,115,-3,19,67,-88,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
59,1.31366,112,53,137072.29,535,0.03,3940.98,7615.13,388,165,6,3,0,5,100,1,3,1,570.0,1.31366,0,0,-114,-23,97,-11,75,-33,-16,-36,96,-121,-100,117,-111,-69,-14,119,-69,26,2,-18,18,102,88,125,-62,108,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
60,1.255376667,106,53,131814.72,515,0.03,3766.13,7323.04,375,159,6,3,0,5,100,1,3,1,450.0,1.255376667,0,0,29,-51,53,123,103,-27,-34,66,86,-108,-59,6,-12,45,-44,24,-26,0,-92,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
61,1.207836667,102,53,126147.88,498,0.03,3623.51,7008.22,364,155,6,3,0,5,100,1,3,1,246.0,1.207836667,0,0,18,107,111,21,34,27,112,-29,122,-114,-38,86,-36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
62,1.1241,90,53,121140.49,471,0.03,3372.3,6730.03,349,143,6,3,0,5,100,1,3,1,18.0,1.1241,0,0,61,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
63,1.280466667,108,53,134786.92,524,0.03,3841.4,7488.16,381,161,6,3,0,5,100,1,3,1,408.0,1.280466667,0,0,-94,-91,102,23,-117,-47,-71,90,-82,-95,31,-23,-50,-23,34,17,118,-101,8,-28,125,73,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
64,1.150373333,93,53,123906.19,480,0.03,3451.12,6883.68,354,146,6,3,0,5,100,1,3,1,66.0,1.150373333,0,0,90,101,-101,16,-18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
65,1.254673333,104,53,133315.23,516,0.03,3764.02,7406.4,377,157,6,3,0,5,100,1,3,1,369.0,1.254673333,0,0,-38,-100,-52,40,23,-99,-115,99,-68,104,-96,-104,113,-83,111,125,-46,-104,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427
