inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_53, 249, 37, 114, 34, 363, 71, 2232.36, 138471.87, 0.02, 62.03, 7692.88, 0.89
values_94, 257, 37, 120, 40, 377, 77, 2362.58, 131123.11, 0.02, 55.50, 7284.62, 0.86
values_7, 255, 37, 118, 37, 373, 74, 2316.13, 136651.44, 0.02, 59, 7591.75, 0.88
values_31, 241, 37, 109, 29, 350, 66, 2115.54, 147102.84, 0.01, 69.53, 8172.38, 0.93
values_93, 262, 37, 121, 38, 383, 75, 2385.64, 140532.89, 0.02, 58.91, 7807.38, 0.90
values_38, 263, 37, 124, 42, 387, 79, 2439.56, 133246.62, 0.02, 54.62, 7402.59, 0.87
values_58, 240, 37, 109, 29, 349, 66, 2109.49, 146682.54, 0.01, 69.53, 8149.03, 0.93
values_78, 251, 37, 116, 36, 367, 73, 2271.67, 135416.51, 0.02, 59.61, 7523.14, 0.88
values_50, 257, 37, 118, 35, 375, 72, 2313.72, 144310.14, 0.02, 62.37, 8017.23, 0.92
values_3, 243, 37, 110, 30, 353, 67, 2141.33, 145253.52, 0.01, 67.83, 8069.64, 0.92
values_13, 238, 37, 107, 27, 345, 64, 2070, 151761.67, 0.01, 73.31, 8431.20, 0.95
values_83, 238, 37, 107, 27, 345, 64, 2070, 151761.67, 0.01, 73.31, 8431.20, 0.95
values_1, 251, 37, 116, 35, 367, 72, 2264.36, 138837.77, 0.02, 61.31, 7713.21, 0.89
values_21, 254, 37, 118, 37, 372, 74, 2309.92, 136285.08, 0.02, 59, 7571.39, 0.88
values_32, 249, 37, 113, 33, 362, 70, 2218.80, 140557.65, 0.02, 63.35, 7808.76, 0.90
values_22, 266, 37, 127, 45, 393, 82, 2498.52, 130450.40, 0.02, 52.21, 7247.24, 0.86
values_9, 244, 37, 110, 30, 354, 67, 2147.40, 145665.00, 0.01, 67.83, 8092.50, 0.92
values_6, 243, 37, 109, 29, 352, 66, 2127.63, 147943.42, 0.01, 69.53, 8219.08, 0.93
values_76, 246, 37, 113, 32, 359, 69, 2192.96, 143261.98, 0.02, 65.33, 7959.00, 0.91
values_18, 254, 37, 118, 37, 372, 74, 2309.92, 136285.08, 0.02, 59, 7571.39, 0.88
values_16, 251, 37, 117, 35, 368, 72, 2270.53, 140416.21, 0.02, 61.84, 7800.90, 0.90
values_40, 263, 37, 124, 41, 387, 78, 2432.45, 136098.58, 0.02, 55.95, 7561.03, 0.88
values_2, 255, 37, 118, 38, 373, 75, 2323.35, 133470.31, 0.02, 57.45, 7415.02, 0.87
values_60, 249, 37, 114, 34, 363, 71, 2232.36, 138471.87, 0.02, 62.03, 7692.88, 0.89
values_99, 246, 37, 112, 30, 358, 67, 2171.66, 149989.31, 0.01, 69.07, 8332.74, 0.94
values_48, 266, 37, 126, 43, 392, 80, 2478.20, 134341.27, 0.02, 54.21, 7463.40, 0.87
values_69, 254, 37, 118, 37, 372, 74, 2309.92, 136285.08, 0.02, 59, 7571.39, 0.88
values_46, 239, 37, 108, 28, 347, 65, 2089.76, 149119.42, 0.01, 71.36, 8284.41, 0.94
values_24, 259, 37, 123, 43, 382, 80, 2414.98, 127797.19, 0.02, 52.92, 7099.84, 0.85
values_95, 254, 37, 118, 36, 372, 73, 2302.61, 139628.00, 0.02, 60.64, 7757.11, 0.90
values_42, 259, 37, 120, 38, 379, 75, 2360.72, 137915.88, 0.02, 58.42, 7661.99, 0.89
values_37, 271, 37, 127, 45, 398, 82, 2530.31, 132110.07, 0.02, 52.21, 7339.45, 0.86
values_10, 257, 37, 119, 38, 376, 75, 2342.04, 135684.00, 0.02, 57.93, 7538.00, 0.88
values_67, 238, 37, 107, 26, 345, 63, 2062.16, 157001.88, 0.01, 76.13, 8722.33, 0.97
values_35, 251, 37, 117, 36, 368, 73, 2277.86, 136956.06, 0.02, 60.12, 7608.67, 0.89
values_30, 241, 37, 109, 29, 350, 66, 2115.54, 147102.84, 0.01, 69.53, 8172.38, 0.93
values_4, 269, 37, 127, 46, 396, 83, 2524.52, 128942.38, 0.02, 51.08, 7163.47, 0.85
