inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_79, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_71, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_63, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_20, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_74, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_72, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_86, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_75, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_55, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_14, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_47, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_91, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_64, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_11, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_49, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_62, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_80, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_39, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_90, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_53, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_94, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_7, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_31, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_93, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_38, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_58, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_78, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_50, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_3, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_13, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_83, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_1, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_21, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_32, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_22, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_9, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_6, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_76, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_18, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_16, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_40, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_2, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_60, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_99, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_48, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_69, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_46, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_24, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_95, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_42, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_37, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_10, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_67, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_35, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_30, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
values_4, 10, 1, 1, 1, 0, 0, 6, 2, 2, 1, 0, 3, 2, 2, 100.0
