inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_88, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_23, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_45, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_66, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_36, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_56, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_26, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_43, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_52, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_98, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_61, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_44, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_68, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_41, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_85, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_79, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_71, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_63, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_20, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_74, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_72, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_86, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_75, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_55, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_14, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_47, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_91, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_64, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_11, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_49, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_62, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_80, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_39, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_90, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_53, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_94, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_7, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_31, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_93, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_38, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_58, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_78, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_50, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_3, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_13, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_83, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_1, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_21, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_32, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_22, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_9, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_6, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_76, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_18, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_16, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_40, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_2, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_60, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_99, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_48, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_69, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_46, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_24, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_95, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_42, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_37, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_10, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_67, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_35, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_30, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
values_4, 79, 10, 2, 10, 6, 0, 38, 4, 4, 3, 0, 14, 4, 4, 100.0
