inputName,size,a[size]
values_82,24,"{41, 108, -110, 77, 79, 86, 76, -58, -30, 71, 42, 85, -111, 73, -41, 78, -107, 49, -57, 62, -8, -106, -59, 114"
values_34,14,"{-53, -62, 35, 36, -14, -72, 16, 7, 54, 85, 90, -40, -22, 29"
values_70,11,"{8, 72, 50, 107, -111, -63, 55, -11, 69, -120, -51"
values_29,24,"{-77, 102, 22, -71, 18, 49, 97, 32, 122, 62, -110, -1, 52, 71, 18, 101, -73, -105, 22, -74, -111, -46, 124, -27"
values_51,14,"{22, -64, -114, 110, 111, 89, -92, 9, 40, -34, 37, -67, -114, -70"
values_57,2,"{-118, 35"
values_88,8,"{37, 24, -76, -25, -15, 71, -47, -69"
values_23,16,"{-77, 118, 121, 45, 80, 44, 78, -77, 110, 71, 10, 85, -12, 33, 33, -7"
values_45,14,"{-93, -37, -79, 15, -30, -17, 31, 82, -121, 121, -72, 83, -11, 65"
values_66,8,"{62, 69, -88, -7, 103, 119, -44, 31"
values_36,5,"{-94, 79, -22, -12, -73"
values_56,7,"{-44, 17, -73, 42, 72, -49, 16"
values_26,11,"{66, 94, -3, -42, 100, 100, 7, 72, -119, -84, 25"
values_43,16,"{24, -38, -1, -114, -122, -126, 111, 21, -74, 19, 50, 2, -18, 121, -11, 78"
values_52,18,"{26, 119, -106, 2, -114, 106, 115, -76, 27, 80, -73, -78, -121, 15, -102, 71, -61, 32"
values_98,15,"{119, 58, -34, -27, -87, -3, -43, 60, 102, -80, 60, 124, -68, -18, -12"
values_61,21,"{-113, -58, 59, -28, 92, -102, -122, -98, 4, 124, -118, -58, 91, 57, 119, 72, 58, 114, 23, 44, -21"
values_44,8,"{32, -43, 42, 91, 113, -116, 80, -84"
values_68,5,"{21, 100, -96, 54, 118"
values_41,17,"{-76, -83, -42, -122, -23, -120, 98, 96, 67, -46, 52, -63, 47, -102, -82, -82, 96"
values_85,9,"{-17, -124, 35, 16, 33, -47, 58, 50, -21"
values_79,13,"{-21, -41, -123, 22, 18, -74, 43, -89, 122, 24, 96, 66, -27"
values_71,18,"{15, -18, 99, 115, 9, -92, 68, -29, 23, -35, 40, -114, -96, 122, 20, -113, 8, 122"
values_63,16,"{-6, 69, -95, -11, 26, 102, 75, 3, -94, -109, -52, 55, -101, 104, -3, 25"
values_20,2,"{36, 40"
values_74,19,"{44, 88, 109, 70, 60, -8, -85, 0, -30, -18, -11, -105, 84, 61, -60, 53, -57, -75, 109"
values_72,3,"{75, -3, -109"
values_86,9,"{4, -41, -102, 76, -61, -117, 124, -25, -59"
values_75,22,"{-72, -43, -28, -76, -18, -88, 16, 49, -30, -32, -41, -25, 33, -77, 27, 85, -28, -3, 86, 87, -36, 28"
values_55,9,"{120, 31, -81, -71, 109, -16, 115, 122, 19"
values_14,21,"{81, -102, -86, 68, -80, 82, 13, 99, -19, -106, -37, -46, 48, 96, -96, -88, -53, -118, 53, 28, -70"
values_47,7,"{74, 11, -108, 113, 97, 110, 55"
values_91,4,"{46, -3, -82, 44"
values_64,4,"{-78, -99, 3, 34"
values_11,24,"{-57, 122, -123, -117, -35, -84, -120, -54, -94, 73, -104, 107, -79, 9, 77, 70, 36, 37, 85, -13, 21, 24, 9, -98"
values_49,25,"{123, -83, -53, 97, -123, -109, -123, -14, 10, 44, 50, -63, 23, 32, -122, 5, 75, -2, -116, 15, 93, 64, -122, 25, 59"
values_62,25,"{19, 64, -76, -55, -111, 120, 115, -84, 25, 124, -33, -5, -109, -29, 61, 29, -91, -19, 92, 96, -12, -32, -36, 11, -38"
values_80,21,"{77, 50, -114, 46, 45, 87, -95, 123, -66, 117, -11, -44, -16, 54, -111, 27, 13, -94, -6, -123, 123"
values_39,23,"{0, 105, 65, -62, -104, -45, 113, 1, 110, 112, -33, -66, 58, 81, -37, -95, -12, -86, -20, 112, -110, 57, 100"
values_90,25,"{69, -6, -25, -97, -18, -89, 35, 64, -116, 8, -4, 58, 66, 16, -82, 100, 2, -5, 94, 22, 117, 82, 51, -89, -119"
values_53,23,"{-67, -77, 9, -64, -45, -28, -113, -77, -62, 125, -44, 121, -39, -107, -24, 30, -96, -3, 19, -45, 124, -37, -93"
values_94,15,"{83, 1, -40, 97, 78, -63, -104, 38, 111, 47, 125, 1, -11, -66, -88"
values_7,13,"{108, 34, -76, -115, 67, 109, -94, -22, -68, -23, -13, -105, -90"
values_31,11,"{124, 98, -67, -80, 83, 32, -29, 41, -122, -63, -88"
values_93,24,"{-110, 14, 0, -104, 98, 11, -67, 54, -112, -67, -85, -57, -88, -118, 90, 120, 66, 16, 43, -78, -93, -110, -2, 125"
values_38,5,"{-77, -92, 1, 90, -44"
values_58,14,"{-67, 71, 117, 27, -89, 90, 84, 29, -65, -85, 14, 81, 80, -126"
values_78,4,"{-68, 107, -57, -79"
values_50,5,"{42, -63, 117, 31, 35"
values_3,14,"{73, 27, -69, -30, 29, 75, 97, 26, 62, -8, -49, -124, 95, -94"
values_13,9,"{34, -35, -122, 73, 33, 40, 126, -67, -118"
values_83,25,"{-126, -98, -102, 78, 49, 122, 29, -78, 70, -50, 89, 110, -103, 20, 83, -65, 109, -24, 20, 24, -43, -53, 122, -123, -73"
values_1,15,"{-25, 64, -43, -109, 33, 29, -88, 18, 88, -27, -83, 101, 66, -12, 63"
values_21,25,"{37, -47, 73, -124, 50, 87, -61, -57, -116, 66, 5, -105, 55, -115, -9, 124, -70, -117, -39, 123, -52, 10, 36, -8, -34"
values_32,15,"{-107, -112, -66, 118, 125, 4, 98, -2, -104, -78, -55, 18, 44, 62, 42"
values_22,3,"{-96, 56, 45"
values_9,10,"{66, -35, 67, -69, -24, 25, 25, -119, 16, 46"
values_6,16,"{37, 95, -55, 44, 82, -14, -116, -20, -110, 92, 25, 93, -37, 57, 117, 14"
values_76,9,"{-80, -5, -82, -124, -62, 11, -84, 115, 81"
values_18,8,"{-38, -105, -44, 60, -66, 88, 32, 111"
values_16,24,"{108, 111, 31, -27, 61, 95, 33, 18, 28, 31, 92, 78, 92, -62, 76, -76, -29, -76, 79, -124, -13, -41, -52, 24"
values_40,8,"{26, 38, 53, -72, 5, -3, 112, 98"
values_2,15,"{89, 90, 125, -45, 101, -124, -58, -39, -57, 59, -113, 16, 46, 0, 15"
values_60,12,"{0, -67, -110, -13, 2, 81, -29, 18, -67, -56, 125, 28"
values_99,12,"{94, 101, 42, 28, 123, 94, -37, -21, 27, 80, 86, -42"
values_48,9,"{-24, -6, -122, -33, 66, 1, -114, -27, 99"
values_69,3,"{47, 92, -102"
values_46,21,"{-40, -108, -84, 80, -18, 43, -60, 52, -75, 23, -86, 78, 109, -55, 96, 125, 110, 104, 16, 85, -82"
values_24,14,"{114, 60, 122, 18, -126, -53, 35, -90, -27, -80, 88, -22, 119, -72"
values_95,2,"{-36, 87"
values_42,8,"{7, -25, -42, -83, 81, -116, -75, 23"
values_37,4,"{45, -30, 34, 63"
values_10,11,"{-7, -26, -118, -72, 69, -66, 120, 6, -55, 30, 42"
values_67,4,"{-42, 35, -98, -64"
values_35,15,"{110, -94, 49, 44, -39, -62, -106, 125, -81, -59, 52, 26, 42, 64, -36"
values_30,10,"{-81, -69, 94, -82, 61, 121, 80, 10, -75, -30"
values_4,6,"{95, -110, -90, -89, -4, 36"
