inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_57, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_88, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_23, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_45, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_66, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_36, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_56, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_26, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_43, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_52, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_98, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_61, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_44, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_68, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_41, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_85, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_79, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_71, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_63, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_20, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_74, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_72, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_86, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_75, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_55, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_14, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_47, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_91, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_64, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_11, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_49, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_62, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_80, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_39, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_90, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_53, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_94, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_7, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_31, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_93, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_38, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_58, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_78, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_50, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_3, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_13, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_83, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_1, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_21, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_32, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_22, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_9, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_6, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_76, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_18, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_16, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_40, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_2, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_60, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_99, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_48, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_69, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_46, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_24, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_95, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_42, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_37, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_10, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_67, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_35, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_30, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
values_4, 60, 12, 4, 12, 6, 2, 24, 3, 3, 2, 3, 15, 3, 3, 100.0
