;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;M_VAL_1;M_VAL_2;M_VAL_3;M_VAL_4;M_VAL_5;M_VAL_6;M_VAL_7;M_VAL_8;M_VAL_9;M_VAL_10;M_VAL_11;M_VAL_12;M_VAL_13;M_VAL_14;M_VAL_15;M_VAL_16;M_VAL_17;M_VAL_18;M_VAL_19;M_VAL_20;M_VAL_21;M_VAL_22;M_VAL_23;M_VAL_24;M_VAL_25;M_VAL_26;M_VAL_27;M_VAL_28;M_VAL_29;M_VAL_30;M_VAL_31;M_VAL_32
10;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_18;0.0;43.85814666748047;19.356897354125977;0.0;0.0;0.0;22.326215744018555;0.0;7.780669689178467;71.72014617919922;19.616334915161133;0.0;0.0;9.192380905151367;27.037113189697266;0.0;2.655505418777466;70.2228775024414;19.30769920349121;0.0;17.069700241088867;10.408136367797852;40.91348648071289;0.0;0.0;60.43503189086914;17.55621337890625;0.0;22.37871360778809;0.0;17.80944061279297;0.0
11;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_19;0.0;30.22087860107422;4.530683994293213;0.0;0.0;11.237926483154297;15.432048797607422;0.0;0.0;27.403533935546875;0.0;0.0;1.7989795207977295;9.802085876464844;3.4917712211608887;8.3828763961792;0.0;28.036300659179688;6.962797164916992;0.0;0.0;2.803468704223633;11.812017440795898;5.807796001434326;3.3695077896118164;16.65134620666504;2.5038492679595947;0.0;1.3740434646606443;12.368124961853027;8.169584274291992;1.3677210807800293
12;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_2;1.5473958253860474;18.403823852539062;4.768887042999268;3.1745524406433105;0.0;6.869570732116699;11.34896469116211;2.7917680740356445;0.902592957019806;10.8558988571167;0.5698671936988831;0.0;3.559326410293579;7.762574672698975;1.251975655555725;2.115064859390259;0.0;12.047112464904783;2.061593532562256;1.0168461799621582;0.1400551348924636;5.872073650360107;7.6680426597595215;3.7180798053741455;0.0;7.850570201873779;0.8158057332038879;0.0;1.5182085037231443;6.239332675933838;4.815721035003662;1.5376261472702026
13;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_20;21.50582695007324;20.07540702819824;11.33906078338623;0.0;1.130346417427063;15.457439422607422;0.0;9.16455364227295;0.1028696298599243;5.196189403533936;1.8926422595977783;0.6209897994995117;0.9626654386520386;5.7448272705078125;0.0;0.0;10.968323707580566;14.989959716796877;12.14333438873291;0.0;8.401178359985352;11.11966609954834;6.991727828979492;5.392294406890869;0.0;6.775315284729004;0.0;0.0;5.069624900817871;6.634691715240479;0.0;4.043521404266357
14;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_21;1.4522920846939087;33.28742599487305;2.207250595092773;0.0;0.0;4.706913471221924;14.258713722229004;3.4947943687438965;8.3858060836792;26.503263473510746;5.90843677520752;0.6145283579826355;1.3805081844329834;7.212249279022217;4.210406303405762;1.8031433820724487;0.0;29.941631317138672;14.231502532958984;0.0;11.283013343811035;12.549016952514648;12.614758491516112;3.37748646736145;7.035081386566162;22.63511657714844;4.982539176940918;1.3361135721206665;0.0;13.806398391723633;0.0881337225437164;4.512652397155762
15;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_22;10.518585205078123;22.36284637451172;10.679513931274414;0.0;0.0;5.328641414642334;3.804963350296021;19.443538665771484;4.024799823760986;9.67576026916504;3.164965867996216;0.3279700577259063;1.506136178970337;11.724206924438477;2.5078675746917725;2.052579879760742;16.229026794433594;27.22178840637207;15.82778263092041;0.0;4.262147903442383;7.077892780303955;9.34242343902588;9.192635536193848;0.654532253742218;10.335344314575195;1.3872361183166504;0.0;0.8030646443367004;18.42832374572754;2.8243136405944824;4.735172748565674
16;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_23;0.0;40.25498580932617;18.30915260314941;0.0;2.972350597381592;15.607986450195312;7.208740711212158;0.0;0.0;27.449403762817383;12.128602027893066;0.0;0.0;4.485213279724121;11.486719131469728;0.0;1.660796880722046;41.91813659667969;16.252403259277344;6.357766151428223;22.431095123291016;18.045320510864254;14.380953788757324;0.0;13.129937171936035;28.30569839477539;16.957843780517578;0.0;0.0;0.0;0.0;7.494474411010742
17;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_24;1.036646008491516;9.685256004333496;0.9081366658210754;0.0;1.1680012941360474;7.967371940612793;0.0;1.427849531173706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8202730417251587;4.421320915222168;0.0;0.5880058407783508;3.052166700363159;5.398143291473389;1.8701776266098025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_25;5.944919109344482;52.68162536621094;26.074966430664062;0.0;0.0;0.0;29.186235427856445;0.0;12.87929916381836;51.08989715576172;27.960132598876957;0.0;4.295108795166016;0.0;29.96183967590332;11.288220405578612;19.03565788269043;63.94078063964844;27.75654602050781;0.0;2.64977502822876;0.0;36.42790985107422;0.0;3.95052981376648;57.81585311889648;8.930451393127441;0.0;10.205662727355955;7.046492576599121;17.15548324584961;1.9811100959777832
19;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_26;6.171831130981445;19.31119155883789;6.2894206047058105;0.0;3.6934080123901367;11.674623489379885;17.47665023803711;0.0;0.0;3.65508770942688;3.1527340412139893;0.0;0.0;3.788285255432129;0.1620061695575714;1.878936529159546;10.529193878173828;32.71754837036133;18.25895500183105;0.0;9.88613986968994;10.888575553894045;0.0;10.944433212280272;0.0;5.873361110687256;0.0;0.0;1.1917788982391355;8.586179733276367;0.0;4.0730390548706055
20;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_27;4.780648708343506;39.13764190673828;11.753179550170898;0.8959734439849854;0.0;0.0;0.0;0.0;2.1879541873931885;13.088502883911133;5.610796928405762;0.0;3.548590421676636;9.216934204101562;0.0;6.521191120147705;15.159872055053713;28.146486282348636;7.763275146484375;0.0;9.38692855834961;10.782649040222168;9.847068786621094;15.49102020263672;3.2809338569641118;8.09461498260498;3.336268663406372;0.0;1.6094930171966553;9.342726707458496;0.4774308204650879;0.0
21;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_28;7.738295555114746;37.49029159545898;13.683669090270996;0.0;0.0;3.168966293334961;36.1510009765625;0.0;10.342472076416016;40.11392593383789;9.188210487365724;0.0;0.0;16.115970611572266;20.22110748291016;13.407926559448242;0.0;59.23431015014648;24.14322853088379;0.0;3.915717840194702;6.610588073730469;24.781665802001957;0.0;0.0;51.33921432495117;11.731587409973145;0.0;5.38093900680542;19.962751388549805;12.221796035766602;0.0
22;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_29;30.325777053833008;57.75596618652344;0.0;0.0;6.229381084442139;8.078662872314453;4.816202163696289;0.0;13.026058197021484;29.71019744873047;4.81528902053833;0.0;5.220075130462647;10.555577278137209;11.994027137756348;4.370893955230713;24.69384002685547;34.719242095947266;34.71247100830078;0.0;0.0;0.0;20.909513473510746;0.0;0.0;37.3048095703125;9.61978530883789;0.0;3.201087236404419;0.0;12.531015396118164;0.0
23;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_3;0.0;10.134164810180664;1.6846091747283936;3.0004899501800537;0.4835400283336639;4.906891345977783;3.4305315017700195;3.588481903076172;0.401982843875885;3.179892063140869;1.1618865728378296;0.0566563121974468;1.1172940731048584;0.809261679649353;1.0108678340911863;0.378493458032608;0.0;5.2500505447387695;1.2066024541854858;0.0;1.1995035409927368;1.190799593925476;1.821627259254456;0.8769330978393555;0.0;0.2815029621124267;0.2237289696931839;0.0;0.0;0.5081906914710999;0.3786596953868866;0.636939287185669
24;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_30;5.620066642761231;51.65677261352539;26.40687370300293;0.0;10.559621810913086;0.0;36.69715881347656;0.0;0.0;52.07484436035156;34.99155044555664;7.487185001373291;1.4177546501159668;11.077268600463867;19.3358211517334;0.0;0.0;43.633094787597656;31.686504364013672;0.0;9.314105033874512;0.9117084741592408;55.95051956176758;0.0;7.141757488250732;47.58042526245117;24.74670791625977;0.0;0.0;0.7238949537277222;46.17433547973633;5.401167869567871
25;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_31;11.217118263244627;66.69263458251953;30.77628898620605;0.0;0.0;0.0;26.81263542175293;7.942070484161377;0.0;51.19263458251953;8.156267166137695;0.0;4.262706279754639;11.52585792541504;31.203582763671875;0.0;13.797235488891602;49.04532241821289;16.90475845336914;0.0;0.0;0.0;28.927631378173828;0.0;20.33797836303711;35.389617919921875;18.30870819091797;0.0;0.0;3.885941743850708;21.000179290771484;3.8039817810058594
26;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_32;8.649301528930664;23.60519027709961;15.25101089477539;1.990679621696472;7.873106479644775;6.676020622253418;8.163326263427734;10.24384593963623;0.0;10.91585636138916;0.0;0.0;3.306818723678589;12.234468460083008;0.0;6.207200050354004;6.688016414642334;19.61595916748047;6.617186546325684;0.0;0.0;2.890222549438477;6.255393028259277;3.683172225952149;1.160874605178833;11.270243644714355;0.0;0.8941782712936401;3.582272529602051;8.159893989562988;0.6516202688217163;6.292511463165283
27;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_33;1.1458128690719604;36.20982360839844;9.932544708251951;0.0;0.0;11.863473892211914;11.680932998657228;7.710131645202637;6.3706889152526855;16.80051612854004;6.612161159515381;0.0;2.024145603179932;13.068201065063477;0.0;2.132258415222168;0.0;38.41658020019531;2.8317716121673584;0.0;0.0;11.418500900268556;13.504104614257812;4.432661533355713;0.5800875425338745;19.5354118347168;0.0;0.0;0.1040019169449806;15.672094345092772;8.58560562133789;0.0
28;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_34;0.0;59.07577896118164;23.595691680908203;0.0;12.703898429870604;0.0;61.30821990966797;0.0;5.936402797698975;56.350242614746094;15.12867259979248;0.0;3.978753328323364;15.20091724395752;34.758140563964844;0.0;0.0;51.806617736816406;18.24479866027832;0.0;0.0;0.0;34.45686340332031;0.0;0.0;54.54481887817383;32.39909362792969;0.0;0.0;0.0;31.911272048950195;0.0
29;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_35;0.0;51.25296401977539;34.582332611083984;0.0;11.759698867797852;4.131400108337402;35.665367126464844;0.0;18.104394912719727;58.72328186035156;26.219804763793945;0.0;0.0;9.388545989990234;16.62628173828125;0.0;0.0;34.068843841552734;10.391327857971191;0.0;0.0;5.233122825622559;30.550167083740234;3.818020820617676;0.0;58.3937873840332;8.885831832885742;0.0;4.009431838989258;3.3665075302124023;24.439001083374023;0.0
30;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_36;8.152308464050293;56.0340461730957;0.1713797003030777;0.0;0.0;0.0;14.069025039672852;0.0;1.2409086227416992;37.65867233276367;15.670858383178713;0.0;7.4213056564331055;12.948963165283203;18.624414443969727;2.3532955646514893;3.0291314125061035;37.81094741821289;5.438408374786377;0.0;0.0;0.0;32.232078552246094;0.0;14.619955062866213;36.09040451049805;12.822531700134276;0.0;0.0505020581185817;6.100444793701172;13.681585311889648;0.0
31;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_37;13.188480377197266;42.27541732788086;14.1996431350708;0.0;0.0;0.0;58.8125114440918;0.0;29.676836013793945;58.16386413574219;23.06927490234375;0.0;0.0;4.481435298919678;18.202306747436523;0.0;6.567596435546875;68.26292419433594;19.70783805847168;0.0;0.0;0.0;33.9921989440918;0.0;14.702627182006836;42.99000930786133;16.512311935424805;0.0;4.200447082519531;3.1438076496124268;25.33099174499512;0.0
32;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_38;6.667070388793945;67.56269073486328;27.20273780822754;0.0;9.704693794250488;0.0;31.68181800842285;0.0;0.0;47.11170959472656;24.95227813720703;0.0;4.434741973876953;11.137256622314451;30.31832504272461;7.847150802612305;2.47570538520813;76.8753890991211;15.386348724365234;0.0;0.0;0.0;22.511415481567383;3.8737637996673584;5.622528553009033;40.33327102661133;17.689477920532227;0.0;16.850082397460938;24.092832565307617;28.58763885498047;0.1395580172538757
33;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_39;0.0;60.19783020019531;31.52537727355957;0.0;4.124433994293213;18.577430725097656;51.08341979980469;0.0;3.2300503253936768;60.43291091918945;0.0;0.0;0.0;0.0;31.154693603515625;0.0;8.027542114257812;45.829586029052734;31.80406379699707;0.0;3.171305894851685;0.0;35.20010757446289;0.0;0.0;57.84199905395508;11.200055122375488;0.0;0.0;0.0;28.44711303710937;2.0073888301849365
34;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_4;0.0;8.573394775390625;2.448104858398437;0.0;0.3853955268859863;4.56866455078125;3.40919828414917;1.184946894645691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3074132800102234;2.611000061035156;0.5365794897079468;0.0109908347949385;0.5594096183776855;1.0666396617889404;0.9616913795471193;2.232821464538574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_40;5.21821403503418;61.026023864746094;13.532621383666992;0.0;12.819344520568848;0.0;17.85796356201172;0.0;14.15707302093506;46.09922409057617;3.146442174911499;0.0;5.227672576904297;0.0;38.72819137573242;0.6640288233757019;1.223097562789917;54.27568817138672;6.159807205200195;0.0;0.0;6.786759853363037;21.16092872619629;4.031006813049316;0.1862054765224456;44.02177810668945;9.870049476623535;0.0;0.0;0.0;27.593271255493164;1.7205041646957395
36;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_41;21.046119689941406;48.56344985961914;40.94374847412109;0.0;21.68418884277344;1.0864723920822144;24.80711555480957;0.0;3.722480535507202;75.5278091430664;15.160035133361816;0.0;0.0;48.80342483520508;36.12911605834961;0.0;5.831334114074707;69.84796905517578;21.99802017211914;0.0;0.0;10.600555419921877;37.34099960327149;16.850807189941406;0.72965008020401;48.34184265136719;17.575658798217773;0.0;0.0;1.5002400875091553;56.17815017700195;3.343246936798096
37;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_42;27.86087989807129;65.43414306640625;37.96196746826172;0.0;0.0;0.0;17.924562454223633;0.0;3.492033004760742;58.860652923583984;20.20092391967773;0.0;12.877501487731934;5.905221462249756;37.20319366455078;0.0;13.75890064239502;58.84273910522461;18.597665786743164;0.0;0.0;1.1501317024230957;17.047481536865234;0.0;13.208366394042969;45.166351318359375;35.843929290771484;0.0;9.34632682800293;0.0;29.54328727722168;7.354682922363281
38;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_43;4.538357257843018;58.82854843139648;34.19818115234375;0.0;0.0;6.746973991394043;47.33745193481445;0.0;5.869481563568115;67.69789123535156;8.66818904876709;0.0;0.0;0.0;46.65985870361328;0.0;17.073915481567383;48.795711517333984;17.265296936035156;0.0;0.0;8.30366325378418;35.049564361572266;0.0;0.0;63.03108978271485;0.0;0.0;0.6338526010513306;7.379645347595215;25.39523696899414;0.0
39;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_44;0.0;43.81606674194336;0.2497292757034301;0.0;0.0;0.0;30.67182159423828;0.0;0.0;33.388893127441406;16.569910049438477;0.0;5.563003063201904;0.0;18.48715591430664;0.0;0.0;37.18962478637695;17.12032699584961;0.0;0.8165769577026367;14.242996215820312;12.905445098876951;0.0;0.0;33.88447570800781;9.931387901306152;0.0;0.0576951168477535;5.220080375671387;15.521814346313477;0.0
40;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_45;8.021382331848145;48.14348220825195;31.037071228027344;0.0;0.0;0.0;75.29206085205078;0.0;14.177573204040527;62.46343231201172;12.535353660583496;0.0;0.0;0.0;42.34342193603516;0.0;19.41048812866211;61.33362579345703;13.39592742919922;0.0;0.0;0.0;30.658191680908203;0.0;5.364695549011231;57.03657913208008;5.592652797698975;0.0;0.0;0.0;35.26852035522461;0.0
41;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_46;2.2509307861328125;30.30632781982422;9.055631637573242;0.0;0.9825207591056824;8.464073181152344;19.920190811157227;0.0;1.469188213348389;25.7774715423584;8.074860572814941;0.0;0.937483549118042;11.552301406860352;15.072772979736328;1.5376317501068115;0.0;23.131969451904297;11.31251335144043;0.0;0.0;0.0;20.047908782958984;0.0;0.0;19.69110107421875;1.775433897972107;0.0;0.0;8.288313865661621;3.783099889755249;11.682692527770996
42;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_47;1.9168332815170288;40.78962326049805;5.614804744720459;0.0;0.0;0.0;9.382466316223145;5.011589527130127;0.0;30.79922866821289;6.926778793334961;0.0;11.379652976989746;12.237632751464844;8.974184036254883;6.218566417694092;1.1217644214630127;28.65338134765625;3.972767114639282;0.0;0.0;0.0;18.262556076049805;0.5317316651344299;1.084424376487732;21.05953788757324;2.377200126647949;0.1123000159859657;0.0;0.0;6.422846794128418;8.169012069702148
43;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_48;2.808237314224243;9.499914169311523;0.2020950019359588;2.28524112701416;2.8471274375915527;9.751018524169922;0.0;3.670567035675049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2601921558380127;13.167195320129396;1.5490508079528809;0.6814121603965759;3.593043088912964;6.534763336181641;1.993517637252808;4.84780216217041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_49;1.5822890996932983;7.190471172332764;3.954891204833984;0.0752946957945823;3.4868404865264893;7.691574096679687;0.0;5.326378345489502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5028992891311646;8.27761173248291;0.4253531098365783;0.4646709859371185;0.0;11.039361953735352;4.210948467254639;2.633002758026123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_5;6.58497428894043;44.0076904296875;17.446483612060547;0.0;1.625941514968872;0.0;13.79351806640625;0.8735247850418091;15.673697471618652;54.71216583251953;14.654688835144045;0.0;4.217625617980957;0.0;11.672484397888184;4.40437126159668;2.528859853744507;69.62606811523438;40.47309112548828;0.0;0.0;0.0;30.316675186157227;0.0;20.03229522705078;56.00536346435547;17.66237449645996;0.0;17.97650146484375;0.0;20.601030349731445;0.0
46;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_50;0.0;18.53881072998047;7.251793384552002;0.0;0.0;6.588270664215088;0.0472704097628593;0.0;0.768547534942627;1.611696720123291;0.0;0.0;2.614522218704224;6.360490322113037;0.756897509098053;0.0;2.8631067276000977;16.52891731262207;6.843514442443848;0.0;1.0941476821899414;1.4436500072479248;0.0;4.0896992683410645;1.2475035190582275;4.583573818206787;1.19120991230011;2.1257803440093994;1.955038785934448;6.019510746002197;0.6265587210655212;0.3243367373943329
47;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_51;0.2965393662452698;8.294814109802246;2.8787550926208496;0.0;0.0;10.61256980895996;0.8654336333274841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.666068077087402;3.9311914443969727;0.0;0.4329443275928497;4.781124114990234;0.542777419090271;3.5687263011932373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;inputResumeMatrixCSV\values_52;14.585633277893066;40.96866226196289;27.947885513305664;0.0;1.814726948738098;0.0;18.920196533203125;6.134842395782471;0.0;27.79297637939453;17.528308868408203;0.0;17.23221206665039;0.0;7.275900363922119;0.0;19.616634368896484;36.95816421508789;13.33297634124756;0.0;10.569806098937988;0.0;35.410892486572266;0.0;13.242753982543944;41.54477310180664;10.916513442993164;0.0;0.0;0.0;0.0;2.996192455291748
