;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered;SS_VAL_1;SV_VAL_1;SV_VAL_2;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28;M_VAL_1;M_VAL_2;M_VAL_3;M_VAL_4;M_VAL_5;M_VAL_6;M_VAL_7;M_VAL_8;M_VAL_9;M_VAL_10;M_VAL_11;M_VAL_12;M_VAL_13;M_VAL_14;M_VAL_15;M_VAL_16;M_VAL_17;M_VAL_18;M_VAL_19;M_VAL_20;M_VAL_21;M_VAL_22;M_VAL_23;M_VAL_24;M_VAL_25;M_VAL_26;M_VAL_27;M_VAL_28;M_VAL_29;M_VAL_30;M_VAL_31;M_VAL_32
2110;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;92;0.0;16.0;709.0;17083.0;1.1102230246251563e-16;290.78220412910747;3.167318999999998;95.01956999999994;2.278633333333333;74.0;132;66;505856.86;896;0.01;6835.9;28103.16;600;296;198;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;709;0.0;921.0;1.29901269393512;2.278633333333333;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2111;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;0;0.0;16.0;917.0;17171.0;1.1102230246251563e-16;290.78220412910747;3.8723139999999976;116.16941999999992;2.3648800000000003;72.36;140;66;513398.56;923;0.01;7094.64;28522.14;616;307;206;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;839;0.0;1126.0;1.3420738974970203;2.3648800000000003;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2112;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;77;0.0;8.0;1052.0;17232.0;1.1102230246251563e-16;290.78220412910747;54.07139699999997;1622.1419099999991;4.51241;89.25;220;66;1208197.47;1659;0.01;13537.23;67122.08;1064;595;286;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;9895;0.0;15723.0;1.5889843355229911;4.51241;0.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2113;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;17;0.0;8.0;1051.0;17240.0;1.1102230246251563e-16;290.78220412910747;60.866860999999965;1826.005829999999;5.07118;99.3;223;66;1510642.79;1861;0.01;15213.54;83924.6;1190;671;289;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;11248;0.0;17699.0;1.5735241820768135;5.07118;0.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2114;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;12;0.0;8.0;1051.0;17240.0;1.1102230246251563e-16;290.78220412910747;83.32353099999995;2499.7059299999987;5.020056666666667;98.41;225;66;1482121.59;1840;0.01;15060.17;82340.09;1169;671;291;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;14683;0.0;24229.0;1.6501396172444325;5.020056666666667;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2115;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;33;0.0;8.0;967.0;17200.0;1.1102230246251563e-16;290.78220412910747;11.971158999999991;359.1347699999998;2.8294300000000003;71.6;171;66;607731.62;1076;0.01;8488.29;33762.87;705;371;237;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;2357;0.0;3481.0;1.4768773865082732;2.8294300000000003;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2116;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;25;0.0;16.0;694.0;17067.0;1.1102230246251563e-16;290.78220412910747;0.9973099999999994;29.919299999999986;2.134183333333333;78.31;118;66;501352.32;851;0.01;6402.55;27852.91;571;280;184;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;254;0.0;290.0;1.141732283464567;2.134183333333333;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2117;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;19;0.0;8.0;1051.0;17240.0;1.1102230246251563e-16;290.78220412910747;65.42353599999996;1962.7060799999988;5.020056666666667;98.41;225;66;1482121.59;1840;0.01;15060.17;82340.09;1169;671;291;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;11575;0.0;19024.0;1.6435421166306696;5.020056666666667;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2118;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;97;0.0;16.0;709.0;17083.0;1.1102230246251563e-16;290.78220412910747;2.2215939999999987;66.64781999999997;2.249233333333333;75.72;129;66;510942.27;887;0.01;6747.7;28385.68;591;296;195;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;516;0.0;646.0;1.251937984496124;2.249233333333333;0.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2119;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;81;0.0;8.0;967.0;17200.0;1.1102230246251563e-16;290.78220412910747;4.518845999999997;135.56537999999992;2.8504666666666667;71.6;171;66;612250.07;1084;0.01;8551.4;34013.89;713;371;237;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1129;0.0;1314.0;1.1638618246235606;2.8504666666666667;0.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2120;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;8;0.0;16.0;917.0;17171.0;1.1102230246251563e-16;290.78220412910747;4.965915999999997;148.97747999999993;2.3558133333333333;73.95;137;66;522629.43;922;0.01;7067.44;29034.97;615;307;203;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1033;0.0;1444.0;1.3978702807357213;2.3558133333333333;0.0;206.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2121;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;73;0.0;8.0;1052.0;17232.0;1.1102230246251563e-16;290.78220412910747;54.46688199999997;1634.0064599999992;4.5424766666666665;88.45;222;66;1205291.37;1668;0.01;13627.43;66960.63;1073;595;288;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;9956;0.0;15838.0;1.590799517878666;4.5424766666666665;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2122;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;89;0.0;8.0;967.0;17200.0;1.1102230246251563e-16;290.78220412910747;13.608122999999992;408.2436899999998;2.8603533333333333;68.78;178;66;590212.87;1082;0.01;8581.06;32789.6;711;371;244;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;2835;0.0;3957.0;1.3957671957671958;2.8603533333333333;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2123;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;82;0.0;8.0;967.0;17200.0;1.1102230246251563e-16;290.78220412910747;118.15716199999991;3544.714859999998;2.8534300000000004;69.56;176;66;595475.25;1081;0.01;8560.29;33081.96;710;371;242;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;10538;0.0;34358.0;3.260390966027709;2.8534300000000004;0.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2124;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;34;0.0;8.0;967.0;17200.0;1.1102230246251563e-16;290.78220412910747;12.834347999999991;385.03043999999977;2.8868266666666664;66.9;183;66;579400.45;1088;0.01;8660.48;32188.91;717;371;249;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;2383;0.0;3732.0;1.566093159882501;2.8868266666666664;0.0;210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2125;Bambu;xc7a100t-1csg324-Artix-7;astar;int8_t;70;0.0;8.0;1052.0;17232.0;1.1102230246251563e-16;290.78220412910747;132.20547699999992;3966.164309999998;4.53442;87.27;225;66;1187111.4;1662;0.01;13603.26;65950.63;1067;595;291;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;21705;0.0;38443.0;1.771158719189127;4.53442;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
