;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered;SS_VAL_1;SV_VAL_1;SV_VAL_2;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28;M_VAL_1;M_VAL_2;M_VAL_3;M_VAL_4;M_VAL_5;M_VAL_6;M_VAL_7;M_VAL_8;M_VAL_9;M_VAL_10;M_VAL_11;M_VAL_12;M_VAL_13;M_VAL_14;M_VAL_15;M_VAL_16;M_VAL_17;M_VAL_18;M_VAL_19;M_VAL_20;M_VAL_21;M_VAL_22;M_VAL_23;M_VAL_24;M_VAL_25;M_VAL_26;M_VAL_27;M_VAL_28;M_VAL_29;M_VAL_30;M_VAL_31;M_VAL_32
10;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;92;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;43.71960472928415;1311.5881418785243;7.381933333333333;142.86;231;66;3163686.34;2696;0.01;22145.8;175760.35;1696;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;20186;0.0;14493.0;0.7179728524720103;7.381933333333333;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;0;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;1.9577743372183407;58.73323011655022;2.3631066666666665;73.41;138;66;520448.63;924;0.01;7089.32;28913.81;617;307;204;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1053;0.0;649.0;0.6163342830009497;2.3631066666666665;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;77;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;4.995491991423069;149.8647597426921;2.8618266666666665;69.96;175;66;600640.53;1085;0.01;8585.48;33368.92;714;371;241;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;2570;0.0;1656.0;0.6443579766536965;2.8618266666666665;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;17;0.0;16.0;1113.0;11894.0;6.661338147750939e-16;331.49887995881943;7.248893270162824;217.4667981048847;3.0062266666666666;70.69;183;66;637517.34;1133;0.01;9018.68;35417.63;741;392;249;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;3639;0.0;2403.0;0.6603462489694971;3.0062266666666666;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;12;0.0;16.0;1113.0;11894.0;6.661338147750939e-16;331.49887995881943;4.358989086718802;130.76967260156405;3.0219966666666664;73.08;177;66;662585.25;1144;0.01;9065.99;36810.29;752;392;243;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;2199;0.0;1445.0;0.6571168713051387;3.0219966666666664;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;33;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;19.0468215180225;571.404645540675;4.25138;84.38;219;66;1076239.38;1564;0.01;12754.14;59791.08;1004;560;285;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;9409;0.0;6314.0;0.6710596237644808;4.25138;0.0;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;25;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;46.57934289828721;1397.3802869486162;7.420266666666667;142.86;231;66;3180114.97;2710;0.01;22260.8;176673.05;1710;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;21339;0.0;15441.0;0.7236046675101926;7.420266666666667;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;19;0.0;16.0;1113.0;11894.0;6.661338147750939e-16;331.49887995881943;38.75729535374614;1162.718860612384;3.0283266666666666;71.47;181;66;649300.27;1143;0.01;9084.98;36072.24;751;392;247;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;15824;0.0;12848.0;0.8119312436804853;3.0283266666666666;0.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;97;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;44.93227850981077;1347.968355294323;7.349076666666667;142.86;231;66;3149604.65;2684;0.01;22047.23;174978.04;1684;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;20799;0.0;14895.0;0.7161401990480312;7.349076666666667;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;81;0.0;8.0;674.0;10091.0;6.661338147750939e-16;221.2982138158016;16.507137301345722;495.2141190403717;2.583266666666667;69.09;160;66;535462.56;991;0.01;7749.8;29747.92;656;335;226;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;11505;0.0;3653.0;0.3175141242937853;2.583266666666667;0.0;193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;8;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;2.099554605090856;62.98663815272566;2.3481466666666666;73.95;137;66;520928.9;919;0.01;7044.44;28940.49;612;307;203;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1002;0.0;696.0;0.6946107784431138;2.3481466666666666;0.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;73;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;29.76178984745169;892.8536954235508;2.8778366666666666;68.02;180;66;587222.79;1087;0.01;8633.51;32623.49;716;371;246;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;19081;0.0;9866.0;0.517058854357738;2.8778366666666666;0.0;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;89;0.0;8.0;674.0;10091.0;6.661338147750939e-16;221.2982138158016;4.740209972382059;142.2062991714618;2.5851466666666667;70.87;156;66;549592.51;995;0.01;7755.44;30532.92;660;335;222;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1654;0.0;1049.0;0.6342200725513906;2.5851466666666667;0.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;82;0.0;8.0;674.0;10091.0;6.661338147750939e-16;221.2982138158016;4.7085784473042;141.25735341912602;2.58798;68.66;161;66;533107.54;992;0.01;7763.94;29617.09;657;335;227;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1750;0.0;1042.0;0.5954285714285714;2.58798;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;34;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;16.802470043615035;504.074101308451;4.25871;81.77;226;66;1044702.72;1560;0.01;12776.13;58039.04;1000;560;292;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;8546;0.0;5570.0;0.6517669084952025;4.25871;0.0;114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;70;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;6.304697018160758;189.14091054482276;2.84958;70.77;173;66;604983.8;1082;0.01;8548.74;33610.21;711;371;239;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;3140;0.0;2090.0;0.6656050955414012;2.84958;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
