;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered;SS_VAL_1;SV_VAL_1;SV_VAL_2;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28;M_VAL_1;M_VAL_2;M_VAL_3;M_VAL_4;M_VAL_5;M_VAL_6;M_VAL_7;M_VAL_8;M_VAL_9;M_VAL_10;M_VAL_11;M_VAL_12;M_VAL_13;M_VAL_14;M_VAL_15;M_VAL_16;M_VAL_17;M_VAL_18;M_VAL_19;M_VAL_20;M_VAL_21;M_VAL_22;M_VAL_23;M_VAL_24;M_VAL_25;M_VAL_26;M_VAL_27;M_VAL_28;M_VAL_29;M_VAL_30;M_VAL_31;M_VAL_32
4210;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;92;0.0;16.0;956.0;8438.0;6.106226635438361e-16;288.65027124793664;41.64555241202092;1249.3665723606275;4.9854;97.12;228;66;1452522.76;1824;0.01;14956.2;80695.71;1153;671;294;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;15877;0.0;12021.0;0.7571329596271336;4.9854;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4211;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;0;0.0;16.0;957.0;8424.0;6.106226635438361e-16;288.65027124793664;54.02385361559389;1620.7156084678168;4.50166;88.05;223;66;1189104.16;1652;0.01;13504.98;66061.34;1057;595;289;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;21220;0.0;15594.0;0.7348727615457116;4.50166;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4212;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;77;0.0;16.0;501.0;7037.0;6.106226635438361e-16;217.8554308985933;1.170501001275;35.11503003825;2.19778;76.38;124;66;503593.25;871;0.01;6593.34;27977.4;584;287;190;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;487;0.0;255.0;0.5236139630390144;2.19778;0.0;187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4213;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;17;0.0;16.0;957.0;8424.0;6.106226635438361e-16;288.65027124793664;44.03945281271192;1321.1835843813574;4.515246666666666;88.45;222;66;1198065.4;1658;0.01;13545.74;66559.19;1063;595;288;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;17026;0.0;12712.0;0.7466228121696229;4.515246666666666;0.0;187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4214;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;12;0.0;16.0;957.0;8424.0;6.106226635438361e-16;288.65027124793664;54.314863215677896;1629.4458964703367;4.48521;89.25;220;66;1200914.78;1649;0.01;13455.63;66717.49;1054;595;286;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;21774;0.0;15678.0;0.7200330669605952;4.48521;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4215;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;33;0.0;8.0;877.0;6902.0;6.106226635438361e-16;332.95598310815933;42.64527661419893;1279.358298425968;4.002136666666667;80.89;215;66;971179.22;1476;0.01;12006.41;53954.4;949;527;281;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;19041;0.0;14199.0;0.7457066330549866;4.002136666666667;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4216;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;25;0.0;16.0;1001.0;8411.0;6.106226635438361e-16;288.65027124793664;8.588247602478983;257.6474280743695;3.178233333333333;71.7;191;66;683652.88;1191;0.01;9534.7;37980.72;776;415;257;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;3411;0.0;2479.0;0.7267663441805922;3.178233333333333;0.0;169.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4217;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;19;0.0;16.0;957.0;8424.0;6.106226635438361e-16;288.65027124793664;43.76230081263191;1312.8690243789574;4.49346;88.45;222;66;1192284.63;1650;0.01;13480.38;66238.03;1055;595;288;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;17091;0.0;12632.0;0.7391024515827044;4.49346;0.0;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4218;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;97;0.0;16.0;956.0;8438.0;6.106226635438361e-16;288.65027124793664;31.127634008984938;933.829020269548;5.0394733333333335;97.98;226;66;1481270.3;1846;0.01;15118.42;82292.79;1175;671;292;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;12955;0.0;8985.0;0.693554612118873;5.0394733333333335;0.0;187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4219;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;81;0.0;16.0;447.0;7085.0;6.106226635438361e-16;298.1509274884567;0.244842438073;7.345273142190003;2.08822;81.03;112;66;507605.64;838;0.01;6264.66;28200.31;563;275;178;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;184;0.0;73.0;0.3967391304347826;2.08822;0.0;186.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4220;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;8;0.0;16.0;957.0;8424.0;6.106226635438361e-16;288.65027124793664;25.87213920746795;776.1641762240384;4.4522433333333336;91.33;215;66;1219810.95;1642;0.01;13356.73;67767.28;1047;595;281;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;10642;0.0;7468.0;0.7017477917684646;4.4522433333333336;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4221;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;73;0.0;16.0;501.0;7037.0;6.106226635438361e-16;217.8554308985933;0.7803340008499998;23.4100200255;2.187686666666667;76.38;124;66;501280.54;867;0.01;6563.06;27848.92;580;287;190;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;331;0.0;170.0;0.513595166163142;2.187686666666667;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4222;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;89;0.0;16.0;447.0;7085.0;6.106226635438361e-16;298.1509274884567;0.244842438073;7.345273142190003;2.08595;81.76;111;66;511621.8;838;0.01;6257.85;28423.43;563;275;177;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;181;0.0;73.0;0.4033149171270718;2.08595;0.0;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4223;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;82;0.0;16.0;447.0;7085.0;6.106226635438361e-16;298.1509274884567;0.244842438073;7.345273142190003;2.083463333333333;81.76;111;66;511011.28;837;0.01;6250.39;28389.52;562;275;177;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;185;0.0;73.0;0.3945945945945946;2.083463333333333;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4224;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;34;0.0;8.0;877.0;6902.0;6.106226635438361e-16;332.95598310815933;15.656724205212972;469.7017261563892;4.013596666666667;82.42;211;66;992423.87;1484;0.01;12040.79;55134.66;957;527;277;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;8129;0.0;5213.0;0.6412842908106778;4.013596666666667;0.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4225;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;70;0.0;16.0;501.0;7037.0;6.106226635438361e-16;217.8554308985933;0.7803340008499998;23.4100200255;2.1838433333333334;78.92;120;66;517079.43;869;0.01;6551.53;28726.63;582;287;186;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;339;0.0;170.0;0.5014749262536873;2.1838433333333334;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
