inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_97, 370, 53, 137, 104, 507, 157, 3698.37, 129105.21, 0.03, 34.91, 7172.51, 0.85
values_81, 380, 53, 142, 107, 522, 160, 3822.05, 134414.59, 0.03, 35.17, 7467.48, 0.87
values_8, 382, 53, 147, 112, 529, 165, 3896.78, 135535.03, 0.03, 34.78, 7529.72, 0.88
values_73, 369, 53, 137, 104, 506, 157, 3691.08, 128850.57, 0.03, 34.91, 7158.36, 0.85
values_89, 356, 53, 126, 94, 482, 147, 3470.24, 123267.43, 0.03, 35.52, 6848.19, 0.83
values_82, 362, 53, 130, 97, 492, 150, 3556.58, 126313.55, 0.03, 35.52, 7017.42, 0.84
values_34, 386, 53, 148, 111, 534, 164, 3928.93, 138822.29, 0.03, 35.33, 7712.35, 0.89
values_70, 377, 53, 139, 107, 516, 160, 3778.11, 130062.49, 0.03, 34.43, 7225.69, 0.86
values_29, 350, 53, 122, 90, 472, 143, 3379.46, 121397.69, 0.03, 35.92, 6744.32, 0.82
values_51, 359, 53, 129, 97, 488, 150, 3527.66, 124322.86, 0.03, 35.24, 6906.83, 0.83
values_57, 384, 53, 144, 109, 528, 162, 3875.44, 135675.98, 0.03, 35.01, 7537.55, 0.88
values_88, 381, 53, 143, 107, 524, 160, 3836.69, 135879.79, 0.03, 35.42, 7548.88, 0.88
values_23, 388, 53, 148, 114, 536, 167, 3957.67, 136157.58, 0.03, 34.40, 7564.31, 0.88
values_45, 377, 53, 139, 104, 516, 157, 3764.02, 133315.23, 0.03, 35.42, 7406.40, 0.87
values_66, 368, 53, 135, 102, 503, 155, 3659.89, 128365.28, 0.03, 35.07, 7131.40, 0.85
values_36, 349, 53, 122, 90, 471, 143, 3372.30, 121140.49, 0.03, 35.92, 6730.03, 0.82
values_56, 376, 53, 139, 106, 515, 159, 3766.13, 130873.18, 0.03, 34.75, 7270.73, 0.86
values_26, 364, 53, 134, 102, 498, 155, 3623.51, 126147.88, 0.03, 34.81, 7008.22, 0.84
values_43, 358, 53, 128, 96, 486, 149, 3508.52, 123967.56, 0.03, 35.33, 6887.09, 0.83
values_52, 368, 53, 137, 103, 505, 156, 3679.13, 129680.34, 0.03, 35.25, 7204.46, 0.85
values_98, 367, 53, 134, 98, 501, 151, 3626.44, 131402.97, 0.03, 36.23, 7300.17, 0.86
values_61, 365, 53, 133, 99, 498, 152, 3609.47, 128500.70, 0.03, 35.60, 7138.93, 0.85
values_44, 385, 53, 144, 109, 529, 162, 3882.78, 135932.94, 0.03, 35.01, 7551.83, 0.88
values_68, 368, 53, 134, 102, 502, 155, 3652.61, 127161.12, 0.03, 34.81, 7064.51, 0.84
values_41, 361, 53, 130, 98, 491, 151, 3554.06, 124935.97, 0.03, 35.15, 6940.89, 0.83
values_85, 364, 53, 133, 101, 497, 154, 3611.59, 126030.29, 0.03, 34.90, 7001.68, 0.84
values_79, 388, 53, 147, 110, 535, 163, 3931.57, 139231.17, 0.03, 35.41, 7735.07, 0.90
values_71, 369, 53, 135, 103, 504, 156, 3671.84, 127534.15, 0.03, 34.73, 7085.23, 0.84
values_63, 359, 53, 128, 95, 487, 148, 3511.00, 125361.31, 0.03, 35.71, 6964.52, 0.83
values_20, 372, 53, 138, 105, 510, 158, 3724.93, 129733.93, 0.03, 34.83, 7207.44, 0.85
values_74, 358, 53, 129, 97, 487, 150, 3520.43, 124068.10, 0.03, 35.24, 6892.67, 0.83
values_72, 362, 53, 132, 99, 494, 152, 3580.48, 126510.16, 0.03, 35.33, 7028.34, 0.84
values_86, 384, 53, 145, 109, 529, 162, 3882.78, 136876.92, 0.03, 35.25, 7604.27, 0.89
values_75, 378, 53, 144, 108, 522, 161, 3826.74, 135211.43, 0.03, 35.33, 7511.75, 0.88
values_55, 377, 53, 141, 106, 518, 159, 3788.07, 133529.59, 0.03, 35.25, 7418.31, 0.87
values_14, 375, 53, 140, 107, 515, 160, 3770.79, 130744.32, 0.03, 34.67, 7263.57, 0.86
values_47, 389, 53, 148, 112, 537, 165, 3955.72, 138520.66, 0.03, 35.02, 7695.59, 0.89
values_91, 377, 53, 141, 108, 518, 161, 3797.41, 131380.01, 0.03, 34.60, 7298.89, 0.86
values_64, 366, 53, 132, 100, 498, 153, 3614.18, 126423.99, 0.03, 34.98, 7023.55, 0.84
values_11, 361, 53, 130, 98, 491, 151, 3554.06, 124935.97, 0.03, 35.15, 6940.89, 0.83
values_49, 390, 53, 148, 114, 538, 167, 3972.43, 136665.63, 0.03, 34.40, 7592.54, 0.88
values_62, 374, 53, 138, 105, 512, 158, 3739.54, 130242.69, 0.03, 34.83, 7235.70, 0.86
values_80, 376, 53, 140, 108, 516, 161, 3782.75, 129944.57, 0.03, 34.35, 7219.14, 0.86
values_39, 380, 53, 143, 107, 523, 160, 3829.37, 135620.48, 0.03, 35.42, 7534.47, 0.88
values_90, 366, 53, 133, 100, 499, 153, 3621.44, 127637.53, 0.03, 35.25, 7090.97, 0.85
values_53, 376, 53, 140, 107, 516, 160, 3778.11, 130998.19, 0.03, 34.67, 7277.68, 0.86
values_94, 369, 53, 135, 100, 504, 153, 3657.72, 130855.06, 0.03, 35.78, 7269.73, 0.86
values_7, 353, 53, 125, 93, 478, 146, 3436.74, 122410.63, 0.03, 35.62, 6800.59, 0.82
values_31, 355, 53, 126, 94, 481, 147, 3463.04, 123011.69, 0.03, 35.52, 6833.98, 0.82
values_93, 377, 53, 142, 108, 519, 161, 3804.75, 132567.21, 0.03, 34.84, 7364.84, 0.87
values_38, 360, 53, 129, 97, 489, 150, 3534.89, 124577.62, 0.03, 35.24, 6920.98, 0.83
values_58, 351, 53, 124, 91, 475, 144, 3405.71, 122979.97, 0.03, 36.11, 6832.22, 0.82
values_78, 350, 53, 122, 90, 472, 143, 3379.46, 121397.69, 0.03, 35.92, 6744.32, 0.82
values_50, 378, 53, 141, 107, 519, 160, 3800.08, 132700.95, 0.03, 34.92, 7372.27, 0.87
values_3, 380, 53, 142, 107, 522, 160, 3822.05, 134414.59, 0.03, 35.17, 7467.48, 0.87
values_13, 379, 53, 143, 106, 522, 159, 3817.32, 136469.37, 0.03, 35.75, 7581.63, 0.88
values_83, 374, 53, 140, 106, 514, 159, 3758.82, 131558.76, 0.03, 35, 7308.82, 0.86
values_1, 364, 53, 133, 100, 497, 153, 3606.92, 127125.96, 0.03, 35.25, 7062.55, 0.84
values_21, 370, 53, 135, 103, 505, 156, 3679.13, 127787.19, 0.03, 34.73, 7099.29, 0.85
values_32, 383, 53, 148, 111, 531, 164, 3906.86, 138042.39, 0.03, 35.33, 7669.02, 0.89
values_22, 351, 53, 124, 91, 475, 144, 3405.71, 122979.97, 0.03, 36.11, 6832.22, 0.82
values_9, 384, 53, 146, 111, 530, 164, 3899.50, 135920.50, 0.03, 34.86, 7551.14, 0.88
values_6, 349, 53, 122, 90, 471, 143, 3372.30, 121140.49, 0.03, 35.92, 6730.03, 0.82
values_76, 378, 53, 144, 112, 522, 165, 3845.22, 131012.15, 0.03, 34.07, 7278.45, 0.86
values_18, 378, 53, 141, 107, 519, 160, 3800.08, 132700.95, 0.03, 34.92, 7372.27, 0.87
values_16, 369, 53, 137, 104, 506, 157, 3691.08, 128850.57, 0.03, 34.91, 7158.36, 0.85
values_40, 373, 53, 135, 102, 508, 155, 3696.27, 129641.28, 0.03, 35.07, 7202.29, 0.85
values_2, 375, 53, 138, 103, 513, 156, 3737.41, 132696.25, 0.03, 35.50, 7372.01, 0.87
values_60, 379, 53, 140, 106, 519, 159, 3795.39, 132838.52, 0.03, 35, 7379.92, 0.87
values_99, 381, 53, 143, 104, 524, 157, 3822.38, 139278.02, 0.03, 36.44, 7737.67, 0.90
values_48, 363, 53, 131, 99, 494, 152, 3580.48, 125551.75, 0.03, 35.07, 6975.10, 0.84
values_69, 362, 53, 132, 100, 494, 153, 3585.15, 125408.53, 0.03, 34.98, 6967.14, 0.84
values_46, 371, 53, 137, 104, 508, 157, 3705.67, 129359.86, 0.03, 34.91, 7186.66, 0.85
values_24, 354, 53, 127, 95, 481, 148, 3467.75, 122849.50, 0.03, 35.43, 6824.97, 0.82
values_95, 351, 53, 123, 91, 474, 144, 3398.54, 121731.38, 0.03, 35.82, 6762.85, 0.82
values_42, 348, 53, 122, 90, 470, 143, 3365.14, 120883.29, 0.03, 35.92, 6715.74, 0.81
values_37, 386, 53, 144, 110, 530, 163, 3894.83, 135115.05, 0.03, 34.69, 7506.39, 0.88
values_10, 383, 53, 145, 110, 528, 163, 3880.13, 135539.94, 0.03, 34.93, 7530.00, 0.88
values_67, 355, 53, 125, 93, 480, 146, 3451.12, 122922.81, 0.03, 35.62, 6829.04, 0.82
values_35, 375, 53, 139, 102, 514, 155, 3739.93, 135059.06, 0.03, 36.11, 7503.28, 0.88
values_30, 364, 53, 134, 101, 498, 154, 3618.86, 127233.37, 0.03, 35.16, 7068.52, 0.84
values_4, 358, 53, 130, 97, 488, 150, 3527.66, 125286.61, 0.03, 35.52, 6960.37, 0.83
