inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_8, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_73, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_89, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_82, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_34, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_70, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_29, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_51, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_57, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_88, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_23, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_45, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_66, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_36, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_56, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_26, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_43, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_52, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_98, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_61, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_44, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_68, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_41, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_85, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_79, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_71, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_63, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_20, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_74, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_72, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_86, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_75, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_55, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_14, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_47, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_91, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_64, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_11, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_49, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_62, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_80, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_39, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_90, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_53, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_94, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_7, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_31, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_93, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_38, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_58, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_78, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_50, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_3, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_13, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_83, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_1, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_21, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_32, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_22, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_9, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_6, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_76, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_18, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_16, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_40, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_2, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_60, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_99, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_48, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_69, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_46, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_24, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_95, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_42, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_37, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_10, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_67, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_35, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_30, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
values_4, 26, 3, 1, 3, 1, 2, 8, 5, 5, 5, 0, 8, 5, 5, 100.0
