,Area,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28
V_VAL_7,-0.012129591765703157,0.07528658529806675,0.003040837425356495,-0.01633972192730907,0.16626887479533506,0.09195829077759378,0.12458557894346146,0.1713904194365991,0.06586029111053525,0.10307930074068979,1.0,0.18669567553794278,0.20768253033246187,0.11303828087314868,0.15094029766212902,0.11181695634081677,0.10285685132109913,0.16886443189427608,0.14351154916467115,0.10073968939815268,0.1034512746883731,0.07369341357293342,0.0919154047459431,0.0553197289925767,0.0626864969550882,0.060655187015509024,0.04449739749164415,0.06515098678649346,0.07914401194171446,0.04030424237799491,0.05083008192875639,0.04798162932390379
V_VAL_8,-0.019355026771453218,0.10064544828842928,-0.0141984174524827,-0.01971801909964791,0.1616897586120152,0.126913931230636,0.14496805270283342,0.09993550171200623,0.10960303105193642,0.19214776833759736,0.18669567553794278,1.0,0.1345255761553126,0.11309009527153421,0.1425713313176733,0.11187183978523926,0.12949102177828745,0.10086522115247881,0.15868760108552912,0.11702049411485109,0.11301944377911424,0.15572449126114207,0.06358305719687894,0.11827312267764183,0.13697480674220672,0.045478441910989945,0.07156134422343317,0.09357632109129432,0.07356885192799033,0.05648987547182921,0.05391028009792992,0.01998031260013005
V_VAL_9,0.0014855434572861035,0.07833282500285609,-0.023445915853127015,-0.023827687115959492,0.08053091201995653,0.08983390220680186,0.11337135476885687,0.1461634269964521,0.10277484903504513,0.13220056851492903,0.20768253033246187,0.1345255761553126,1.0,0.13207200352409093,0.1575155017156273,0.14475230102602377,0.15902487269525634,0.08931099516128244,0.13813442368372544,0.12447842188710313,0.12362378813420609,0.11596118232790234,0.074390197227264,0.11014855745164967,0.10557969421743224,0.07010494122643014,0.06902711373557155,0.13833913705161918,0.08420665658897171,0.07595589881577813,0.017253173721133733,-0.012483681492345779
V_VAL_10,0.0009128090763799279,0.10205886052076658,-0.025551934315926592,-0.022099529169790307,0.08448855829143763,0.0861613403061622,0.12309910827564095,0.12302705780496959,0.13964640047144497,0.13833439502835135,0.11303828087314868,0.11309009527153421,0.13207200352409093,1.0,0.18052059806322948,0.15234016339437553,0.09044504213594025,0.18744783008458796,0.13404161082215782,0.1596230348087087,0.04240586334825203,0.11305155163336753,0.061054183327948874,0.13310674082413607,0.11046280937673125,0.0961373355549142,0.08298735067708042,0.03576180150145744,0.10409070373365785,0.04954099205906718,0.015924579655955236,0.04308934172744198
V_VAL_11,-0.0062815048451278985,0.10043297407934926,0.015129238367096221,-0.02472625864570765,0.09737196873748874,0.10212472113825302,0.15002472239196846,0.10535844104449049,0.0982805242048039,0.15857543747619912,0.15094029766212902,0.1425713313176733,0.1575155017156273,0.18052059806322948,1.0,0.17633995015408982,0.11499547933578894,0.08760060255566811,0.16541399767393924,0.10112239055580595,0.0965523930621362,0.13188909068221666,0.13936580865386913,0.048043323948351764,0.07468285080860904,0.09564020636770314,0.052349877828814666,0.09999445874471266,0.0792788254797321,0.07787594082594104,-0.007513284201343942,-0.02704146701324353
V_VAL_12,-0.015753787343485034,0.1558316300745043,-0.04888687524651911,-0.030858698614677493,0.09978819287528554,0.09846363882496723,0.11468513453626827,0.12303433564514721,0.1360528600529857,0.11625918106721282,0.11181695634081677,0.11187183978523926,0.14475230102602377,0.15234016339437553,0.17633995015408982,1.0,0.17115769327602529,0.1740914970531729,0.10995553435050516,0.13031053489658834,0.1052970035053707,0.06467111471409505,0.13885110603392797,0.061408478346822386,0.0790565932018797,0.0178216912249812,0.05318583277704315,0.013808448897535628,0.07102880776797628,0.03630087628658563,0.03231722443474172,-0.03890489177039909
V_VAL_13,0.011909563600750312,0.06267855635033073,0.005826017588850788,-0.009609627465263084,0.07663738806705261,0.04345786682339826,0.1131947827526853,0.09057105074161753,0.13026460974041332,0.11746799353815467,0.10285685132109913,0.12949102177828745,0.15902487269525634,0.09044504213594025,0.11499547933578894,0.17115769327602529,1.0,0.18029134406311248,0.07479716647949,0.12115335858672166,0.16350153753876429,0.06149591118977202,0.07951502595621639,0.1461956598061913,0.12362137359763813,0.07645523371151458,0.05542064472854385,0.08021292912535151,0.03919913298514433,0.12904536492407923,0.04301208855572382,0.07395487693781146
V_VAL_14,-0.005170283858896076,0.13906304383905843,-0.033721642180186764,-0.026770734791443873,0.09618979892768396,0.10814371132846008,0.14258839079680605,0.16458393343117053,0.10275059742057488,0.11105435323774597,0.16886443189427608,0.10086522115247881,0.08931099516128244,0.18744783008458796,0.08760060255566811,0.1740914970531729,0.18029134406311248,1.0,0.1374700144992881,0.12556679774225996,0.09279142810981986,0.02092711924876613,0.1986894354323871,0.12202050491175884,0.10796191076879383,0.03575271232476254,0.13559180212889171,0.05439050528984298,0.08747766405287673,0.06960876436967005,0.038229108643261976,0.0018798086462541593
V_VAL_15,0.006385649285939785,0.0907147525158726,-0.02342848928548016,-0.016163550470043062,0.12545285904702563,0.100220070008853,0.10737456923804975,0.12165552817399433,0.12622230625099762,0.14525977968817208,0.14351154916467115,0.15868760108552912,0.13813442368372544,0.13404161082215782,0.16541399767393924,0.10995553435050516,0.07479716647949,0.1374700144992881,1.0,0.16482184070314843,0.06339048552711299,0.18998636063684538,0.12595901804878382,0.10282428036328341,0.15381373912438906,0.037509640169328964,0.10959349730991402,0.14470125475491447,0.06425546311244973,0.10683050095458266,0.03273553890321657,0.061833954945272857
V_VAL_16,0.0008090446563584391,0.10737844560345097,-0.02001282449277989,-0.01917562513383081,0.11134115089766038,0.09979389671309974,0.05646350485232709,0.07427754305166384,0.12739566524995313,0.11751811791025242,0.10073968939815268,0.11702049411485109,0.12447842188710313,0.1596230348087087,0.10112239055580595,0.13031053489658834,0.12115335858672166,0.12556679774225996,0.16482184070314843,1.0,0.17917348679992648,0.16529378885603838,0.05982265511666232,0.10986411245588044,0.1486916483142342,0.1790421585250017,0.08767683871686671,0.08129649967040044,0.02835708370197771,0.09642984235785139,0.05230652164347025,0.04832945039100308
V_VAL_17,0.0009075957571893632,0.09742939719059937,0.001670176363231548,-0.01580540650217927,0.055362819239855296,0.03827010493308426,0.08066006975581849,-0.0005922034918131764,0.15050978184020236,0.13949070435233127,0.1034512746883731,0.11301944377911424,0.12362378813420609,0.04240586334825203,0.0965523930621362,0.1052970035053707,0.16350153753876429,0.09279142810981986,0.06339048552711299,0.17917348679992648,1.0,0.14276698910093474,0.13044852243232008,0.11043220333637303,0.05700679117048287,0.11393701925468588,0.07829195260394556,0.14143283805949716,0.02215614169127025,0.08825840748935625,0.029560314385454523,0.032232522265673094
V_VAL_18,0.007830650903574867,0.09382129567628454,-0.007877527233142848,-0.01411893243856477,0.07589610719913727,0.12793411999126675,0.0833972686723369,0.06120400677683387,0.10307436991135338,0.11435215871774326,0.07369341357293342,0.15572449126114207,0.11596118232790234,0.11305155163336753,0.13188909068221666,0.06467111471409505,0.06149591118977202,0.02092711924876613,0.18998636063684538,0.16529378885603838,0.14276698910093474,1.0,0.062354466972955644,0.11422797684664755,0.07608414622326987,0.10394448444272279,0.14628948434248112,0.16881942522214952,0.020215114254773046,0.04397511806670686,-0.048227486785851315,0.10984707763780618
V_VAL_19,0.005011131550775613,0.1029565593419901,-0.011461821288969526,-0.014338911635953742,0.10137282988433169,0.048632396744740396,0.08179883204481815,0.12040715899552774,0.08036624513694332,0.03856781805596128,0.0919154047459431,0.06358305719687894,0.074390197227264,0.061054183327948874,0.13936580865386913,0.13885110603392797,0.07951502595621639,0.1986894354323871,0.12595901804878382,0.05982265511666232,0.13044852243232008,0.062354466972955644,1.0,0.09903823886278859,0.15690337356261744,0.1186923574025319,0.07474075910442975,0.09853431256130807,0.1209014831774134,0.06008252132844308,0.0385146530448988,0.009105601798941052
V_VAL_20,0.016917474793503515,0.037134215771449854,-0.01915513010527213,-0.006326492976605618,0.05600931386322465,0.07035248042059339,0.109767245732255,0.11113404462788917,0.05722066312931856,0.06185492489137265,0.0553197289925767,0.11827312267764183,0.11014855745164967,0.13310674082413607,0.048043323948351764,0.061408478346822386,0.1461956598061913,0.12202050491175884,0.10282428036328341,0.10986411245588044,0.11043220333637303,0.11422797684664755,0.09903823886278859,1.0,0.12947309591095782,0.1342417461228432,0.08496433820090393,0.15482703640516407,0.18108878166095568,0.12484600099359576,0.07632920917346783,0.04754307653910697
V_VAL_21,0.005748816618130521,0.09900461372786738,-0.012585606604063472,-0.013874060397802045,0.08204490133460822,0.04779458870713725,0.04474476914157504,0.1885625061036298,0.09806365926659062,0.05396918494870193,0.0626864969550882,0.13697480674220672,0.10557969421743224,0.11046280937673125,0.07468285080860904,0.0790565932018797,0.12362137359763813,0.10796191076879383,0.15381373912438906,0.1486916483142342,0.05700679117048287,0.07608414622326987,0.15690337356261744,0.12947309591095782,1.0,0.18504329164263755,-0.02978126576098672,0.12068338391734477,0.1088700913608594,0.16463370778227732,-0.029223749572934197,0.048837822552914925
V_VAL_22,0.0121800610505306,0.01681257070007377,0.021885535009581177,-0.0020846497091780093,0.030983622327321884,0.086914997014998,0.05325610882210107,0.0863448639353463,0.053207152180742366,0.03155082076169626,0.060655187015509024,0.045478441910989945,0.07010494122643014,0.0961373355549142,0.09564020636770314,0.0178216912249812,0.07645523371151458,0.03575271232476254,0.037509640169328964,0.1790421585250017,0.11393701925468588,0.10394448444272279,0.1186923574025319,0.1342417461228432,0.18504329164263755,1.0,0.20083248168700993,0.18644067339939954,0.12979862356838517,0.22915923017500367,-0.04392144992544803,0.07592632243536006
V_VAL_23,0.00043903498110920363,0.13556477161316777,0.00171760381739665,-0.017578513502819835,0.047575223120611985,0.05471993672142267,0.05655909924532197,0.0215281748877519,0.06760424319285607,0.030862508328926452,0.04449739749164415,0.07156134422343317,0.06902711373557155,0.08298735067708042,0.052349877828814666,0.05318583277704315,0.05542064472854385,0.13559180212889171,0.10959349730991402,0.08767683871686671,0.07829195260394556,0.14628948434248112,0.07474075910442975,0.08496433820090393,-0.02978126576098672,0.20083248168700993,1.0,0.17064361688281615,0.1196132073626272,0.18501631035660474,-0.009994354335767317,0.049631013179285755
V_VAL_24,0.007720180720720183,0.061591004484292444,-0.006489360093550049,-0.007535357613377331,0.02799050799438109,0.03488619814885459,0.05618306532904225,0.06964124869992644,0.05295273237782325,0.06434297474674812,0.06515098678649346,0.09357632109129432,0.13833913705161918,0.03576180150145744,0.09999445874471266,0.013808448897535628,0.08021292912535151,0.05439050528984298,0.14470125475491447,0.08129649967040044,0.14143283805949716,0.16881942522214952,0.09853431256130807,0.15482703640516407,0.12068338391734477,0.18644067339939954,0.17064361688281615,1.0,0.19097172059150005,0.07465960137153703,0.03690055949402878,0.06733275749774265
V_VAL_25,-0.0015709743745373685,0.1347831587410207,0.010418422107968407,-0.01596378525212997,0.014933005027023376,0.007837155127641396,0.05938676058961766,0.07242309632497913,0.03052822847980738,0.03469709485991256,0.07914401194171446,0.07356885192799033,0.08420665658897171,0.10409070373365785,0.0792788254797321,0.07102880776797628,0.03919913298514433,0.08747766405287673,0.06425546311244973,0.02835708370197771,0.02215614169127025,0.020215114254773046,0.1209014831774134,0.18108878166095568,0.1088700913608594,0.12979862356838517,0.1196132073626272,0.19097172059150005,1.0,0.10174039683302995,-0.02092088005598147,0.041942443150065165
V_VAL_26,0.0077078858647114815,0.06523542119451518,-0.005731288331416711,-0.007654545585211459,0.030086605566834238,0.04884559681588655,0.01698242470676143,0.03277673264895397,0.012836958356179033,0.08317328085363528,0.04030424237799491,0.05648987547182921,0.07595589881577813,0.04954099205906718,0.07787594082594104,0.03630087628658563,0.12904536492407923,0.06960876436967005,0.10683050095458266,0.09642984235785139,0.08825840748935625,0.04397511806670686,0.06008252132844308,0.12484600099359576,0.16463370778227732,0.22915923017500367,0.18501631035660474,0.07465960137153703,0.10174039683302995,1.0,0.09806933205059762,0.00599560440990418
V_VAL_27,-0.004007112666479239,0.06909901144485799,-0.005709319731587087,-0.007625204948496758,0.015095521915748467,0.014325113923344011,0.05928114444764433,0.013840157991080725,0.013570603952325077,0.0511385990249744,0.05083008192875639,0.05391028009792992,0.017253173721133733,0.015924579655955236,-0.007513284201343942,0.03231722443474172,0.04301208855572382,0.038229108643261976,0.03273553890321657,0.05230652164347025,0.029560314385454523,-0.048227486785851315,0.0385146530448988,0.07632920917346783,-0.029223749572934197,-0.04392144992544803,-0.009994354335767317,0.03690055949402878,-0.02092088005598147,0.09806933205059762,1.0,-0.04495832661638825
V_VAL_28,-0.005202746396353684,0.03242710606068949,-0.0026271831753515752,-0.0035087910803919347,0.043326001603960856,0.03182922733984329,0.02895683980998107,-0.005474150795330542,0.01172687373545617,-0.019649459738211035,0.04798162932390379,0.01998031260013005,-0.012483681492345779,0.04308934172744198,-0.02704146701324353,-0.03890489177039909,0.07395487693781146,0.0018798086462541593,0.061833954945272857,0.04832945039100308,0.032232522265673094,0.10984707763780618,0.009105601798941052,0.04754307653910697,0.048837822552914925,0.07592632243536006,0.049631013179285755,0.06733275749774265,0.041942443150065165,0.00599560440990418,-0.04495832661638825,1.0
