inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_73, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_89, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_82, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_34, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_70, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_29, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_51, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_57, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_88, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_23, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_45, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_66, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_36, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_56, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_26, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_43, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_52, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_98, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_61, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_44, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_68, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_41, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_85, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_79, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_71, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_63, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_20, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_74, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_72, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_86, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_75, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_55, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_14, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_47, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_91, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_64, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_11, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_49, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_62, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_80, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_39, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_90, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_53, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_94, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_7, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_31, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_93, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_38, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_58, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_78, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_50, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_3, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_13, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_83, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_1, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_21, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_32, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_22, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_9, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_6, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_76, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_18, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_16, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_40, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_2, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_60, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_99, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_48, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 2, 50.0
values_69, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_46, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_24, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_95, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_42, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_37, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_10, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_67, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_35, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_30, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
values_4, 122, 19, 2, 19, 9, 7, 57, 6, 6, 5, 20, 25, 4, 4, 100.0
