inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_61, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_44, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_68, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_41, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_85, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_79, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_71, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_63, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_20, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_74, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_72, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_86, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_75, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_55, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_14, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_47, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_91, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_64, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_11, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_49, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_62, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_80, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_39, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_90, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_53, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_94, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_7, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_31, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_93, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_38, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_58, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_78, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_50, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_3, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_13, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_83, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_1, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_21, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_32, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_22, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_9, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_6, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_76, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_18, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_16, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_40, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_2, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_60, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_99, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_48, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_69, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_46, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_24, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_95, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_42, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_37, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_10, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_67, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_35, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_30, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
values_4, 16, 1, 6, 1, 1, 0, 8, 2, 2, 2, 0, 3, 3, 3, 100.0
