inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_56, 1031, 36, 617, 137, 1648, 173, 12252.27, 993238.55, 0.01, 81.07, 55179.92, 3.32
values_26, 1187, 36, 709, 139, 1896, 175, 14127.50, 1297087.10, 0.01, 91.81, 72060.39, 3.96
values_43, 807, 36, 457, 133, 1264, 169, 9354.71, 578585.40, 0.02, 61.85, 32143.63, 2.31
values_52, 1343, 36, 809, 140, 2152, 176, 16052.70, 1669709.80, 0.01, 104.01, 92761.66, 4.69
values_98, 305, 36, 137, 22, 442, 58, 2589.23, 290228.88, 0.01, 112.09, 16123.83, 1.46
values_61, 315, 36, 142, 27, 457, 63, 2731.62, 258593.07, 0.01, 94.67, 14366.28, 1.35
values_44, 1280, 36, 758, 139, 2038, 175, 15185.57, 1490589.16, 0.01, 98.16, 82810.51, 4.35
values_68, 315, 36, 142, 27, 457, 63, 2731.62, 258593.07, 0.01, 94.67, 14366.28, 1.35
values_41, 849, 36, 494, 132, 1343, 168, 9927.88, 668778.25, 0.01, 67.36, 37154.35, 2.55
values_85, 1222, 36, 758, 140, 1980, 176, 14769.67, 1439410.29, 0.01, 97.46, 79967.24, 4.25
values_79, 1161, 36, 709, 141, 1870, 177, 13964.42, 1263928.78, 0.01, 90.51, 70218.27, 3.90
values_71, 411, 36, 197, 69, 608, 105, 4082.26, 209792.73, 0.02, 51.39, 11655.15, 1.18
values_63, 916, 36, 533, 138, 1449, 174, 10784.83, 749779.80, 0.01, 69.52, 41654.43, 2.75
values_20, 486, 36, 254, 93, 740, 129, 5188.31, 255063.92, 0.02, 49.16, 14170.22, 1.34
values_74, 572, 36, 302, 100, 874, 136, 6194.44, 336729.90, 0.02, 54.36, 18707.22, 1.61
values_72, 741, 36, 422, 129, 1163, 165, 8567.03, 504458.76, 0.02, 58.88, 28025.49, 2.11
values_86, 461, 36, 233, 89, 694, 125, 4834.25, 227807.44, 0.02, 47.12, 12655.97, 1.24
values_75, 378, 36, 182, 55, 560, 91, 3644.36, 217071.63, 0.02, 59.56, 12059.54, 1.20
values_55, 1048, 36, 617, 137, 1665, 173, 12378.66, 1003484.33, 0.01, 81.07, 55749.13, 3.34
values_14, 824, 36, 457, 125, 1281, 161, 9390.90, 617996.64, 0.02, 65.81, 34333.15, 2.42
values_47, 1400, 36, 862, 140, 2262, 176, 16873.23, 1870036.46, 0.01, 110.83, 103890.91, 5.06
values_91, 1331, 36, 809, 140, 2140, 176, 15963.18, 1660399.15, 0.01, 104.01, 92244.40, 4.67
values_64, 1498, 36, 917, 141, 2415, 177, 18034.27, 2111160.41, 0.01, 117.06, 117286.69, 5.49
values_11, 358, 36, 169, 48, 527, 84, 3368.75, 213494.61, 0.02, 63.38, 11860.81, 1.19
values_49, 307, 36, 137, 22, 444, 58, 2600.94, 291542.13, 0.01, 112.09, 16196.78, 1.47
values_62, 559, 36, 302, 105, 861, 141, 6147.15, 318246.93, 0.02, 51.77, 17680.38, 1.55
values_80, 339, 36, 158, 41, 497, 77, 3114.59, 216046.40, 0.01, 69.37, 12002.58, 1.20
values_39, 863, 36, 494, 134, 1357, 170, 10054.54, 667201.50, 0.02, 66.36, 37066.75, 2.55
values_90, 307, 36, 137, 22, 444, 58, 2600.94, 291542.13, 0.01, 112.09, 16196.78, 1.47
values_53, 357, 36, 169, 49, 526, 85, 3371.34, 209298.27, 0.02, 62.08, 11627.68, 1.18
values_94, 327, 36, 149, 35, 476, 71, 2927.28, 224313.26, 0.01, 76.63, 12461.85, 1.23
values_7, 460, 36, 233, 85, 693, 121, 4794.77, 236579.70, 0.02, 49.34, 13143.32, 1.28
values_31, 328, 36, 149, 34, 477, 70, 2923.67, 230625.81, 0.01, 78.88, 12812.55, 1.25
values_93, 974, 36, 574, 134, 1548, 170, 11469.74, 884368.09, 0.01, 77.10, 49131.56, 3.07
values_38, 342, 36, 158, 40, 500, 76, 3123.96, 222113.82, 0.01, 71.10, 12339.66, 1.22
values_58, 527, 36, 277, 103, 804, 139, 5723.63, 277068.08, 0.02, 48.41, 15392.67, 1.42
values_78, 342, 36, 158, 41, 500, 77, 3133.39, 217350.50, 0.01, 69.37, 12075.03, 1.20
values_50, 1051, 36, 617, 141, 1668, 177, 12455.97, 981106.09, 0.01, 78.77, 54505.89, 3.29
values_3, 314, 36, 142, 26, 456, 62, 2715.11, 266916.54, 0.01, 98.31, 14828.70, 1.38
values_13, 1182, 36, 709, 137, 1891, 173, 14058.88, 1309631.04, 0.01, 93.15, 72757.28, 3.99
values_83, 403, 36, 197, 68, 600, 104, 4020.26, 209644.93, 0.02, 52.15, 11646.94, 1.18
values_1, 1178, 36, 709, 140, 1887, 176, 14075.95, 1283123.15, 0.01, 91.16, 71284.62, 3.94
values_21, 690, 36, 389, 125, 1079, 161, 7910.06, 443089.88, 0.02, 56.02, 24616.10, 1.94
values_32, 924, 36, 533, 138, 1457, 174, 10844.37, 753919.37, 0.01, 69.52, 41884.41, 2.76
values_22, 804, 36, 457, 137, 1261, 173, 9375.07, 562914.56, 0.02, 60.04, 31273.03, 2.27
values_9, 1260, 36, 758, 139, 2018, 175, 15036.54, 1475961.20, 0.01, 98.16, 81997.84, 4.32
values_6, 1108, 36, 662, 139, 1770, 175, 13188.64, 1130617.83, 0.01, 85.73, 62812.10, 3.62
values_76, 307, 36, 137, 22, 444, 58, 2600.94, 291542.13, 0.01, 112.09, 16196.78, 1.47
values_18, 1173, 36, 709, 140, 1882, 176, 14038.65, 1279723.25, 0.01, 91.16, 71095.74, 3.93
values_16, 425, 36, 214, 79, 639, 115, 4374.27, 213287.10, 0.02, 48.76, 11849.28, 1.19
values_40, 308, 36, 137, 22, 445, 58, 2606.80, 292198.75, 0.01, 112.09, 16233.26, 1.47
values_2, 306, 36, 137, 22, 443, 58, 2595.09, 290885.50, 0.01, 112.09, 16160.31, 1.46
values_60, 326, 36, 149, 35, 475, 71, 2921.13, 223842.01, 0.01, 76.63, 12435.67, 1.23
values_99, 425, 36, 214, 76, 639, 112, 4349.90, 220471.24, 0.02, 50.68, 12248.40, 1.22
values_48, 315, 36, 142, 26, 457, 62, 2721.07, 267501.89, 0.01, 98.31, 14861.22, 1.38
values_69, 1346, 36, 809, 141, 2155, 177, 16092.69, 1661998.24, 0.01, 103.28, 92333.24, 4.68
values_46, 986, 36, 574, 139, 1560, 175, 11623.89, 864014.57, 0.01, 74.33, 48000.81, 3.02
values_24, 492, 36, 254, 89, 746, 125, 5196.48, 266947.01, 0.02, 51.37, 14830.39, 1.38
values_95, 402, 36, 197, 66, 599, 102, 3996.78, 214736.24, 0.02, 53.73, 11929.79, 1.20
values_42, 1127, 36, 662, 140, 1789, 176, 13344.92, 1135843.60, 0.01, 85.11, 63102.42, 3.63
values_37, 1283, 36, 758, 140, 2041, 176, 15224.70, 1483755.76, 0.01, 97.46, 82430.88, 4.34
values_10, 431, 36, 214, 81, 645, 117, 4431.39, 210736.99, 0.02, 47.56, 11707.61, 1.18
values_67, 1402, 36, 862, 139, 2264, 175, 16869.54, 1883077.79, 0.01, 111.63, 104615.43, 5.08
values_35, 974, 36, 574, 138, 1548, 174, 11521.68, 862622.91, 0.01, 74.87, 47923.50, 3.02
values_30, 360, 36, 169, 50, 529, 86, 3399.49, 206825.22, 0.02, 60.84, 11490.29, 1.17
values_4, 360, 36, 169, 47, 529, 83, 3372.40, 218272.94, 0.02, 64.72, 12126.27, 1.21
