inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_88, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_23, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_45, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_66, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_36, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_56, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_26, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_43, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_52, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_98, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_61, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_44, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_68, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_41, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_85, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_79, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_71, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_63, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_20, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_74, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_72, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_86, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_75, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_55, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_14, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_47, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_91, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_64, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_11, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_49, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_62, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_80, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_39, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_90, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_53, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_94, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_7, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_31, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_93, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_38, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_58, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_78, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_50, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_3, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_13, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_83, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_1, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_21, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_32, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_22, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_9, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_6, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_76, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_18, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_16, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_40, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_2, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_60, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_99, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_48, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_69, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_46, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_24, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_95, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_42, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_37, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_10, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_67, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_35, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_30, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
values_4, 22, 3, 1, 3, 2, 0, 11, 2, 2, 1, 6, 5, 2, 2, 100.0
