inputName,n,key,arr[n]
values_71,15,-118,"{-71, 48, -25, -101, 79, -4, 72, 75, 13, 64, -45, 55, -58, -83, -107"
values_63,17,-108,"{66, -35, -77, 51, 59, 65, 20, -11, 72, 36, 126, -20, 68, -120, -67, 58, -18"
values_20,27,-8,"{19, -94, -49, 122, -21, 127, -25, 124, 111, -123, 93, -37, 14, 41, 117, 44, -27, -108, 87, 112, -24, -110, -57, 45, -6, 72, -35"
values_74,15,-14,"{59, -10, 76, 25, 12, -28, -89, -108, -71, -24, -62, 111, 118, 66, -86"
values_72,15,-57,"{17, -66, 6, 25, -117, 39, -3, -79, 81, -61, -51, 8, 23, 66, 31"
values_86,26,-127,"{29, 46, 112, -94, -85, -76, -82, 109, 93, 121, 14, 34, 54, -68, 56, 119, 37, 114, 37, 30, -119, -76, -42, -76, 77, -96"
values_75,15,60,"{82, 4, 36, 108, 63, -23, 123, -4, -104, -124, 111, -98, 121, 62, 77"
values_55,9,60,"{60, -67, -27, 48, -47, 63, 93, -8, -120"
values_14,19,-14,"{-114, -20, 110, 88, -5, -84, 18, -68, -25, -126, 24, -69, 114, -38, -123, -126, -66, -79, 50"
values_47,6,21,"{-74, 102, 83, -45, -88, -17"
values_91,15,-118,"{-74, 78, 92, -42, -101, -17, 81, -64, 3, -36, 20, -50, 47, -72, 86"
values_64,17,-14,"{-91, -116, -87, -32, -38, 31, 117, -107, 46, -118, 6, -89, -75, -40, -3, -78, -10"
values_11,19,-118,"{40, -91, 82, -101, -113, 121, -68, -32, -21, 55, 34, -24, 49, 83, 2, -18, -37, 18, 50"
values_49,6,22,"{-33, -22, -66, 34, 99, -83"
values_62,17,-57,"{63, 107, -92, -110, 121, -29, -48, 58, 90, -25, 92, 48, 0, 126, -106, 63, 106"
values_80,26,-8,"{-60, 23, -87, 109, -67, 11, 41, 93, 3, 116, 15, 83, 48, 101, 110, 58, 82, -125, -108, 69, 87, 119, -33, 51, 116, 102"
values_39,6,22,"{-119, 22, -78, 33, -73, -87"
values_90,15,-8,"{72, 59, 100, 82, 7, -105, 17, 90, -7, -80, -114, 33, -8, 123, -34"
values_53,9,-108,"{-19, 65, -121, 33, 90, -14, 79, 4, -74"
values_94,15,-14,"{91, -125, 64, 99, 93, 57, -29, 71, -28, 2, -19, 72, 80, -127, 75"
values_7,9,21,"{113, -39, -123, 63, 32, 78, 0, 6, -104"
values_31,6,-118,"{0, -105, -12, -61, -74, -78"
values_93,15,-108,"{42, -101, 109, -4, 38, 0, 111, -92, -39, -81, 53, 41, -77, -78, 4"
values_38,6,18,"{73, -118, -39, -41, -5, -99"
values_58,9,18,"{-72, -107, -92, 23, -46, -127, -73, -109, -13"
values_78,15,18,"{105, 15, -37, 120, -58, 78, -17, 31, -37, -85, 113, 47, 70, 51, 125"
values_50,9,-8,"{33, -68, 3, 88, -65, 60, 44, -117, -92"
values_3,9,-108,"{-87, 33, -84, 36, -83, -48, -98, -93, 11"
values_13,19,-108,"{-115, -26, 10, 103, 69, -53, 62, 88, 69, 32, -100, -90, 90, 115, 25, -98, 4, -24, 70"
values_83,26,-108,"{-54, -115, 28, 75, 79, -83, 24, 50, 12, 102, 33, 0, -30, -94, -37, -51, -69, -96, 79, 17, -125, -29, -32, 84, 101, 127"
values_1,9,-118,"{124, 59, -69, -51, 63, 62, -97, 117, 27"
values_21,27,-118,"{81, 26, 64, 17, -111, 58, -97, 54, 115, -22, 87, 107, -2, 21, -86, -63, -49, -86, 9, 5, -72, -72, -9, -22, 111, -51, 106"
values_32,6,-57,"{-90, 45, 6, 69, 73, 111"
values_22,27,-57,"{-2, -33, 36, 84, 112, 78, 103, -95, 61, 1, 43, -64, -86, -78, 7, -5, 5, 112, -29, 36, 68, 17, -88, -55, 5, 127, -73"
values_9,9,22,"{-112, 120, 117, -86, 95, 64, 18, -125, 120"
values_6,9,-127,"{70, -115, -78, -21, 106, 120, -44, -50, -35"
values_76,15,-127,"{9, 105, 118, 66, -76, -94, -50, -4, 64, 34, 59, 3, 111, 92, 12"
values_18,19,18,"{-59, 73, -86, 116, -84, -122, 122, -88, -82, -57, -56, 46, -48, -38, -2, 63, -114, -17, 94"
values_16,19,-127,"{80, -61, -76, 10, -107, 57, 77, 38, -115, -68, -50, 73, 19, 69, 0, -23, -25, -65, 81"
values_40,6,-8,"{-110, 40, -38, -69, 1, -65"
values_2,9,-57,"{2, 38, 85, -112, 106, -84, 95, -125, 95"
values_60,17,-8,"{107, -46, 44, -46, 45, -99, -116, -5, 68, 120, -120, -70, -95, 83, -13, -91, -127"
values_99,15,22,"{-34, -113, 35, 117, 126, 84, -80, -115, 100, -115, 121, -30, -67, 13, 66"
values_48,6,18,"{71, 32, 42, -36, -71, 53"
values_69,17,22,"{25, -43, -42, -29, 20, -16, 66, 56, -38, 58, 96, 17, -114, -67, 8, -60, 103"
values_46,6,-127,"{109, 47, 41, 31, -21, 106"
values_24,27,-14,"{56, -44, 120, -90, -28, -120, 56, 122, 95, -80, -20, -23, -105, 20, -119, 19, -59, -27, -124, -32, 9, -51, -12, 118, 76, -115, -7"
values_95,15,60,"{12, 62, -125, -90, 13, -24, 31, -114, -98, -73, 124, 92, 2, 18, 125"
values_42,6,-57,"{13, -102, -43, 9, 16, 123"
values_37,6,21,"{102, 96, -68, -93, 112, -66"
values_10,19,-8,"{106, -81, -76, -126, -23, -72, 11, -93, 50, -47, -66, 5, -77, -16, 18, 40, 34, 11, 14"
values_67,17,21,"{81, -54, -11, -56, -112, 13, -84, -15, -104, 44, -117, 18, 75, -20, -67, -117, -124"
values_35,6,60,"{35, 15, -59, -119, 38, -86"
values_30,6,-8,"{3, -59, -53, -95, 49, -113"
values_4,9,-14,"{-98, 18, 60, -107, -87, -12, 51, -119, -124"
