,Area,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28
V_VAL_7,0.10381707773746696,0.042594940499377947,-0.022617897514093415,-0.018411206119980233,0.029147575784442287,0.1094901190110821,0.09400323550408582,0.11597270244188239,0.12823628683825827,0.14120310398065367,1.0,0.0901707012114154,0.12769735184061776,0.044670591765903205,0.054971326868129,0.0698572461893167,0.0333135574167552,0.06941355166650043,0.13169619696970433,-0.027533271025667307,0.0894434526321914,0.07594983119395271,0.050018640456846605,0.026776707212769472,0.05976404624419143,0.1354612477981383,0.015427493935453954,0.004384606283026906,0.04140728740662769,0.13907208937829912,0.0011845908410547579,0.006785490399064187
V_VAL_8,0.10729577089186068,0.08458050150425495,-0.022215213448443415,-0.019085174655829443,0.03935909053393932,0.0778802711001502,0.04123619034113346,0.11517426689410913,-0.01994877451405909,0.08105571333201324,0.0901707012114154,1.0,0.08810800989525493,0.0906110768844101,0.04430227386255247,0.06506987194587165,0.07739277240084187,0.1223371640294434,0.05593024276586878,0.07840012214400928,0.046267104557792545,0.031427840383277804,0.049020740237398615,0.09241879620303044,-0.04357499325518496,0.02026924519083617,0.08012073833940832,0.12844622126419794,0.04353198221919001,0.048131255300415524,0.05879904382712092,0.04454471596125315
V_VAL_9,0.11405078562689938,0.07314529244186568,-0.028974495215331905,-0.016572570478232376,0.0850617563631833,0.07252379664188156,0.06263908538306197,0.07151878133445096,0.09455119888627533,0.08591870145234753,0.12769735184061776,0.08810800989525493,1.0,-0.03489381966165398,0.05466747811594662,0.030728045280653454,0.09362763981639724,0.06458423252544836,0.04860235716816889,0.07736960255709795,0.07353671658528158,0.014002555137555623,-0.013101959450898669,0.057164037862550234,0.0036051209794583363,0.06978058274243659,0.04557753672831059,0.04144461615526189,0.04976066361551163,0.031754153991923335,0.07209825739394203,0.015281212026899747
V_VAL_10,0.13651108214596877,0.07717169144271062,-0.024233980607842084,-0.013531470808395226,0.044865555573635606,0.06766805643219576,0.08499377653415179,0.04626831517360615,0.04433369029679019,0.08831636593937665,0.044670591765903205,0.0906110768844101,-0.03489381966165398,1.0,-0.0030064650381193,0.15740343972050108,0.12308706180513782,0.08199606766743103,0.037371924699669754,0.008467018621611403,0.06940860650667342,-0.010756568421893943,0.047187571708347566,0.04450316148310626,0.11006779671155285,0.13113082446920984,0.012302557955850248,-0.05356175086994893,0.07217046207207857,0.0872282558590382,-0.019678885328733173,0.0815821699188377
V_VAL_11,0.07880072029486035,0.02666133875749103,-0.00634835350033625,-0.005599188451835107,0.09484005683222373,0.06834386110118652,0.004991789212314674,0.06322238013998434,0.07934615082886029,0.09538211448874642,0.054971326868129,0.04430227386255247,0.05466747811594662,-0.0030064650381193,1.0,0.025839796971362305,-0.015199489953237767,-0.004326204851554364,0.10119394715207838,0.06041145353946548,0.1477795031298227,-0.0058384565041648346,0.06993371979787952,0.10951004395448367,0.05611877164019169,0.06940242668608038,0.12535777011753352,0.11523563487058094,-0.04101976584300154,0.0951558073395742,-0.0010972930237302418,0.012255490809920548
V_VAL_12,0.09376464117707316,0.035814561214528834,-0.02689682095449931,-0.011134077428985005,0.10093022527395797,0.0987374021070947,0.060383254926812374,0.0898185305007143,0.05247621175378999,0.1425203513309923,0.0698572461893167,0.06506987194587165,0.030728045280653454,0.15740343972050108,0.025839796971362305,1.0,0.12994256132280577,0.13555691327820701,0.06584018019733293,0.06933967784447848,0.06991374766384664,0.05152727019251611,0.14574575943552515,0.09456515166588915,0.12656025223315848,0.11429048209722974,0.04209892998231571,0.005504174223278706,0.10541337978316821,0.0942798366340032,0.05844749840670833,-0.0020986128631206454
V_VAL_13,0.11047872839063057,0.07815081494024897,-0.007431584330652461,-0.019937624577687905,0.0994800952326984,0.053062838083485095,0.008289654309449525,0.08430187920913795,0.05849177316633,0.09520540355067934,0.0333135574167552,0.07739277240084187,0.09362763981639724,0.12308706180513782,-0.015199489953237767,0.12994256132280577,1.0,0.07973579905665461,0.09642406526205792,0.07411183193320466,0.05660792213420782,-0.014019267327032885,0.12640212845963897,0.06928298260312203,0.03987505137271322,0.09953219949351173,0.05928199867309959,0.036579835037672405,0.05317620190894184,0.04052273293037846,0.0086062355296757,-0.016702920886986557
V_VAL_14,0.09134312128951935,0.0720379569558558,-0.04031399461004256,-0.02226374330255498,0.047035995206338284,0.08365513204314086,0.09327490071765751,0.11596221335017742,0.028441256343762843,0.09796365835913057,0.06941355166650043,0.1223371640294434,0.06458423252544836,0.08199606766743103,-0.004326204851554364,0.13555691327820701,0.07973579905665461,1.0,0.037216630296662355,0.05020880777137894,0.047031177520476565,0.006689893451262895,0.0843692945904465,0.11507882883596028,0.04545725799667621,0.014089895662961526,0.14918569107033636,0.06408071395504143,0.009211441425089645,0.05677991808458763,0.07436865489184102,0.035072875374782556
V_VAL_15,0.10263463654639562,0.05124795427038907,-0.009646259047393732,-0.007313562236583815,0.091476036049159,0.027105402719244276,0.007114175024074793,0.10566269094534345,0.07207729104026799,0.05585775946152373,0.13169619696970433,0.05593024276586878,0.04860235716816889,0.037371924699669754,0.10119394715207838,0.06584018019733293,0.09642406526205792,0.037216630296662355,1.0,0.13558711183484076,0.12625148270509323,0.06348383459657408,0.16579395549414142,0.10000743132444417,0.1591955242081184,0.14545078133320377,0.13377881557537452,0.047581004065873615,0.02762668738224719,0.03195827507380652,0.007554226655134233,0.06005420682931055
V_VAL_16,0.13217784953763656,0.024499789115759923,0.007361493282336301,-0.0012376020711221034,0.08036979485687121,0.016845250266663836,0.006486609485077253,0.08466140631990489,0.0586951936801992,0.03175322312673538,-0.027533271025667307,0.07840012214400928,0.07736960255709795,0.008467018621611403,0.06041145353946548,0.06933967784447848,0.07411183193320466,0.05020880777137894,0.13558711183484076,1.0,0.12110376865473976,0.15975931077768088,0.07386946526291127,0.027694679040411254,0.09386792810842012,0.0695033498697665,0.0761179066208848,0.05920932257184347,-0.02202887731236419,0.12355275925172064,0.06472097346043476,-0.033811240459666235
V_VAL_17,0.08938414750731383,0.06797571341675344,-0.02368173456047234,-0.011220713178970764,0.095174985608131,0.06153459126320054,0.019362493832053115,0.11049102177170439,0.06303557218607343,0.06466576107523682,0.0894434526321914,0.046267104557792545,0.07353671658528158,0.06940860650667342,0.1477795031298227,0.06991374766384664,0.05660792213420782,0.047031177520476565,0.12625148270509323,0.12110376865473976,1.0,0.058848776552103015,0.1765400603637792,0.08637537961124399,0.17679077354929082,0.10180735925762949,0.1195547330802882,0.07565533008458131,0.045026750202563366,0.09317372139789583,0.055985029684385304,0.08142007595680067
V_VAL_18,0.10203620545187073,0.050723927837410455,-0.021962881422472286,-0.0070511954677977525,0.05931076844923695,0.09900758298100591,-0.015916077646077543,0.05991264535898321,0.06222249852858547,0.057664604550356637,0.07594983119395271,0.031427840383277804,0.014002555137555623,-0.010756568421893943,-0.0058384565041648346,0.05152727019251611,-0.014019267327032885,0.006689893451262895,0.06348383459657408,0.15975931077768088,0.058848776552103015,1.0,0.061360271867198654,0.050834626396186876,0.00715471489912244,0.1159645258926301,0.06743725515870751,-0.07587302629447777,0.06425082615980592,0.0313276726782953,0.015453847234315752,0.009979848945300131
V_VAL_19,0.07649096732464261,0.10895008812804698,-0.027478180646174487,-0.019075556378284887,0.03851794061036231,0.07195552679175679,0.003284895816362426,0.06358207991928203,0.03917242943558375,0.06447858156039826,0.050018640456846605,0.049020740237398615,-0.013101959450898669,0.047187571708347566,0.06993371979787952,0.14574575943552515,0.12640212845963897,0.0843692945904465,0.16579395549414142,0.07386946526291127,0.1765400603637792,0.061360271867198654,1.0,0.0893069585487989,0.1473840506854176,0.11983638829004835,0.06588923530018145,0.09647833344608099,0.13641259753853802,0.05079042585173269,0.0031206029535723536,0.08194499834572556
V_VAL_20,0.07646284758201521,0.06311525393352789,-0.017783049835204283,-0.010149226720509313,0.012540265078224326,0.005779795633491091,0.10164440049650067,0.051234966032808055,0.010549987442243499,0.051127218513544306,0.026776707212769472,0.09241879620303044,0.057164037862550234,0.04450316148310626,0.10951004395448367,0.09456515166588915,0.06928298260312203,0.11507882883596028,0.10000743132444417,0.027694679040411254,0.08637537961124399,0.050834626396186876,0.0893069585487989,1.0,0.049235513947973375,0.08373551474503942,0.13376451174024634,0.13207933090037666,0.18207798825602364,0.06567435383131907,-0.03789360451920669,-0.07574154606522082
V_VAL_21,0.1281464489980397,0.019781641095951343,0.026759241332503857,-0.0031706188826195053,0.031083669334770945,0.08894156493440238,0.08123025772965826,0.09689117474119618,0.04028646265354877,0.015491838275854018,0.05976404624419143,-0.04357499325518496,0.0036051209794583363,0.11006779671155285,0.05611877164019169,0.12656025223315848,0.03987505137271322,0.04545725799667621,0.1591955242081184,0.09386792810842012,0.17679077354929082,0.00715471489912244,0.1473840506854176,0.049235513947973375,1.0,0.21668781434508053,0.18115486878134174,0.027246166918890875,0.13836909403287884,0.08571526382745513,-0.014903220587527615,0.019559888470736437
V_VAL_22,0.08357197735943278,0.03923399573339995,0.013301337577395524,-0.005999575405267003,0.02988742688503625,0.09010058166830952,0.08077776271078337,0.07418153940705878,0.017252646472924463,0.10211076878300909,0.1354612477981383,0.02026924519083617,0.06978058274243659,0.13113082446920984,0.06940242668608038,0.11429048209722974,0.09953219949351173,0.014089895662961526,0.14545078133320377,0.0695033498697665,0.10180735925762949,0.1159645258926301,0.11983638829004835,0.08373551474503942,0.21668781434508053,1.0,0.10791429308799279,0.1490245463482918,0.03735781292216235,0.06787603011046543,0.0029692000076150106,0.0530214345270272
V_VAL_23,0.1361370556829384,0.02613430578347141,0.011613854673793571,-0.004917875135882591,0.09971106736771665,0.08163916819198364,0.04106243757845881,0.07954490539020563,0.042873055324578566,0.044190660092400975,0.015427493935453954,0.08012073833940832,0.04557753672831059,0.012302557955850248,0.12535777011753352,0.04209892998231571,0.05928199867309959,0.14918569107033636,0.13377881557537452,0.0761179066208848,0.1195547330802882,0.06743725515870751,0.06588923530018145,0.13376451174024634,0.18115486878134174,0.10791429308799279,1.0,0.0931422028017259,0.08433633423411963,0.04812318592659116,0.15795664305697987,-0.0361601911622744
V_VAL_24,0.03185788961838373,0.06592619677972401,-0.005658791235460673,-0.009846289647728155,0.0027861632377841404,-0.007103786415941839,0.049476661922210535,0.017807282084964376,0.03916301107264035,0.04731036241210689,0.004384606283026906,0.12844622126419794,0.04144461615526189,-0.05356175086994893,0.11523563487058094,0.005504174223278706,0.036579835037672405,0.06408071395504143,0.047581004065873615,0.05920932257184347,0.07565533008458131,-0.07587302629447777,0.09647833344608099,0.13207933090037666,0.027246166918890875,0.1490245463482918,0.0931422028017259,1.0,0.0800266366339853,0.055363630863740305,0.006366347353718598,-0.053829704288474084
V_VAL_25,0.02960615016600284,0.10213007572843942,-0.05207810299261351,-0.014493698242915527,0.038916969087256024,0.05059756667455655,0.003695759610387397,0.06272114634030948,-0.034913361437557376,0.01246304150068921,0.04140728740662769,0.04353198221919001,0.04976066361551163,0.07217046207207857,-0.04101976584300154,0.10541337978316821,0.05317620190894184,0.009211441425089645,0.02762668738224719,-0.02202887731236419,0.045026750202563366,0.06425082615980592,0.13641259753853802,0.18207798825602364,0.13836909403287884,0.03735781292216235,0.08433633423411963,0.0800266366339853,1.0,-0.0011425348577858527,0.061222911153544494,0.13647972080854198
V_VAL_26,0.06762504747669168,0.07866173527288793,-0.01901209361286251,-0.01002264035638377,-0.026637780763599992,0.0336279813897655,0.019393831418254764,0.10704023126532532,0.10663824212164522,0.10118127623085049,0.13907208937829912,0.048131255300415524,0.031754153991923335,0.0872282558590382,0.0951558073395742,0.0942798366340032,0.04052273293037846,0.05677991808458763,0.03195827507380652,0.12355275925172064,0.09317372139789583,0.0313276726782953,0.05079042585173269,0.06567435383131907,0.08571526382745513,0.06787603011046543,0.04812318592659116,0.055363630863740305,-0.0011425348577858527,1.0,0.08325881778407537,-0.02956325934319043
V_VAL_27,0.04914527113004559,-0.0009435476112765205,-0.05491096931770908,-8.024338017006052e-05,0.05870756423194748,-0.005284071295873042,0.04162475597645649,0.03412452678170114,-0.01606711029054946,-0.0022338111070476737,0.0011845908410547579,0.05879904382712092,0.07209825739394203,-0.019678885328733173,-0.0010972930237302418,0.05844749840670833,0.0086062355296757,0.07436865489184102,0.007554226655134233,0.06472097346043476,0.055985029684385304,0.015453847234315752,0.0031206029535723536,-0.03789360451920669,-0.014903220587527615,0.0029692000076150106,0.15795664305697987,0.006366347353718598,0.061222911153544494,0.08325881778407537,1.0,-0.03252960184050038
V_VAL_28,0.029395039367054395,0.0758332192350842,-0.010181579119291536,-0.009404152206138591,0.03605602364935794,0.007679555354583153,0.06859136062341056,-0.04919625551235708,0.025333094172009667,0.04758225779418235,0.006785490399064187,0.04454471596125315,0.015281212026899747,0.0815821699188377,0.012255490809920548,-0.0020986128631206454,-0.016702920886986557,0.035072875374782556,0.06005420682931055,-0.033811240459666235,0.08142007595680067,0.009979848945300131,0.08194499834572556,-0.07574154606522082,0.019559888470736437,0.0530214345270272,-0.0361601911622744,-0.053829704288474084,0.13647972080854198,-0.02956325934319043,-0.03252960184050038,1.0
