,Area,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,ARRAY_INPUT,RANGE_ARRAY_INPUT,cInstr
TotalOperators,0.23509736534054862,0.9953963234320053,0.6082148680908566,0.8605110223347818,0.4196449087338006,0.9598704280511332,0.9960697036839027,-0.609952839178683,0.9953963234308933,0.9598704247662738,1.0,0.976901400538868,0.8317300625980241,0.5815115924278463,0.6630390500057272,0.5829919693445402,0.6630390500057272,0.6434602065630697,0.22726522855752893,0.46168212707257306,0.5109301596718386,0.5109301596718386,0.5034918646124196,0.26892002793488556,0.6516046465074508,0.5099454408252528,0.49736426068937534,-0.12623699674376798,-0.16600169524781974,-0.18169363332466335,0.3464360999257895,0.3464360999257889,0.3711277232861104,0.04996954539639072,-0.041038442602669825
Total_Operands,0.24022369102121305,0.9874043857567633,0.5974731826230354,0.8276200058298017,0.30686171575908,0.9497925423699087,0.9919890648534516,-0.600573622708149,0.9874043857569551,0.9497925423053314,0.976901400538868,1.0,0.7832443455504262,0.5479934696548903,0.6225675899918528,0.5012536230117906,0.6225675899918528,0.6082955744481063,0.19233155302631555,0.4279172754260709,0.5048776939944345,0.5048776939944345,0.49071635711568884,0.26576625316218155,0.6197909207046205,0.49877935974005944,0.4916135288886791,-0.10194939932718304,-0.18996858916062628,-0.2208199306895475,0.3627361844971631,0.3627361844971624,0.42876632285063504,-0.03342423935473301,-0.036729537970634975
VocabularySize,0.16780898356532858,0.842938539790811,0.3494770850502266,0.990962486749471,0.7276968099096336,0.7074352519617891,0.8163273398523702,-0.4312963330973084,0.8429385397946266,0.7074352400166051,0.8317300625980241,0.7832443455504262,1.0,0.4603498663346483,0.5286032394874806,0.7930698277507884,0.5286032394874806,0.48211647702453575,0.18202522688247216,0.3115310932806764,0.520977245621762,0.520977245621762,0.5471640419215017,0.14688687416428667,0.5554763688606221,0.5456499714128166,0.516917116223617,-0.1838332012468159,-0.12445341532633042,-0.07832184081581287,0.3263665621198122,0.326366562119812,0.35975022372772797,-0.051497445550161856,-0.03334579254835369
Sloc,0.6643302548486965,0.5514215013091294,0.7942288239958117,0.4332456763480676,0.45231428675921426,0.5849898641790814,0.5709006040367276,-0.8011828317208991,0.551421501293416,0.5849898725604029,0.5815115924278463,0.5479934696548903,0.4603498663346483,1.0,0.958558789359746,0.5233829264267399,0.958558789359746,0.9273091922973445,0.5287201472136166,0.9456815893613365,0.7612326949403457,0.7612326949403457,0.7214373675298003,0.4869746681324448,0.9491783764403704,0.6887250028205687,0.6720679917097026,-0.2562363361137052,-0.007114724535034559,-0.14362858099021822,0.45652959164765794,0.4565295916476561,0.45443375360983485,0.2907947797862066,-0.044064035925296674
DecisionPoint,0.5901281256524394,0.6346544394469622,0.7525981902401222,0.5158500906729256,0.42544627669832785,0.6471415445795765,0.6500060955800753,-0.7638540480909235,0.6346544394330174,0.6471415556699341,0.6630390500057272,0.6225675899918528,0.5286032394874806,0.958558789359746,1.0,0.5925354449389963,1.0,0.9587796748150019,0.5400869322303553,0.850986384759624,0.756600945314253,0.756600945314253,0.7116284600820061,0.4294174532277455,0.978324897306497,0.6933508203067259,0.6750574208202998,-0.25073857945864586,0.022516964479467383,-0.10763712331374624,0.42077212399096664,0.42077212399096686,0.4186416185342788,0.24545040566139642,-0.046221168245815895
GlobalVariables,0.11232769893644078,0.5814718833886565,0.2640460446292767,0.7564498837382014,0.727715170323394,0.4799145421677458,0.552402484325588,-0.3591324574307369,0.5814718833886231,0.4799145307823746,0.5829919693445402,0.5012536230117906,0.7930698277507884,0.5233829264267399,0.5925354449389963,1.0,0.5925354449389962,0.5035770889863348,0.16554487052170208,0.3239683642341124,0.7296464046923341,0.7296464046923341,0.7573750318861322,0.019054981742113133,0.6687874961228801,0.7752593997211619,0.7511031703126293,-0.1850592716780737,0.01271668864933626,0.08684168428648387,0.16337434459115105,0.16337434459115235,0.22376617538799645,-0.009901475429767163,-0.041258573665399895
If,0.5901281256524394,0.6346544394469622,0.7525981902401222,0.5158500906729256,0.42544627669832785,0.6471415445795765,0.6500060955800753,-0.7638540480909235,0.6346544394330174,0.6471415556699341,0.6630390500057272,0.6225675899918528,0.5286032394874806,0.958558789359746,1.0,0.5925354449389962,1.0,0.9587796748150019,0.5400869322303553,0.850986384759624,0.756600945314253,0.756600945314253,0.7116284600820061,0.4294174532277455,0.978324897306497,0.6933508203067259,0.6750574208202998,-0.25073857945864586,0.022516964479467383,-0.10763712331374624,0.42077212399096664,0.42077212399096686,0.4186416185342788,0.24545040566139642,-0.046221168245815895
Loop,0.570358712681809,0.609844180036243,0.7264160195741612,0.4769537000526139,0.35495414327178987,0.610391608039833,0.6325163844869218,-0.7283661324458693,0.6098441800240925,0.6103916151100868,0.6434602065630697,0.6082955744481063,0.48211647702453575,0.9273091922973445,0.9587796748150019,0.5035770889863348,0.9587796748150019,1.0,0.4243135530311253,0.8355672479605888,0.6424537018557988,0.6424537018557988,0.5892731132313237,0.4245583669102739,0.9117255121706374,0.5826482645509083,0.5755044623222291,-0.1724280018899505,-0.1393737455479634,-0.2907790918034695,0.5212342693563065,0.5212342693563072,0.4780305106098539,0.23412818000594693,-0.03796058956793092
Goto,0.8186836805286772,0.2089521741257998,0.458645889294605,0.14061728551451277,0.33578007338005855,0.28654441068417646,0.21406818694089014,-0.40649817936079496,0.20895217410627492,0.2865444168460589,0.22726522855752893,0.19233155302631555,0.18202522688247216,0.5287201472136166,0.5400869322303553,0.16554487052170208,0.5400869322303553,0.4243135530311253,1.0,0.4943839996235655,0.36558891911261127,0.36558891911261127,0.33595571616924486,0.21534740462581192,0.5147497529444592,0.23039988431444655,0.1869466205539512,-0.4071414246942916,0.6424950916742427,0.5080343690578243,-0.0164559176904962,-0.016455917690496678,-0.07016826879805657,0.26000349950984436,-0.036545663254914255
Assignment,0.6859033749192308,0.4203248228438309,0.8573261286033604,0.27269632596335736,0.4108788804967539,0.49770378234321516,0.45029257023851343,-0.8011715218617166,0.42032482283081785,0.4977037900985221,0.46168212707257306,0.4279172754260709,0.3115310932806764,0.9456815893613365,0.850986384759624,0.3239683642341124,0.850986384759624,0.8355672479605888,0.4943839996235655,1.0,0.5599224266458888,0.5599224266458888,0.5200943290040195,0.6553079257624367,0.8059599535000178,0.47476136021369336,0.4584515752948671,-0.23605237871483398,-0.013565530054659818,-0.16917894928633787,0.45781947130293915,0.45781947130293976,0.4264603396894815,0.34873238093953135,-0.044824211190663515
ExitPoint,0.3819430556904182,0.5204639984216111,0.40399703589258035,0.515381848303946,0.3836493059024566,0.4853881653611912,0.5113050884629331,-0.5180670468588529,0.5204639984026942,0.4853881684325695,0.5109301596718386,0.5048776939944345,0.520977245621762,0.7612326949403457,0.756600945314253,0.7296464046923341,0.756600945314253,0.6424537018557988,0.36558891911261127,0.5599224266458888,1.0,1.0,0.9931600535475272,0.07427349086499983,0.8756036389580226,0.9841227658858847,0.9738190917494588,-0.2198043355789071,0.06502926975856918,0.04953221241994258,0.1947427977655485,0.19474279776554926,0.3421190648669764,0.07205483517325306,-0.03548868389926093
Function.1,0.3819430556904182,0.5204639984216111,0.40399703589258035,0.515381848303946,0.3836493059024566,0.4853881653611912,0.5113050884629331,-0.5180670468588529,0.5204639984026942,0.4853881684325695,0.5109301596718386,0.5048776939944345,0.520977245621762,0.7612326949403457,0.756600945314253,0.7296464046923341,0.756600945314253,0.6424537018557988,0.36558891911261127,0.5599224266458888,1.0,1.0,0.9931600535475272,0.07427349086499983,0.8756036389580226,0.9841227658858847,0.9738190917494588,-0.2198043355789071,0.06502926975856918,0.04953221241994258,0.1947427977655485,0.19474279776554926,0.3421190648669764,0.07205483517325306,-0.03548868389926093
FunctionCall,0.329470806988949,0.5145310461149585,0.36890517499392733,0.5373305714117473,0.42316589611917627,0.4721591907303606,0.5010381719134557,-0.49349425755519627,0.5145310460967214,0.47215918992731887,0.5034918646124196,0.49071635711568884,0.5471640419215017,0.7214373675298003,0.7116284600820061,0.7573750318861322,0.7116284600820061,0.5892731132313237,0.33595571616924486,0.5200943290040195,0.9931600535475272,0.9931600535475272,1.0,0.05448962967652618,0.8402155404429351,0.990125702099295,0.9778064340783936,-0.21765373109317576,0.07096971129229253,0.08371208403671224,0.15572843637248854,0.155728436372489,0.30416779452907233,0.050234979474996076,-0.034483059778865274
PointerDereferencing,0.4066255051444833,0.23562646429882217,0.733244651491791,0.11791920165666307,0.24822257002278414,0.3349274432102463,0.26913056527237394,-0.5436059759905649,0.23562646428873016,0.3349274470689385,0.26892002793488556,0.26576625316218155,0.14688687416428667,0.4869746681324448,0.4294174532277455,0.019054981742113133,0.4294174532277455,0.4245583669102739,0.21534740462581192,0.6553079257624367,0.07427349086499983,0.07427349086499983,0.05448962967652618,1.0,0.3407397958942578,0.005579709232079283,-0.009772058709683217,-0.12289970092466117,-0.1039206367165329,-0.22632695572622125,0.4155081547605263,0.4155081547605263,0.428945817614834,0.1005967111525483,-0.008742777316260964
CyclomaticComplexity,0.556895236980528,0.633655703438166,0.6838989721392129,0.5442833925300371,0.4357822288090015,0.6317720051597618,0.6420957112810581,-0.7283386229733326,0.6336557034218763,0.6317720143250737,0.6516046465074508,0.6197909207046205,0.5554763688606221,0.9491783764403704,0.978324897306497,0.6687874961228801,0.978324897306497,0.9117255121706374,0.5147497529444592,0.8059599535000178,0.8756036389580226,0.8756036389580226,0.8402155404429351,0.3407397958942578,1.0,0.8238515162637481,0.8070747990639063,-0.2548346511223141,0.037227749048121594,-0.06382710207176485,0.37250468063951137,0.3725046806395118,0.4176033259468893,0.20413749882728152,-0.04540311600436895
SyntacticallyReachableFunctions,0.22952247592478525,0.5218171562055303,0.3259123294043019,0.5441688121584685,0.3794259269366432,0.46553253333160116,0.5081952641129044,-0.46853233108656933,0.5218171561890094,0.4655325327522175,0.5099454408252528,0.49877935974005944,0.5456499714128166,0.6887250028205687,0.6933508203067259,0.7752593997211619,0.6933508203067259,0.5826482645509083,0.23039988431444655,0.47476136021369336,0.9841227658858847,0.9841227658858847,0.990125702099295,0.005579709232079283,0.8238515162637481,1.0,0.9942068408926229,-0.16910029759373676,-0.0012800289023558625,0.027972027972027396,0.14750521233800054,0.14750521233800118,0.3076825548936922,0.021926450482676562,-0.03521649005658102
SemanticallyReachedFunctions,0.20326031747013176,0.5090344828940451,0.30590431595056466,0.5211864482458358,0.3304407377591599,0.4498783783130051,0.49778769134987216,-0.4492035972933976,0.5090344828765934,0.4498783772766769,0.49736426068937534,0.4916135288886791,0.516917116223617,0.6720679917097026,0.6750574208202998,0.7511031703126293,0.6750574208202998,0.5755044623222291,0.1869466205539512,0.4584515752948671,0.9738190917494588,0.9738190917494588,0.9778064340783936,-0.009772058709683217,0.8070747990639063,0.9942068408926229,1.0,-0.07128296954797517,-0.03368147724845734,-0.005702709057473777,0.14131206159772194,0.1413120615977221,0.31162899409371486,0.00650208872382255,-0.03466536383428128
CoverageEstimation,-0.336739486600683,-0.12490950304078967,-0.21878129933574253,-0.15004501307918286,-0.2980498415530474,-0.15171313670832762,-0.11688246947797222,0.22889015299112947,-0.12490950304450568,-0.15171314045957782,-0.12623699674376798,-0.10194939932718304,-0.1838332012468159,-0.2562363361137052,-0.25073857945864586,-0.1850592716780737,-0.25073857945864586,-0.1724280018899505,-0.4071414246942916,-0.23605237871483398,-0.2198043355789071,-0.2198043355789071,-0.21765373109317576,-0.12289970092466117,-0.2548346511223141,-0.16910029759373676,-0.07128296954797517,1.0,-0.25684502142076926,-0.2270557012021348,-0.04604542369565871,-0.04604542369565859,-0.01986116579495578,-0.1137807121618882,0.01260634598849955
SCALAR_INPUT,0.3874957829987014,-0.16540395331002625,-0.012790878581363864,-0.15517180242217893,0.0722602228848067,-0.08867475570044256,-0.17687265000208754,0.1163714110264481,-0.16540395330635033,-0.08867475576235188,-0.16600169524781974,-0.18996858916062628,-0.12445341532633042,-0.007114724535034559,0.022516964479467383,0.01271668864933626,0.022516964479467383,-0.1393737455479634,0.6424950916742427,-0.013565530054659818,0.06502926975856918,0.06502926975856918,0.07096971129229253,-0.1039206367165329,0.037227749048121594,-0.0012800289023558625,-0.03368147724845734,-0.25684502142076926,1.0,0.9152206651837477,-0.61005323411454,-0.6100532341145404,-0.5887097706016731,-0.10435121109853972,-0.044621338462199546
RANGE_SCALAR_VALUES,0.14620805796507405,-0.1754431404717474,-0.15749851655505231,-0.10890042159346665,0.10298332218431129,-0.12507558149912684,-0.19893658852341947,0.2180859688473382,-0.17544314046517348,-0.12507559010653324,-0.18169363332466335,-0.2208199306895475,-0.07832184081581287,-0.14362858099021822,-0.10763712331374624,0.08684168428648387,-0.10763712331374624,-0.2907790918034695,0.5080343690578243,-0.16917894928633787,0.04953221241994258,0.04953221241994258,0.08371208403671224,-0.22632695572622125,-0.06382710207176485,0.027972027972027396,-0.005702709057473777,-0.2270557012021348,0.9152206651837477,1.0,-0.7126096406869616,-0.7126096406869616,-0.6825113027061738,-0.02192645048267582,-0.04879033840080404
SCALAR_INDEX_INPUT,0.29693219347390276,0.34237277483191253,0.41956053032360907,0.3150066228613989,0.2805010714129807,0.32412792951969527,0.355147578462683,-0.4205051185647196,0.34237277481852596,0.32412794127902805,0.3464360999257895,0.3627361844971631,0.3263665621198122,0.45652959164765794,0.42077212399096664,0.16337434459115105,0.42077212399096664,0.5212342693563065,-0.0164559176904962,0.45781947130293915,0.1947427977655485,0.1947427977655485,0.15572843637248854,0.4155081547605263,0.37250468063951137,0.14750521233800054,0.14131206159772194,-0.04604542369565871,-0.61005323411454,-0.7126096406869616,1.0,1.0000000000000004,0.9061030445113442,0.21250000000000063,0.03469172325531089
RANGE_SCALAR_INDEX_VALUES,0.2969321934739025,0.3423727748319129,0.41956053032360935,0.3150066228613981,0.28050107141298025,0.3241279295196959,0.3551475784626844,-0.420505118564719,0.34237277481852557,0.32412794127902883,0.3464360999257889,0.3627361844971624,0.326366562119812,0.4565295916476561,0.42077212399096686,0.16337434459115235,0.42077212399096686,0.5212342693563072,-0.016455917690496678,0.45781947130293976,0.19474279776554926,0.19474279776554926,0.155728436372489,0.4155081547605263,0.3725046806395118,0.14750521233800118,0.1413120615977221,-0.04604542369565859,-0.6100532341145404,-0.7126096406869616,1.0000000000000004,1.0,0.9061030445113442,0.21249999999999938,0.03469172325531102
ARRAY_INPUT,0.28492864013401914,0.3848322569726485,0.4105425062380556,0.36227423298374267,0.23225827683136083,0.35612706468297883,0.39711300303904146,-0.4376022006613123,0.38483225696120904,0.3561270728662474,0.3711277232861104,0.42876632285063504,0.35975022372772797,0.45443375360983485,0.4186416185342788,0.22376617538799645,0.4186416185342788,0.4780305106098539,-0.07016826879805657,0.4264603396894815,0.3421190648669764,0.3421190648669764,0.30416779452907233,0.428945817614834,0.4176033259468893,0.3076825548936922,0.31162899409371486,-0.01986116579495578,-0.5887097706016731,-0.6825113027061738,0.9061030445113442,0.9061030445113442,1.0,0.010660035817780914,0.023639433141720758
RANGE_ARRAY_INPUT,0.1324974385054297,0.008604160742657086,0.2259906317552052,-0.08642708834525245,0.14351217607175862,0.07877835786611981,0.015685588436306006,-0.2072509550337659,0.008604160715312689,0.07877836964056348,0.04996954539639072,-0.03342423935473301,-0.051497445550161856,0.2907947797862066,0.24545040566139642,-0.009901475429767163,0.24545040566139642,0.23412818000594693,0.26000349950984436,0.34873238093953135,0.07205483517325306,0.07205483517325306,0.050234979474996076,0.1005967111525483,0.20413749882728152,0.021926450482676562,0.00650208872382255,-0.1137807121618882,-0.10435121109853972,-0.02192645048267582,0.21250000000000063,0.21249999999999938,0.010660035817780914,1.0,-0.09400807564028574
cInstr,-0.018306376088206816,-0.03807992798516643,-0.0444130824387709,-0.03383478935371048,-0.020205222863686974,-0.035244271600261334,-0.03948452176495795,0.03714816693283616,-0.0380799279781,-0.035244274751970124,-0.041038442602669825,-0.036729537970634975,-0.03334579254835369,-0.044064035925296674,-0.046221168245815895,-0.041258573665399895,-0.046221168245815895,-0.03796058956793092,-0.036545663254914255,-0.044824211190663515,-0.03548868389926093,-0.03548868389926093,-0.034483059778865274,-0.008742777316260964,-0.04540311600436895,-0.03521649005658102,-0.03466536383428128,0.01260634598849955,-0.044621338462199546,-0.04879033840080404,0.03469172325531089,0.03469172325531102,0.023639433141720758,-0.09400807564028574,1.0
