inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_63, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_20, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_74, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_72, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_86, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_75, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_55, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_14, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_47, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_91, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_64, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_11, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_49, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_62, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_80, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_39, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_90, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_53, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_94, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_7, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_31, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_93, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_38, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_58, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_78, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_50, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_3, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_13, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_83, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_1, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_21, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_32, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_22, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_9, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_6, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_76, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_18, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_16, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_40, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_2, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_60, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_99, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_48, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_69, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_46, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_24, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_95, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_42, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_37, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_10, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_67, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_35, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_30, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
values_4, 60, 5, 1, 5, 2, 0, 31, 5, 5, 5, 6, 10, 5, 5, 100.0
