inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_3, 271, 36, 123, 45, 394, 81, 2497.90, 122896.72, 0.02, 49.20, 6827.60, 0.82
values_13, 266, 36, 119, 44, 385, 80, 2433.94, 118488.74, 0.02, 48.68, 6582.71, 0.80
values_83, 249, 36, 108, 35, 357, 71, 2195.46, 121942.11, 0.02, 55.54, 6774.56, 0.82
values_1, 240, 36, 104, 30, 344, 66, 2079.27, 129746.55, 0.02, 62.40, 7208.14, 0.85
values_21, 247, 36, 106, 33, 353, 69, 2156.31, 124673.87, 0.02, 57.82, 6926.33, 0.83
values_32, 274, 36, 123, 49, 397, 85, 2544.53, 114971.13, 0.02, 45.18, 6387.29, 0.79
values_22, 278, 36, 124, 47, 402, 83, 2562.77, 121704.11, 0.02, 47.49, 6761.34, 0.82
values_9, 240, 36, 105, 30, 345, 66, 2085.32, 131374.91, 0.02, 63, 7298.61, 0.86
values_6, 241, 36, 103, 29, 344, 65, 2071.69, 132445.57, 0.02, 63.93, 7358.09, 0.87
values_76, 243, 36, 104, 30, 347, 66, 2097.40, 130878.06, 0.02, 62.40, 7271.00, 0.86
values_18, 259, 36, 115, 39, 374, 75, 2329.58, 123646.84, 0.02, 53.08, 6869.27, 0.83
values_16, 254, 36, 115, 38, 369, 74, 2291.29, 124814.91, 0.02, 54.47, 6934.16, 0.83
values_40, 249, 36, 108, 34, 357, 70, 2188.15, 125110.92, 0.02, 57.18, 6950.61, 0.83
values_2, 244, 36, 105, 32, 349, 68, 2124.52, 125479.73, 0.02, 59.06, 6971.10, 0.84
values_60, 261, 36, 117, 43, 378, 79, 2382.83, 116703.21, 0.02, 48.98, 6483.51, 0.80
values_99, 255, 36, 111, 37, 366, 73, 2265.48, 122335.69, 0.02, 54, 6796.43, 0.82
values_48, 263, 36, 119, 44, 382, 80, 2414.98, 117565.45, 0.02, 48.68, 6531.41, 0.80
values_69, 250, 36, 110, 37, 360, 73, 2228.34, 119246.13, 0.02, 53.51, 6624.79, 0.81
values_46, 265, 36, 119, 45, 384, 81, 2434.50, 115882.31, 0.02, 47.60, 6437.91, 0.79
values_24, 243, 36, 107, 31, 350, 67, 2123.13, 131908.09, 0.02, 62.13, 7328.23, 0.86
values_95, 262, 36, 117, 41, 379, 77, 2375.11, 121999.66, 0.02, 51.37, 6777.76, 0.82
values_42, 241, 36, 102, 28, 343, 64, 2058, 134946, 0.02, 65.57, 7497, 0.88
values_37, 269, 36, 122, 46, 391, 82, 2485.80, 118670.07, 0.02, 47.74, 6592.78, 0.80
values_10, 263, 36, 116, 40, 379, 76, 2367.96, 123607.75, 0.02, 52.20, 6867.10, 0.83
values_67, 266, 36, 118, 42, 384, 78, 2413.59, 122058.92, 0.02, 50.57, 6781.05, 0.82
values_35, 234, 36, 98, 25, 332, 61, 1969.00, 138932.98, 0.01, 70.56, 7718.50, 0.89
values_30, 243, 36, 103, 30, 346, 66, 2091.36, 129246.07, 0.02, 61.80, 7180.34, 0.85
values_4, 241, 36, 102, 29, 343, 65, 2065.67, 130778.42, 0.02, 63.31, 7265.47, 0.86
