,BugsDelivered,DifficultyLevel,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,Sloc,GlobalVariables,Loop,Assignment,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Area
10,7.381933333,142.86,66,3163686.34,2696,0.01,22145.8,175760.35,1696,297,103,13,7,36,100,1,1,1,3,1,7.381933333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,15,8,0,51,0,23,23,14,22,1,0,70,17,14,22,35,17,21,0,61,0,10,14,41,15,0,0,59,0,24,12090
11,2.363106667,73.41,66,520448.63,924,0.01,7089.32,28913.81,617,204,103,13,7,36,90,1,1,1,3,1,2.363106667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,6,2,0,0,3,3,1,5,3,2,1,3,0,3,2,5,4,0,0,1,0,0,1,0,1,1,0,0,0,11500
12,2.861826667,69.96,66,600640.53,1085,0.01,8585.48,33368.92,714,241,103,13,7,36,90,1,1,1,3,1,2.861826667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,16,7,0,20,9,20,14,7,11,2,3,8,0,1,11,13,12,9,4,4,3,9,4,3,6,4,2,1,0,5,11500
13,3.006226667,70.69,66,637517.34,1133,0.01,9018.68,35417.63,741,249,103,13,7,36,90,1,1,1,3,1,3.006226667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,12,17,1,21,15,15,13,9,15,3,0,11,0,6,7,6,9,9,5,5,2,14,5,4,11,2,1,1,1,5,11894
14,3.021996667,73.08,66,662585.25,1144,0.01,9065.99,36810.29,752,243,103,13,7,36,100,1,1,1,3,1,3.021996667,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,21,3,1,32,0,10,9,6,14,1,0,16,2,7,5,10,13,10,0,13,4,14,11,4,9,3,0,10,0,9,11894
15,4.25138,84.38,66,1076239.38,1564,0.01,12754.14,59791.08,1004,285,103,13,7,36,90,1,1,1,3,1,4.25138,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,26,28,0,62,10,21,19,13,38,0,2,51,3,13,25,9,28,28,0,31,2,19,15,36,15,4,2,26,16,19,11514
16,7.420266667,142.86,66,3180114.97,2710,0.01,22260.8,176673.05,1710,297,103,13,7,36,90,1,1,1,3,1,7.420266667,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,44,10,3,53,0,47,41,28,17,18,0,50,0,38,10,18,41,27,0,51,0,9,8,53,20,31,0,52,0,32,12090
17,3.028326667,71.47,66,649300.27,1143,0.01,9084.98,36072.24,751,247,103,13,7,36,90,1,1,1,3,1,3.028326667,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,13,16,0,28,11,20,15,11,15,3,0,9,0,11,15,8,11,7,0,9,2,13,8,3,10,6,1,6,0,5,11894
18,7.349076667,142.86,66,3149604.65,2684,0.01,22047.23,174978.04,1684,297,103,13,7,36,100,1,1,1,3,1,7.349076667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,12,9,0,75,0,33,32,3,31,16,0,69,12,28,38,19,18,18,1,80,0,30,6,17,29,3,2,71,0,49,12090
19,2.583266667,69.09,66,535462.56,991,0.01,7749.8,29747.92,656,226,103,13,7,36,90,1,1,1,3,1,2.583266667,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,7,0,11,6,11,4,1,5,1,2,0,0,0,8,3,5,8,0,0,0,5,2,1,4,4,1,0,0,0,10091
20,2.348146667,73.95,66,520928.9,919,0.01,7044.44,28940.49,612,203,103,13,7,36,90,1,1,1,3,1,2.348146667,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,5,3,0,1,5,3,0,3,2,1,1,0,0,3,2,4,5,1,1,0,0,0,0,0,1,1,0,0,0,11500
21,2.877836667,68.02,66,587222.79,1087,0.01,8633.51,32623.49,716,246,103,13,7,36,90,1,1,1,3,1,2.877836667,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,12,1,0,25,2,17,7,7,14,5,0,5,1,5,8,9,9,7,1,0,0,14,11,3,10,7,5,1,1,2,11500
22,2.585146667,70.87,66,549592.51,995,0.01,7755.44,30532.92,660,222,103,13,7,36,90,1,1,1,3,1,2.585146667,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,3,0,12,3,6,11,2,6,1,2,1,3,0,6,7,5,6,2,0,0,3,4,3,2,2,1,0,0,0,10091
23,2.58798,68.66,66,533107.54,992,0.01,7763.94,29617.09,657,227,103,13,7,36,90,1,1,1,3,1,2.58798,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,6,1,14,0,8,4,2,7,2,3,0,3,0,8,2,9,6,2,2,1,2,3,4,3,5,1,0,1,0,10091
24,4.25871,81.77,66,1044702.72,1560,0.01,12776.13,58039.04,1000,292,103,13,7,36,90,1,1,1,3,1,4.25871,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,38,11,0,49,0,13,15,27,6,0,0,56,0,24,8,21,36,28,0,34,11,24,30,14,28,8,0,37,0,16,11514
25,2.84958,70.77,66,604983.8,1082,0.01,8548.74,33610.21,711,239,103,13,7,36,100,1,1,1,3,1,2.84958,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,11,17,4,33,5,7,8,6,9,2,8,6,0,6,14,10,16,6,1,8,0,8,11,2,7,3,3,0,0,2,11500
26,7.32557,143.48,66,3153179.65,2677,0.01,21976.71,175176.65,1677,296,103,13,7,36,90,1,1,1,3,1,7.32557,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,32,5,21,49,9,18,21,27,26,14,0,53,0,35,23,14,10,8,0,59,0,37,21,22,17,0,4,85,0,16,12090
27,6.283953333,121.0,66,2281075.35,2295,0.01,18851.86,126726.41,1448,297,103,13,7,36,90,1,1,1,3,1,6.283953333,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,21,11,0,69,0,18,21,27,22,11,0,46,0,11,33,4,22,20,0,59,0,22,34,14,9,8,0,63,4,15,11501
28,6.230003333,122.06,66,2281242.6,2278,0.01,18690.01,126735.7,1431,295,103,13,7,36,100,1,1,1,3,1,6.230003333,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,22,15,0,74,0,38,31,12,19,10,0,67,0,30,15,10,26,0,0,60,0,28,30,35,9,13,0,55,0,27,11501
29,2.584233333,69.97,66,542443.9,993,0.01,7752.7,30135.77,658,224,103,13,7,36,90,1,1,1,3,1,2.584233333,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,19,8,0,13,0,12,5,4,6,3,3,3,0,1,4,5,9,10,3,2,3,4,5,3,3,3,1,0,0,0,10091
30,7.320096667,143.48,66,3150823.9,2675,0.01,21960.29,175045.77,1675,296,103,13,7,36,90,1,1,1,3,1,7.320096667,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,29,14,0,43,5,37,1,38,17,0,11,64,0,14,10,33,9,12,0,58,0,53,13,11,37,25,0,52,0,42,12090
31,3.36672,74.85,66,755950.2,1259,0.01,10100.16,41997.23,819,260,103,13,7,36,90,1,1,1,3,1,3.36672,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,12,6,0,20,19,21,15,7,18,10,0,19,0,2,15,4,25,10,0,16,0,12,10,6,13,2,1,13,0,8,11654
32,2.851276667,69.96,66,598426.18,1081,0.01,8553.83,33245.9,710,241,103,13,7,36,90,1,1,1,3,1,2.851276667,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,19,9,0,28,7,5,6,10,16,1,0,0,0,3,14,3,8,8,0,7,0,14,6,3,13,8,2,1,0,2,11500
33,4.20821,85.95,66,1085130.96,1552,0.01,12624.63,60285.05,992,281,103,13,7,36,90,1,1,1,3,1,4.20821,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,19,22,5,75,0,18,9,15,22,18,0,44,0,11,17,26,21,18,4,30,9,7,19,9,20,1,0,36,0,6,11514
34,6.26455,122.59,66,2303953.0,2292,0.01,18793.65,127997.39,1445,294,103,13,7,36,90,1,1,1,3,1,6.26455,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,22,12,0,54,0,28,18,28,19,23,0,41,10,22,6,30,16,26,0,68,0,36,28,33,41,21,0,50,0,30,11501
35,7.306413333,143.48,66,3144934.5,2670,0.01,21919.24,174718.58,1670,296,103,13,7,36,90,1,1,1,3,1,7.306413333,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,23,31,0,55,0,29,13,15,38,3,0,61,3,36,9,25,17,13,0,50,0,13,32,24,23,10,0,67,0,13,12090
36,3.385903333,72.6,66,737449.83,1261,0.01,10157.71,40969.43,821,266,103,13,7,36,90,1,1,1,3,1,3.385903333,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,28,3,0,30,10,8,20,14,9,0,2,17,0,5,17,8,16,16,0,8,1,15,15,2,12,3,0,8,1,6,11654
37,6.261076667,121.53,66,2282652.36,2288,0.01,18783.23,126814.02,1441,296,103,13,7,36,100,1,1,1,3,1,6.261076667,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,25,19,0,45,2,23,40,26,27,17,0,43,0,16,31,26,21,0,0,58,0,13,18,19,20,18,12,66,0,10,11501
38,7.349076667,142.86,66,3149604.65,2684,0.01,22047.23,174978.04,1684,297,103,13,7,36,90,1,1,1,3,1,7.349076667,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,11,0,59,8,29,20,27,12,4,4,86,0,22,19,39,16,21,0,60,0,37,16,18,35,1,0,33,7,27,12090
39,2.85079,69.56,66,594924.4,1080,0.01,8552.37,33051.36,709,242,103,13,7,36,90,1,1,1,3,1,2.85079,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,20,17,0,22,3,13,11,14,11,1,0,5,0,4,11,6,10,10,2,2,2,10,4,4,10,7,0,2,1,2,11500
40,3.38012,72.24,66,732527.17,1258,0.01,10140.36,40695.95,818,267,103,13,7,36,90,1,1,1,3,1,3.38012,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,23,11,3,45,0,12,24,13,20,0,0,20,1,3,10,11,13,14,7,23,7,11,21,13,9,12,0,11,1,11,11654
41,2.872836667,70.36,66,606416.25,1090,0.01,8618.51,33689.79,719,240,103,13,7,36,90,1,1,1,3,1,2.872836667,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,15,1,0,21,11,19,8,5,18,0,0,6,0,0,10,7,11,7,0,4,7,11,8,7,6,6,1,0,1,0,11500
42,3.36752,72.96,66,737131.51,1255,0.01,10102.56,40951.75,815,265,103,13,7,36,90,1,1,1,3,1,3.36752,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,19,5,0,24,13,27,14,13,24,0,0,24,0,12,9,11,13,7,3,11,4,13,7,2,12,3,2,7,4,12,11654
43,2.56956,70.87,66,546278.38,989,0.01,7708.68,30348.8,654,222,103,13,7,36,90,1,1,1,3,1,2.56956,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,13,4,1,5,3,6,5,1,6,2,1,1,2,0,10,4,5,8,0,1,0,5,1,2,3,5,1,0,0,0,10091
44,2.843006667,72.02,66,614239.94,1082,0.01,8529.02,34124.44,711,236,103,13,7,36,90,1,1,1,3,1,2.843006667,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,25,8,0,23,0,15,5,0,14,0,4,2,0,5,14,8,15,10,0,7,4,12,8,2,5,5,1,5,3,2,11500
45,2.866163333,67.27,66,578413.55,1081,0.01,8598.49,32134.09,710,248,103,13,7,36,90,1,1,1,3,1,2.866163333,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,12,0,0,19,0,13,7,7,15,0,0,13,3,5,8,5,13,7,0,3,2,11,13,2,7,4,4,6,0,3,11500
46,2.88207,67.27,66,581623.99,1087,0.01,8646.21,32312.44,716,248,103,13,7,36,90,1,1,1,3,1,2.88207,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,21,7,0,18,3,13,8,3,15,0,3,4,0,8,11,3,11,5,0,11,2,9,8,1,7,6,0,0,0,4,11500
47,7.37372,142.86,66,3160165.91,2693,0.01,22121.16,175564.77,1693,297,103,13,7,36,100,1,1,1,3,1,7.37372,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,23,0,0,60,0,26,4,46,21,24,0,56,0,47,19,10,17,0,0,51,14,13,13,30,1,21,0,67,0,14,12090
48,2.854846667,70.77,66,606102.07,1084,0.01,8564.54,33672.34,713,239,103,13,7,36,90,1,1,1,3,1,2.854846667,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,20,7,3,17,3,16,5,8,12,1,3,2,0,5,9,1,7,8,0,7,7,8,10,5,5,5,2,0,5,0,11500
49,2.849073333,72.88,66,622878.37,1086,0.01,8547.22,34604.35,715,234,103,13,7,36,100,1,1,1,3,1,2.849073333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,16,12,1,17,1,15,12,4,12,3,0,9,0,8,9,4,14,13,0,3,1,8,4,9,6,6,3,1,0,3,11500
50,2.59554,70.87,66,551801.92,999,0.01,7786.62,30655.66,664,222,103,13,7,36,90,1,1,1,3,1,2.59554,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,19,2,0,3,0,10,8,0,8,5,2,0,0,0,9,4,5,4,0,0,0,3,3,0,2,2,2,0,1,0,10091
51,2.878353333,68.4,66,590609.3,1088,0.01,8635.06,32811.63,717,245,103,13,7,36,90,1,1,1,3,1,2.878353333,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,15,0,0,18,0,10,6,5,12,1,1,1,1,9,15,6,9,11,3,7,2,6,5,3,6,5,1,2,2,2,11500
52,6.30658,122.06,66,2309282.46,2306,0.01,18919.74,128293.47,1459,295,103,13,7,36,90,1,1,1,3,1,6.30658,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,25,1,0,56,2,19,18,40,38,22,0,61,0,42,23,8,13,6,0,63,0,35,13,29,14,17,0,50,0,21,11501
53,3.049503333,69.18,66,632861.68,1146,0.01,9148.51,35158.98,754,253,103,13,7,36,90,1,1,1,3,1,3.049503333,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,9,9,0,38,3,14,13,10,15,0,0,11,0,6,10,8,10,13,0,9,4,16,10,5,7,5,2,5,3,3,11894
54,3.37969,71.88,66,728808.69,1257,0.01,10139.07,40489.37,817,268,103,13,7,36,90,1,1,1,3,1,3.37969,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,10,11,0,46,15,22,15,16,20,3,0,26,0,9,6,17,24,20,0,21,0,21,9,11,13,2,7,13,2,12,11654
55,7.32054,142.24,66,3123850.88,2672,0.01,21961.62,173547.27,1672,298,103,13,7,36,90,1,1,1,3,1,7.32054,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,14,10,0,76,0,16,31,7,17,32,0,48,0,27,2,63,23,21,1,48,0,36,16,27,18,12,0,67,0,25,12090
56,2.85607,69.56,66,596026.11,1082,0.01,8568.21,33112.56,711,242,103,13,7,36,90,1,1,1,3,1,2.85607,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,16,5,8,30,10,6,7,4,17,0,0,4,0,1,11,4,9,12,0,5,0,9,4,6,10,6,2,2,1,2,11500
57,3.026126667,67.73,66,614858.12,1134,0.01,9078.38,34158.78,742,257,103,13,7,36,90,1,1,1,3,1,3.026126667,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,10,8,0,26,7,16,22,5,18,3,1,29,2,13,17,3,21,8,0,10,8,9,11,7,8,6,1,2,1,7,11894
58,3.368306667,73.71,66,744789.11,1257,0.01,10104.92,41377.17,817,263,103,13,7,36,90,1,1,1,3,1,3.368306667,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,16,21,0,36,0,23,18,8,30,0,0,28,0,9,7,8,6,14,2,25,10,15,10,13,15,4,0,18,0,8,11654
59,2.877653333,69.96,66,603962.04,1091,0.01,8632.96,33553.45,720,241,103,13,7,36,100,1,1,1,3,1,2.877653333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,18,12,0,23,8,6,8,8,11,1,3,5,1,9,7,5,5,6,0,13,7,8,5,5,10,4,0,0,0,1,11500
60,2.592043333,69.97,66,544082.71,996,0.01,7776.13,30226.82,661,224,103,13,7,36,100,1,1,1,3,1,2.592043333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,8,0,12,4,10,9,3,9,2,3,0,1,0,7,2,5,6,0,2,4,2,5,3,4,5,1,0,1,0,10091
61,4.248846667,85.56,66,1090537.09,1566,0.01,12746.54,60585.39,1006,282,103,13,7,36,90,1,1,1,3,1,4.248846667,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,18,0,0,54,0,28,8,26,26,11,17,43,0,36,15,4,33,8,0,37,0,21,30,11,15,4,0,52,0,19,11514
62,7.34634,142.86,66,3148431.17,2683,0.01,22039.02,174912.84,1683,297,103,13,7,36,100,1,1,1,3,1,7.34634,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,8,0,2,48,0,15,0,56,4,1,0,59,0,26,18,0,17,4,13,76,0,37,17,28,28,18,0,58,0,9,12090
63,6.223716667,121.0,66,2259208.83,2273,0.01,18671.15,125511.6,1426,297,103,13,7,36,90,1,1,1,3,1,6.223716667,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,12,8,0,52,0,42,34,18,8,10,0,74,0,30,24,18,15,20,0,65,0,35,18,33,32,35,0,49,0,22,11501
64,7.340863333,142.86,66,3146084.22,2681,0.01,22022.59,174782.46,1681,297,103,13,7,36,90,1,1,1,3,1,7.340863333,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,14,34,0,63,0,19,33,23,20,0,0,64,0,29,28,22,7,4,0,83,0,38,29,9,18,10,0,70,0,12,12090
