inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_19, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_97, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_81, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_8, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_73, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_89, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_82, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_34, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_70, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_29, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_51, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_57, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_88, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_23, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_45, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_66, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_36, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_56, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_26, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_43, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_52, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_98, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_61, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_44, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_68, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_41, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_85, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_79, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_71, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_63, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_20, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_74, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_72, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_86, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_75, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_55, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_14, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_47, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_91, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_64, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_11, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_49, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_62, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_80, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_39, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_90, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_53, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_94, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_7, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_31, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_93, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_38, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_58, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_78, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_50, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_3, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_13, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_83, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_1, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_21, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_32, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_22, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_9, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_6, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_76, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_18, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_16, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_40, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_2, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_60, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_99, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_48, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_69, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_46, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_24, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_95, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_42, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_37, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_10, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_67, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_35, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_30, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
values_4, 81, 12, 2, 12, 6, 0, 49, 2, 2, 1, 37, 14, 2, 2, 100.0
