inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_18, 272, 26, 147, 76, 419, 102, 2795.75, 70298.30, 0.04, 25.14, 3905.46, 0.57
values_16, 344, 26, 216, 99, 560, 125, 3900.84, 110641.98, 0.04, 28.36, 6146.78, 0.77
values_40, 714, 26, 576, 137, 1290, 163, 9479.86, 518140.05, 0.02, 54.66, 28785.56, 2.15
values_2, 272, 26, 147, 86, 419, 112, 2852.28, 63380.35, 0.05, 22.22, 3521.13, 0.53
values_60, 974, 26, 831, 136, 1805, 162, 13248.43, 1052373.39, 0.01, 79.43, 58465.19, 3.45
values_99, 294, 26, 168, 86, 462, 112, 3145.00, 79868.32, 0.04, 25.40, 4437.13, 0.62
values_48, 272, 26, 147, 75, 419, 101, 2789.79, 71083.86, 0.04, 25.48, 3949.10, 0.57
values_69, 318, 26, 191, 101, 509, 127, 3557.24, 87451.76, 0.04, 24.58, 4858.43, 0.66
values_46, 812, 26, 672, 135, 1484, 161, 10879.08, 703997.40, 0.02, 64.71, 39110.97, 2.64
values_24, 372, 26, 243, 106, 615, 132, 4332.30, 129110.79, 0.03, 29.80, 7172.82, 0.85
values_95, 582, 26, 447, 133, 1029, 159, 7524.96, 328778.37, 0.02, 43.69, 18265.46, 1.59
values_42, 434, 26, 303, 119, 737, 145, 5291.59, 175156.17, 0.03, 33.10, 9730.90, 1.04
values_37, 468, 26, 336, 121, 804, 147, 5788.54, 208961.39, 0.03, 36.10, 11608.97, 1.17
values_10, 252, 26, 128, 67, 380, 93, 2484.88, 61714.04, 0.04, 24.84, 3428.56, 0.52
values_67, 168, 26, 51, 14, 219, 40, 1165.50, 55194.86, 0.02, 47.36, 3066.38, 0.48
values_35, 168, 26, 51, 15, 219, 41, 1173.30, 51860.03, 0.02, 44.20, 2881.11, 0.46
values_30, 582, 26, 447, 127, 1029, 153, 7467.85, 341698.33, 0.02, 45.76, 18983.24, 1.63
values_4, 182, 26, 63, 26, 245, 52, 1396.61, 43993.14, 0.03, 31.50, 2444.06, 0.42
