inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_62, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_80, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_39, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_90, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_53, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_94, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_7, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_31, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_93, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_38, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_58, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_78, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_50, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_3, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_13, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_83, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_1, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_21, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_32, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_22, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_9, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_6, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_76, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_18, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_16, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_40, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_2, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_60, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_99, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_48, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_69, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_46, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_24, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_95, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_42, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_37, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_10, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_67, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_35, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_30, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
values_4, 20, 3, 1, 3, 2, 0, 7, 2, 2, 1, 5, 5, 2, 2, 100.0
