inputName,size,a[size]
values_49,8,"{72, -80, 86, -102, -124, 20, -80, 53"
values_62,10,"{84, -79, 112, -12, -12, -76, -103, 120, -80, -121"
values_80,3,"{-24, 92, -116"
values_39,23,"{58, 107, -43, -55, 61, -6, -54, -65, -18, 35, -77, 120, -39, 99, 1, -50, 59, 102, 55, 37, -117, 12, -43"
values_90,12,"{-47, 38, -85, -23, 76, 107, -1, 38, 35, 6, 125, 72"
values_53,2,"{-22, -7"
values_94,6,"{-92, -43, 126, -8, 17, -5"
values_7,17,"{-100, 60, -83, -93, 98, -71, -23, 125, 73, -10, -64, 16, 61, -50, -17, 80, -116"
values_31,2,"{73, -25"
values_93,8,"{19, -15, -115, 81, 33, -33, 30, -120"
values_38,23,"{-48, 88, 13, -110, 44, -1, 19, -38, -83, 81, -88, -83, -45, -25, -89, -119, 103, -114, -123, -103, 24, -83, 111"
values_58,2,"{104, -17"
values_78,16,"{-92, -44, 111, 83, 43, 79, 36, 10, 31, 52, -59, 17, -12, -58, 47, -120"
values_50,6,"{-11, -125, -102, 28, -99, -55"
values_3,19,"{-37, -86, 17, -31, -93, -123, 89, 6, 58, 54, -92, 59, -43, 90, -73, -38, 100, -15, 78"
values_13,15,"{-35, -63, -54, -122, -94, 73, -11, -121, 55, 87, 57, 29, 101, -126, -33"
values_83,19,"{45, -17, -101, 2, -123, 94, -5, 81, -105, -99, -97, 61, 56, 39, -29, 62, 103, -58, -77"
values_1,14,"{59, 78, -61, 68, -38, -116, 46, 108, -117, -4, -26, -48, -76, 126"
values_21,18,"{55, 68, -73, -89, 46, 26, 48, 67, -119, -51, -36, -31, 43, 76, -96, 34, 24, 1"
values_32,7,"{-34, 36, -23, -112, 76, 17, -67"
values_22,2,"{-57, 93"
values_9,19,"{-30, 21, -124, -16, 89, -56, 124, -126, -116, -18, -3, 40, -32, -28, -24, -106, -87, 59, 93"
values_6,14,"{48, -74, -61, 72, -72, -110, 124, 35, -114, 100, 32, 32, -120, 13"
values_76,13,"{110, -90, -30, 83, -73, -61, 0, 62, -52, 26, 27, -95, 103"
values_18,5,"{106, -46, -13, -52, 121"
values_16,20,"{-41, -62, -67, -114, 40, -92, -50, -61, 111, 64, -109, 10, 68, -4, -44, 91, -125, 113, -85, 16"
values_40,9,"{-45, -38, -28, 70, 103, 1, -49, -68, 57"
values_2,24,"{-49, -22, -111, -90, -73, -8, 58, 100, -75, 91, -5, 69, -42, -101, 20, 106, 17, -41, -113, -88, -91, -120, -91, -89"
values_60,19,"{73, -2, -14, -2, 22, 4, 15, -46, -90, 51, -3, 109, -67, 83, -23, 102, -4, 31, 125"
values_99,24,"{-27, -86, 71, 40, -50, -14, 93, -71, -26, -31, -81, 115, 102, 104, -94, -99, -26, -47, 122, 77, 119, 40, 43, -55"
values_48,7,"{-27, -52, 114, -50, -121, -104, 100"
values_69,11,"{-2, 100, 125, -24, -49, 93, 37, 68, -47, -114, -73"
values_46,10,"{-106, -68, -51, 61, 53, 5, -118, -117, 92, 64"
values_24,4,"{91, -85, 40, -92"
values_95,8,"{88, -121, 84, -18, 36, -91, 46, -83"
values_42,12,"{-57, 111, 84, 5, 118, -117, -79, -87, -80, 126, 100, 1"
values_37,10,"{115, -19, -77, 58, -20, -9, 126, 69, 38, -44"
values_10,11,"{-19, 18, 117, -20, 56, -108, 23, 114, 72, 61, -88"
values_67,4,"{-24, 43, -20, -114"
values_35,25,"{88, -42, 108, -23, -115, 14, -70, 62, -57, -113, 70, -94, -62, -109, -42, -5, 3, 52, 62, -97, -38, 30, 60, -61, 91"
values_30,22,"{-3, -83, -65, 28, 58, 89, 115, 73, 126, 41, -39, 0, 27, 14, -5, 100, 79, 40, -113, 51, 40, 126"
values_4,21,"{35, 34, -14, -105, -71, -24, 83, 106, -17, 52, -67, 88, -32, -55, -30, -5, -13, -35, 67, -108, 64"
