inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_34, 233, 36, 98, 25, 331, 61, 1963.07, 138514.51, 0.01, 70.56, 7695.25, 0.89
values_70, 275, 36, 124, 47, 399, 83, 2543.64, 120795.87, 0.02, 47.49, 6710.88, 0.81
values_29, 238, 36, 101, 26, 339, 62, 2018.47, 141137.81, 0.01, 69.92, 7840.99, 0.90
values_51, 250, 36, 108, 33, 358, 69, 2186.85, 128825.45, 0.02, 58.91, 7156.97, 0.85
values_57, 253, 36, 109, 36, 362, 72, 2233.51, 121726.45, 0.02, 54.50, 6762.58, 0.82
values_88, 269, 36, 122, 48, 391, 84, 2499.40, 114347.37, 0.02, 45.75, 6352.63, 0.79
values_23, 250, 36, 107, 33, 357, 69, 2180.74, 127276.10, 0.02, 58.36, 7070.89, 0.84
values_45, 235, 36, 98, 25, 333, 61, 1974.94, 139351.45, 0.01, 70.56, 7741.75, 0.90
values_66, 243, 36, 103, 30, 346, 66, 2091.36, 129246.07, 0.02, 61.80, 7180.34, 0.85
values_36, 252, 36, 109, 36, 361, 72, 2227.34, 121390.19, 0.02, 54.50, 6743.90, 0.82
values_56, 265, 36, 117, 43, 382, 79, 2408.04, 117938.17, 0.02, 48.98, 6552.12, 0.80
values_26, 253, 36, 109, 35, 362, 71, 2226.21, 124794.89, 0.02, 56.06, 6933.05, 0.83
values_43, 242, 36, 102, 29, 344, 65, 2071.69, 131159.69, 0.02, 63.31, 7286.65, 0.86
values_52, 240, 36, 102, 29, 342, 65, 2059.65, 130397.14, 0.02, 63.31, 7244.29, 0.86
values_98, 249, 36, 108, 35, 357, 71, 2195.46, 121942.11, 0.02, 55.54, 6774.56, 0.82
values_61, 235, 36, 99, 26, 334, 62, 1988.70, 136302.55, 0.01, 68.54, 7572.36, 0.88
values_44, 262, 36, 117, 42, 379, 78, 2382.17, 119448.68, 0.02, 50.14, 6636.04, 0.81
values_68, 236, 36, 99, 26, 335, 62, 1994.66, 136710.64, 0.01, 68.54, 7595.04, 0.88
values_41, 269, 36, 120, 44, 389, 80, 2459.23, 120725.84, 0.02, 49.09, 6706.99, 0.81
values_85, 237, 36, 100, 27, 337, 63, 2014.34, 134289.56, 0.01, 66.67, 7460.53, 0.87
values_79, 234, 36, 98, 25, 332, 61, 1969.00, 138932.98, 0.01, 70.56, 7718.50, 0.89
values_71, 239, 36, 102, 29, 341, 65, 2053.63, 130015.86, 0.02, 63.31, 7223.10, 0.86
values_63, 274, 36, 123, 47, 397, 83, 2530.89, 119221.10, 0.02, 47.11, 6623.39, 0.81
values_20, 257, 36, 112, 39, 369, 75, 2298.43, 118811.36, 0.02, 51.69, 6600.63, 0.81
values_74, 261, 36, 115, 37, 376, 73, 2327.37, 130207.14, 0.02, 55.95, 7233.73, 0.86
values_72, 248, 36, 106, 33, 354, 69, 2162.42, 125027.06, 0.02, 57.82, 6945.95, 0.83
values_86, 257, 36, 115, 37, 372, 73, 2302.61, 128821.96, 0.02, 55.95, 7156.78, 0.85
values_75, 272, 36, 124, 50, 396, 86, 2544.80, 113599.91, 0.02, 44.64, 6311.11, 0.78
values_55, 255, 36, 112, 36, 367, 72, 2264.36, 126804.30, 0.02, 56, 7044.68, 0.84
values_14, 253, 36, 110, 36, 363, 72, 2239.68, 123182.55, 0.02, 55, 6843.48, 0.83
values_47, 260, 36, 115, 40, 375, 76, 2342.97, 121248.84, 0.02, 51.75, 6736.05, 0.82
values_91, 234, 36, 99, 26, 333, 62, 1982.75, 135894.45, 0.01, 68.54, 7549.69, 0.88
values_64, 262, 36, 119, 43, 381, 79, 2401.74, 119640.19, 0.02, 49.81, 6646.68, 0.81
values_11, 241, 36, 104, 30, 345, 66, 2085.32, 130123.72, 0.02, 62.40, 7229.10, 0.86
values_49, 268, 36, 121, 47, 389, 83, 2479.89, 114919.17, 0.02, 46.34, 6384.40, 0.79
values_62, 262, 36, 117, 41, 379, 77, 2375.11, 121999.66, 0.02, 51.37, 6777.76, 0.82
values_80, 269, 36, 121, 45, 390, 81, 2472.54, 119671.01, 0.02, 48.40, 6648.39, 0.81
values_39, 268, 36, 121, 46, 389, 82, 2473.09, 117095.33, 0.02, 47.35, 6505.30, 0.80
values_90, 262, 36, 118, 42, 380, 78, 2388.45, 120787.47, 0.02, 50.57, 6710.42, 0.81
values_53, 261, 36, 114, 41, 375, 77, 2350.04, 117616.88, 0.02, 50.05, 6534.27, 0.80
values_94, 267, 36, 120, 45, 387, 81, 2453.52, 117769.05, 0.02, 48, 6542.73, 0.80
values_7, 256, 36, 111, 37, 367, 73, 2271.67, 122669.94, 0.02, 54, 6815.00, 0.82
values_31, 268, 36, 120, 46, 388, 82, 2466.73, 115829.07, 0.02, 46.96, 6434.95, 0.79
values_93, 234, 36, 98, 25, 332, 61, 1969.00, 138932.98, 0.01, 70.56, 7718.50, 0.89
values_38, 243, 36, 106, 31, 349, 67, 2117.07, 130301.94, 0.02, 61.55, 7239.00, 0.86
values_58, 250, 36, 110, 37, 360, 73, 2228.34, 119246.13, 0.02, 53.51, 6624.79, 0.81
values_78, 260, 36, 114, 40, 374, 76, 2336.72, 119873.99, 0.02, 51.30, 6659.67, 0.81
values_50, 256, 36, 113, 38, 369, 74, 2291.29, 122644.22, 0.02, 53.53, 6813.57, 0.82
values_3, 256, 36, 112, 39, 368, 75, 2292.21, 118489.38, 0.02, 51.69, 6582.74, 0.80
values_13, 255, 36, 112, 39, 367, 75, 2285.98, 118167.40, 0.02, 51.69, 6564.86, 0.80
values_83, 235, 36, 98, 25, 333, 61, 1974.94, 139351.45, 0.01, 70.56, 7741.75, 0.90
values_1, 254, 36, 112, 36, 366, 72, 2258.19, 126458.78, 0.02, 56, 7025.49, 0.84
values_21, 254, 36, 111, 38, 365, 74, 2266.45, 119167.58, 0.02, 52.58, 6620.42, 0.81
values_32, 257, 36, 112, 36, 369, 72, 2276.70, 127495.33, 0.02, 56, 7083.07, 0.84
values_22, 245, 36, 106, 33, 351, 69, 2144.09, 123967.51, 0.02, 57.82, 6887.08, 0.83
values_9, 269, 36, 121, 46, 390, 82, 2479.45, 117396.34, 0.02, 47.35, 6522.02, 0.80
values_6, 251, 36, 110, 37, 361, 73, 2234.53, 119577.37, 0.02, 53.51, 6643.19, 0.81
values_76, 258, 36, 113, 39, 371, 75, 2310.89, 120521.89, 0.02, 52.15, 6695.66, 0.81
values_18, 272, 36, 124, 49, 396, 85, 2538.12, 115613.90, 0.02, 45.55, 6422.99, 0.79
values_16, 242, 36, 103, 29, 345, 65, 2077.72, 132830.59, 0.02, 63.93, 7379.48, 0.87
values_40, 247, 36, 106, 33, 353, 69, 2156.31, 124673.87, 0.02, 57.82, 6926.33, 0.83
values_2, 233, 36, 98, 25, 331, 61, 1963.07, 138514.51, 0.01, 70.56, 7695.25, 0.89
values_60, 235, 36, 99, 25, 334, 61, 1980.87, 141196.15, 0.01, 71.28, 7844.23, 0.90
values_99, 249, 36, 110, 36, 359, 72, 2215.00, 121825.17, 0.02, 55, 6768.06, 0.82
values_48, 269, 36, 121, 44, 390, 80, 2465.55, 122044.82, 0.02, 49.50, 6780.27, 0.82
values_69, 266, 36, 123, 47, 389, 83, 2479.89, 116818.66, 0.02, 47.11, 6489.93, 0.80
values_46, 266, 36, 119, 45, 385, 81, 2440.84, 116184.09, 0.02, 47.60, 6454.67, 0.79
values_24, 271, 36, 124, 50, 395, 86, 2538.37, 113313.04, 0.02, 44.64, 6295.17, 0.78
values_95, 258, 36, 113, 40, 371, 76, 2317.98, 117869.34, 0.02, 50.85, 6548.30, 0.80
values_42, 240, 36, 103, 30, 343, 66, 2073.23, 128125.44, 0.02, 61.80, 7118.08, 0.85
values_37, 265, 36, 117, 44, 382, 80, 2414.98, 115589.56, 0.02, 47.86, 6421.64, 0.79
values_10, 254, 36, 111, 37, 365, 73, 2259.29, 122001.44, 0.02, 54, 6777.86, 0.82
values_67, 262, 36, 118, 44, 380, 80, 2402.33, 115967.15, 0.02, 48.27, 6442.62, 0.79
values_35, 259, 36, 115, 41, 374, 77, 2343.78, 118332.21, 0.02, 50.49, 6574.01, 0.80
values_30, 244, 36, 106, 32, 350, 68, 2130.61, 127037.74, 0.02, 59.62, 7057.65, 0.84
values_4, 258, 36, 114, 39, 372, 75, 2317.12, 121916.19, 0.02, 52.62, 6773.12, 0.82
