inputName,size,a[size]
values_93,6,"{111, -44, 111, -114, 18, 117"
values_38,24,"{-32, 38, -72, -49, -105, -101, -1, -2, -95, 19, -82, 34, -20, 9, -54, -67, 9, -93, 89, -106, -20, -123, -4, 114"
values_58,20,"{91, -74, 95, 30, -126, -7, -80, -58, -83, 4, -34, -126, 72, 43, -91, -92, -72, 24, -36, 126"
values_78,24,"{-124, 37, 76, -12, 118, 27, 48, 125, 76, -41, -110, 45, -76, -108, 54, -74, -84, -59, 117, -89, 69, -35, -51, 39"
values_50,5,"{88, 73, 98, 82, -5"
values_3,15,"{-48, -57, -72, 20, 3, -8, -12, -53, 97, 104, 70, 12, 35, 126, -10"
values_13,22,"{45, -80, -122, -76, 25, 66, -92, -53, -78, -7, -60, -48, -15, -14, 14, 29, 11, 102, 34, -60, -104, 105"
values_83,13,"{123, -15, -40, -77, 64, -11, 21, 82, 26, -59, 88, -99, -36"
values_1,21,"{-78, 0, -122, 67, 69, -118, 107, 36, -59, -11, 72, -5, 37, 96, 26, -16, 95, 56, -29, 8, 82"
values_21,23,"{-34, -96, -9, 67, -51, -3, 104, -115, 127, -27, -60, -107, 12, -100, 112, -83, 120, 58, 24, 53, -116, 68, -35"
values_32,24,"{91, 88, -101, 9, 98, 47, -111, 84, 23, 78, 61, -22, -88, 65, 70, -2, -124, 38, 18, -54, -123, 33, -7, -81"
values_22,17,"{-50, -59, 28, 59, -99, -75, 6, 83, 126, -90, 95, 36, 58, -126, 57, -111, -66"
values_9,17,"{-57, 24, 25, -64, 120, -52, 13, 16, 35, -117, -20, 70, -85, 125, -60, 121, -67"
values_6,5,"{61, -37, -27, 24, 48"
values_76,6,"{20, -79, -26, -97, -41, 63"
values_18,15,"{-100, -67, -12, -58, -125, 92, 59, -125, -17, 120, -68, -43, -96, 101, -48"
values_16,9,"{-4, -32, 69, 21, 44, -92, -77, -82, -98"
values_40,17,"{0, -121, -124, -75, 31, -124, 116, -114, -94, -110, -73, 63, -20, -18, -61, -115, 39"
values_2,18,"{-83, -68, -22, -65, 52, 58, 96, 97, 56, -10, -28, 26, 43, -11, 119, 42, -79, 4"
values_60,4,"{-40, 95, 105, 90"
values_99,24,"{68, -33, 32, -52, -8, 49, -6, 45, -126, 95, 43, 93, 9, -6, 82, -113, -11, -89, 83, -90, 63, 88, 49, 4"
values_48,8,"{32, 72, 19, 43, -60, -81, -53, -84"
values_69,26,"{-102, 94, -22, 113, -98, 73, -74, 94, -44, 11, 108, 48, 123, 13, -111, -122, -55, -10, -108, -90, 119, 77, 23, -115, 110, 62"
values_46,5,"{67, 91, 18, 114, 4"
values_24,2,"{-3, -50"
values_95,16,"{106, -5, 101, -59, -39, 13, -85, -43, 80, -11, 6, -90, -113, -52, 108, 90"
values_42,11,"{120, -16, 60, 9, 120, -78, 37, -15, -58, 13, 19"
values_37,3,"{-11, -71, -86"
values_10,18,"{26, 27, 123, 31, -64, -48, 52, 81, -29, -72, 118, -20, 119, -29, -12, -118, -93, -47"
values_67,9,"{-106, 2, 26, 72, -22, -20, 126, 22, -49"
values_35,18,"{92, -66, 39, 85, 15, -96, 78, 76, -4, 18, -6, -87, -108, 58, -9, 83, 43, 45"
values_30,6,"{-106, -115, 36, 94, 92, -32"
values_4,22,"{-48, -24, 98, -82, -79, 76, 71, 4, 94, -125, 68, 106, 16, -27, 76, -56, -90, -118, -82, 116, -23, 1"
