inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_3, 253, 36, 111, 37, 364, 73, 2253.10, 121667.19, 0.02, 54, 6759.29, 0.82
values_13, 266, 36, 118, 43, 384, 79, 2420.65, 119568.94, 0.02, 49.40, 6642.72, 0.81
values_83, 251, 36, 109, 36, 360, 72, 2221.17, 121053.93, 0.02, 54.50, 6725.22, 0.82
values_1, 260, 36, 117, 43, 377, 79, 2376.53, 116394.47, 0.02, 48.98, 6466.36, 0.79
values_21, 267, 36, 119, 46, 386, 82, 2454.02, 114271.75, 0.02, 46.57, 6348.43, 0.78
values_32, 265, 36, 120, 46, 385, 82, 2447.66, 114933.48, 0.02, 46.96, 6385.19, 0.79
values_22, 256, 36, 113, 38, 369, 74, 2291.29, 122644.22, 0.02, 53.53, 6813.57, 0.82
values_9, 256, 36, 113, 40, 369, 76, 2305.49, 117233.93, 0.02, 50.85, 6513.00, 0.80
values_6, 238, 36, 101, 28, 339, 64, 2034, 132064.71, 0.02, 64.93, 7336.93, 0.86
values_76, 241, 36, 102, 29, 343, 65, 2065.67, 130778.42, 0.02, 63.31, 7265.47, 0.86
values_18, 257, 36, 111, 37, 368, 73, 2277.86, 123004.19, 0.02, 54, 6833.57, 0.82
values_16, 246, 36, 105, 32, 351, 68, 2136.70, 126198.81, 0.02, 59.06, 7011.05, 0.84
values_40, 260, 36, 113, 38, 373, 74, 2316.13, 123973.70, 0.02, 53.53, 6887.43, 0.83
values_2, 257, 36, 114, 41, 371, 77, 2324.98, 116362.30, 0.02, 50.05, 6464.57, 0.79
values_60, 236, 36, 100, 27, 336, 63, 2008.37, 133891.07, 0.01, 66.67, 7438.39, 0.87
values_99, 265, 36, 120, 45, 385, 81, 2440.84, 117160.43, 0.02, 48, 6508.91, 0.80
values_48, 243, 36, 104, 31, 347, 67, 2104.93, 127110.79, 0.02, 60.39, 7061.71, 0.84
values_69, 269, 36, 122, 47, 391, 83, 2492.64, 116464.65, 0.02, 46.72, 6470.26, 0.79
values_46, 236, 36, 101, 28, 337, 64, 2022, 131285.57, 0.02, 64.93, 7293.64, 0.86
values_24, 235, 36, 98, 25, 333, 61, 1974.94, 139351.45, 0.01, 70.56, 7741.75, 0.90
values_95, 256, 36, 112, 38, 368, 74, 2285.08, 121229.45, 0.02, 53.05, 6734.97, 0.82
values_42, 246, 36, 107, 33, 353, 69, 2156.31, 125850.04, 0.02, 58.36, 6991.67, 0.84
values_37, 237, 36, 99, 26, 336, 62, 2000.61, 137118.73, 0.01, 68.54, 7617.71, 0.89
values_10, 259, 36, 114, 39, 373, 75, 2323.35, 122243.92, 0.02, 52.62, 6791.33, 0.82
values_67, 244, 36, 105, 31, 349, 67, 2117.07, 129072.68, 0.02, 60.97, 7170.70, 0.85
values_35, 256, 36, 114, 40, 370, 76, 2311.73, 118591.91, 0.02, 51.30, 6588.44, 0.80
values_30, 240, 36, 102, 29, 342, 65, 2059.65, 130397.14, 0.02, 63.31, 7244.29, 0.86
values_4, 264, 36, 118, 42, 382, 78, 2401.02, 121423.20, 0.02, 50.57, 6745.73, 0.82
